organization_id,tenant_id,allotment_id,source_table,invoice_id,invoice_date,invoice_amount,amount_settled,amount_outstanding,settlement_status
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,7c262a74-4f1f-47e9-bff4-99bc49611942,2024-08-01,14887.00,14887.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,aca95806-229a-4d0e-a066-90a2e1ee8ece,2024-09-01,16042.00,16042.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,2ab159f3-5bfc-4b21-8690-5de097e61c3c,2024-10-01,15780.00,15780.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,529a2ea9-1afe-4e6a-8d06-af941cfce397,2024-11-01,15788.00,15788.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,cbaa7de7-ba5e-4188-acd9-ed29620f4925,2024-12-01,15096.00,15096.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,03c6849b-91e1-40bd-a385-cd6d590007cc,2025-01-01,15112.00,15112.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,2bff5352-a6d0-4aa0-800e-9ed66dceb0fe,2025-02-01,15267.00,15267.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,a42adf65-7b09-49a2-bce5-964da8db7efd,2025-03-01,14544.00,14544.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,dd1c3827-44a4-48e8-ac05-91d6c37ec2d7,2025-04-01,15033.00,15033.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,19b4918d-3ba4-4eda-afd6-15f737609cf0,2025-05-01,17020.00,17020.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,1c6e3bab-8f42-4c5c-ae05-173dc3861e9e,2025-06-01,16608.00,16608.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,b17c9c0b-c5d6-48f0-9cd5-1c5b0f1feb58,2025-07-01,16159.00,16159.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,c25be0d5-9f40-4861-b814-bb0f9a3b6101,2025-08-01,16294.00,16294.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,be23a9d0-038e-4293-8512-8f5184746af7,2025-09-01,16329.00,16329.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,4af7656b-c6d0-4172-932a-bb85cdc87644,2025-10-01,5980.00,5980.00,0.00,paid
00000000-0000-0000-0000-000000000001,276b5368-040e-e40e-948d-d1159a743920,47427b81-4142-421e-aa12-04d8f6f5d16d,invoices,f0041905-fec3-4058-b46f-3ed5c5958fa3,2025-11-01,450.00,450.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,d2efe3b6-66d4-44e4-8645-089b26505f34,2023-07-01,12065.00,12065.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,7ace6800-a1f3-4c63-a579-a6eeff5e667c,2023-08-01,18210.00,18210.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,995e2e07-fb7f-4bfb-be7b-d3e78f19a4cc,2023-09-01,19914.00,19914.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,b1ad4354-2a06-417e-961d-4da7845df950,2023-10-01,18950.00,18950.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,9bcf4db1-97c5-4224-9b34-9a779a1d0c38,2023-11-01,17560.00,17560.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,f99cdf28-23de-4785-96ef-d066121ffaa1,2023-12-01,17000.00,17000.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,4a59a0bf-98c0-4e79-a229-69ff9804a3d8,2024-01-01,17341.00,17341.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,b13f7283-5071-4d63-b54b-35eed30743e4,2024-02-01,18258.00,18258.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,94e68421-84c5-4eb2-9209-28f0a165e5fb,2024-03-01,19701.00,19701.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,c6fa599a-ba46-4bd3-8749-57e0b47f06a5,2024-04-01,18043.00,18043.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,ec734f43-95b3-497f-9f50-a6e8bf3e07e7,2024-05-01,17956.00,17956.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,e31bf43b-a47f-44a5-90f4-fcee7e3db772,2024-06-01,18628.00,18628.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,106ed0c3-a317-4269-be56-02c42afc4d31,2024-07-01,20130.00,20130.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,1e23e316-0899-4186-9e4a-c8736cfa0ff6,2024-08-01,19994.00,19994.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,ca2ab2ca-8875-4170-9699-63eff600f29a,2024-09-01,19746.00,19746.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,ca2c9bb5-2146-4a23-9aa5-f1bd4b05ff0c,2024-10-01,18540.00,18540.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,172ac58e-661d-4829-918b-e25a7391575a,2024-11-01,17700.00,17700.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,30c9f37b-44b7-42fa-8026-50b19f49f5ef,2024-12-01,18720.00,18720.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,c509901f-5c88-4040-bdde-18d0a4e1e57a,2025-01-01,18878.00,18878.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,3c694e19-a024-4471-adde-d227d4d1b7a3,2025-02-01,17700.00,17700.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,6c04d50f-16b0-4f03-b7ab-f542449baec8,2025-03-01,18820.00,18820.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,a8489c9b-5f6a-45c8-b3e3-597addb5e836,2025-04-01,19715.00,19715.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,98f215e3-e5e5-4cd7-aa6b-a2d07459e5fa,2025-05-01,20330.00,20330.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,d1a63bb1-0385-4d33-83f5-d35560a68cd4,2025-06-01,18948.00,18948.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,1eef56eb-fd5b-4f57-9499-9748c61dd278,2025-07-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,504dfb57-f600-43cd-8133-e62bb4ae4e13,2025-08-01,18698.00,18698.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,f01bc4bf-2ec8-42ec-ac9b-dffe321acb82,2025-09-01,21145.00,21145.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,f152fde2-0da7-4d57-8e47-d63708cab3e6,2025-10-01,19226.00,19226.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,ceb197e6-6b18-42e4-b2c0-45fe6aa8e8b1,2025-11-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,77e9d846-5085-4aca-9409-58350d6be2f8,2025-12-01,19430.00,19430.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,1588feaf-d022-4315-ad78-191f792186c2,2026-01-01,18975.00,18975.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,5dc75aeb-480a-4df0-b270-6af8ba3efbf1,2026-02-01,18789.00,18789.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,f4a697bf-51d1-4f32-84d6-04b86423962b,2026-03-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,8e20afb2-b68d-4267-9f0e-305a951dcc28,2026-04-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,72b438b7-3338-487a-b3d1-709ec5ff06e8,2026-05-01,18200.00,18200.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,f9deb464-3d09-4d7f-9661-4429296c011c,2026-06-01,20711.00,20711.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,e350da71-d30a-430d-963c-df9455611345,2026-07-01,20930.00,20930.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,29309a70-09a1-4c35-b877-ca27b04ec436,invoices,51fb7d3b-e7d5-4467-aae1-ea6d0a1bc112,2026-08-01,20525.00,20525.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,f88277df-2e91-4c20-b4dc-542986b2e8d2,invoices,e4a56471-0961-4cda-9025-ab415a5ad655,2023-04-01,15150.00,15150.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,f88277df-2e91-4c20-b4dc-542986b2e8d2,invoices,e320dad2-08ae-4f90-87ac-8716ce257daf,2023-05-01,16030.00,16030.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,f88277df-2e91-4c20-b4dc-542986b2e8d2,invoices,3876eb21-f580-41a8-926d-0ac24ea11af1,2023-06-01,15708.00,15708.00,0.00,paid
00000000-0000-0000-0000-000000000001,2794ccf7-4966-f00d-35d6-34ac17db73ea,f88277df-2e91-4c20-b4dc-542986b2e8d2,invoices,0a6e2154-5d21-4526-b40e-fa0c35be7c20,2023-07-01,4605.00,4605.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,2c99b5aa-0268-4f07-9d69-0245a00313f3,2026-06-10,10850.00,10850.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,f84b3500-2f9e-449f-b9c7-2aeeb8f0321f,2026-07-01,13828.00,13828.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,f84b3500-2f9e-449f-b9c7-2aeeb8f0321f,2026-07-01,11578.00,11578.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,f84b3500-2f9e-449f-b9c7-2aeeb8f0321f,2026-07-01,10201.00,10201.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,f84b3500-2f9e-449f-b9c7-2aeeb8f0321f,2026-07-01,11578.00,11578.00,0.00,paid
00000000-0000-0000-0000-000000000001,284ce00f-b05a-4366-9117-bf73f7449a76,1b31b0cd-0f96-4d1a-bd73-aa703f095a42,invoices,f84b3500-2f9e-449f-b9c7-2aeeb8f0321f,2026-07-01,13828.00,13828.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,e1182271-0fe6-4c8c-8b9f-58005a5acd58,2023-03-01,9512.00,9512.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,925f5eb3-b479-4b6b-ac1e-fbca852e462d,2023-04-01,12678.00,12678.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,e606a39d-e47a-42d5-b753-5cfbf38c4008,2023-05-01,13000.00,13000.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,343d968a-6ed3-405b-9d98-e9f7421c8096,2023-06-01,13205.00,13205.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,6896fc8c-db76-4de8-bb52-4cbef857805f,2023-07-01,12910.00,12910.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,f274de47-9f3e-4bcd-9c6e-ebb6f2fbce75,2023-08-01,12771.00,12771.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,c3be76ba-2240-448e-bcee-dfa2bdec5600,2023-09-01,12508.00,12508.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,6107ca81-578a-4cc7-a220-45b95ee91939,2023-10-01,12730.00,12730.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,dc56afad-a471-4c2e-99b3-a5f26f882b25,2023-11-01,12925.00,12925.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,16a5e97e-1f0e-40c6-9817-05511187d8e9,2023-12-01,12450.00,12450.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,f1482eb6-04be-4a8e-94a1-84fd6475895d,2024-01-01,12957.00,12957.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,1e0447ca-c52a-422a-85e4-8dc8d52e894e,2024-02-01,14550.00,14550.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,5bb06dac-69c1-4ae1-9ea2-b2d812e8617c,2024-03-01,15117.00,15117.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,5130679d-bd21-4f81-8452-f1f286b74239,2024-04-01,14638.00,14638.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,5977ebc9-bc5f-4fe7-b1df-072207061c02,2024-05-01,14740.00,14740.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,1cdaf18c-f22a-42a9-a65e-6abbde6b0ca9,2024-06-01,15790.00,15790.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,8e699c72-463b-493b-9b9a-9e0dec28d645,2024-07-01,15190.00,15190.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,8b1d733a-e81e-4394-9f72-a2ced63c1736,2024-08-01,15046.00,15046.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,09937f09-8043-413c-94db-70fc9f280636,2024-09-01,14829.00,14829.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,8b8df5fb-1d5e-4f89-a50b-e7d16338e1eb,2024-10-01,14178.00,14178.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,db85b800-1f03-4b4b-ae97-c8cbadff44e8,2024-11-01,14302.00,14302.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,676890b2-df00-468a-a93c-42b3b0fb9ba8,2024-12-01,14050.00,14050.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,ea3fcbc0-87d2-4842-9606-39e4fd8da157,2025-01-01,1488.00,1488.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,2ab4f92b-62fb-40e9-9d70-ce7bdf0e2c2d,2025-01-01,14488.00,14488.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,cbcf1755-6421-490f-86a0-83eaaae9f5c9,2025-02-01,14209.00,14209.00,0.00,paid
00000000-0000-0000-0000-000000000001,28bc36ac-10ee-238f-d3f4-24d10136bbb5,d9d1d753-3cdc-4350-a425-b36a52b7df96,invoices,3ea6f66b-47c7-42a1-8f85-f47bdc8a5f9d,2025-03-01,2155.00,2155.00,0.00,paid
00000000-0000-0000-0000-000000000001,29e47ac1-831d-9edd-4744-efc0e2037ff3,954a76d4-6294-4fd9-9c87-30457c524da9,invoices,667361e6-e7cd-4b12-ba6d-09a49097f1c8,2025-09-01,15600.00,15600.00,0.00,paid
00000000-0000-0000-0000-000000000001,29e47ac1-831d-9edd-4744-efc0e2037ff3,954a76d4-6294-4fd9-9c87-30457c524da9,invoices,0aa359bb-b099-42e9-8997-6ba9633c531a,2025-09-07,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,29e47ac1-831d-9edd-4744-efc0e2037ff3,954a76d4-6294-4fd9-9c87-30457c524da9,invoices,ddbdcc23-78ed-4b42-93b8-b64693d6f494,2025-10-01,20796.00,20796.00,0.00,paid
00000000-0000-0000-0000-000000000001,29e47ac1-831d-9edd-4744-efc0e2037ff3,954a76d4-6294-4fd9-9c87-30457c524da9,invoices,6ff6ed36-8cf3-4cda-980d-44a3551f1d4c,2025-11-01,20245.00,20245.00,0.00,paid
00000000-0000-0000-0000-000000000001,29e47ac1-831d-9edd-4744-efc0e2037ff3,954a76d4-6294-4fd9-9c87-30457c524da9,invoices,32f870b8-f465-47dc-b0a3-c79155eb4398,2025-12-01,405.00,405.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a00764b-10fd-4f2c-84a8-b611cf9b893a,bd43bb0e-75cc-46d3-9bb3-0970271f685b,invoices,cf46b8ab-e653-45ea-bb8d-e881085b4dd3,2026-06-28,1450.00,1450.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a00764b-10fd-4f2c-84a8-b611cf9b893a,bd43bb0e-75cc-46d3-9bb3-0970271f685b,invoices,ede71c47-8321-49b7-93ca-b0c4c7687848,2026-07-01,14686.00,14686.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a00764b-10fd-4f2c-84a8-b611cf9b893a,bd43bb0e-75cc-46d3-9bb3-0970271f685b,invoices,f0c8e4ea-c3eb-47cc-bd1f-49a8b10185c3,2026-08-01,16825.00,16825.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,fecc7086-c073-4426-8b30-8ed87af62485,2023-05-01,9966.00,9966.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,7d726847-6a89-461d-b339-268dcbee78c5,2023-05-04,1000.00,1000.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,981e1de6-4974-4cc1-9298-c6dafecf6fed,2023-06-01,15220.00,15220.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,cccbaef4-5b9c-49e4-b178-fe132a67c338,2023-07-01,15580.00,15580.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,9111883d-ad30-4905-a98f-1a89b639604d,2023-08-01,15212.00,15212.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,a0330f14-8349-40e2-9ddc-2381610c1aaa,2023-09-01,15615.00,15615.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,320f866b-3daa-49de-ac1e-207c8333f00b,2023-10-01,15760.00,15760.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,f91045ae-3683-4b3e-8ae2-eaaef82b6e45,2023-11-01,15400.00,15400.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,ae28a4c8-fc9f-46d0-9742-7383fd327de1,2023-12-01,16300.00,16300.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,d4bdd8c6-4b1b-4f11-a9f4-f76bc64dc5a0,2024-01-01,15429.00,15429.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,f29463d9-83a5-43ab-b67b-4724cb7556c2,2024-02-01,16484.00,16484.00,0.00,paid
00000000-0000-0000-0000-000000000001,2a58151b-3aea-8f37-a254-56432cd03704,6eeeaa8d-a857-4a5d-bc20-06d00edbaedc,invoices,ebae86fa-bac4-4dbd-bfb8-6d985158dba1,2024-03-01,16443.00,16443.00,0.00,paid
