id,organization_id,tenant_id,allotment_id,adjustment_type,amount,reason,reference_number,adjustment_date,billing_month,property_id,apartment_id,bed_id,created_by,created_at,is_deleted,category,reference_type,reference_id,is_locked,locked_by
d3cd0591-f4e1-4d4a-87a2-576ad96855d9,00000000-0000-0000-0000-000000000001,8b48adf3-c14a-fa6d-9785-b4bcb35f8fbb,656473e2-7641-46ed-9ba0-9fa996a8b682,credit_note,1000,Referral Bonus,null,2025-07-28,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,d9438ef4-c18e-28ab-44ad-feab7ce72db5,null,2026-03-28 04:41:49.875051+00,false,referral_bonus,null,null,false,null
4733c73f-5f0a-44ed-ae07-03ef1499d1df,00000000-0000-0000-0000-000000000001,df5ea39c-c069-5211-271d-f0d3831adefa,3394785d-ad9b-442e-9c87-3ab4f47b1876,credit_note,1000,Referral Bonus,null,2023-08-16,2023-08,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,bde00681-ebfc-ef38-4f6e-4906a012de6b,3a185413-10c3-cb63-5dcd-e49b06ca0d51,null,2026-03-28 04:41:49.875051+00,false,referral_bonus,null,null,false,null
761000b6-4d2b-46fd-9be1-bf51bf9b8784,00000000-0000-0000-0000-000000000001,251051cf-e3b5-5d37-918f-bf22b4875790,05a7138b-3291-401c-b2bf-28981d85d111,debit_note,103,Rental adjustment,null,2026-05-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,233cca0e-efcf-e631-d2fc-9997a6ba5706,0b49669f-6579-fa2c-a871-13f7c9f46ae6,null,2026-04-11 09:51:10.172318+00,false,cc_charges,null,null,false,null
d2ea9033-7626-4308-be8b-b2a038aceaba,00000000-0000-0000-0000-000000000001,61031b0a-ef18-26aa-64b7-d412d7b3d276,99eb3f32-d53e-4470-ab2a-09ed6e9b3872,credit_note,1000,Referral Bonus,null,2025-07-28,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,66aab816-d365-9068-e62c-3d82356d8021,null,2026-03-28 04:41:49.875051+00,false,referral_bonus,null,null,false,null
7c010daa-c225-4945-98e3-5f0d0cf97346,00000000-0000-0000-0000-000000000001,1287ac56-adee-78b5-6a6b-56b3e8dd7d48,c88936bc-cb40-4598-a743-3c301dd4dccf,credit_note,2000,Referral Bonus,null,2025-07-28,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,5dad6c37-ac37-145e-cdc8-33bf5ef05497,null,2026-03-28 04:41:49.875051+00,false,referral_bonus,null,null,false,null
a29d7c74-70ad-4671-bbff-38fcdde9c22f,00000000-0000-0000-0000-000000000001,1d4c0119-5151-7a5b-2266-f16e44f67157,55469cc1-579d-4801-bbbd-4f113cad46e9,debit_note,2822,Guest Stay,554785033581,2025-06-30,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,79853a4a-cb02-508c-e041-7e23378aec9c,084bb169-aff1-824a-c5de-2804fd43160b,null,2026-04-06 13:10:14.960356+00,false,guest_stay,null,null,false,null
cc02942c-56f9-47f2-8401-4993db2946ca,00000000-0000-0000-0000-000000000001,2bd67002-1f8f-faff-efc5-5063dbedf10f,fe2ad17f-410e-481b-ab4d-af0e65a40934,debit_note,2000,null,null,2025-10-11,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,b0875d50-a469-821b-57c3-03ac62809198,016f303d-6271-385d-c540-0595095bab14,null,2026-04-06 13:15:27.685392+00,false,guest_stay,null,null,false,null
af0dbb82-1ee3-4893-8d18-4606c89eecb2,00000000-0000-0000-0000-000000000001,618f174c-7c45-cb54-907b-cacc78483918,19cc5bbe-1012-4cbe-bea4-9ed7f1aa163e,debit_note,1,adjustment,null,2026-02-05,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,c17c5093-48b7-139f-ebfc-1cd33ef5179c,d938459f-29e8-72b7-85d9-59b6df6db501,null,2026-04-06 13:18:36.47913+00,false,others,null,null,false,null
3a64d841-0381-4303-a5e1-cc11e96aa7de,00000000-0000-0000-0000-000000000001,51403227-2816-46f5-cdc7-feaa35b7c061,879a2c88-0d40-4f5c-8c97-44596d6d79b6,debit_note,19,adjustment,null,2026-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,0c9684aa-8ff5-082e-bdcd-2f3ddeefce53,null,2026-04-06 13:26:10.613209+00,false,others,null,null,false,null
de048dde-de42-4f82-b3da-9cf5929b6618,00000000-0000-0000-0000-000000000001,1422ace8-beea-6d1b-73fd-1d30597b40d5,cc479b4c-9ff2-4d88-8eff-9314403f6113,debit_note,2400,null,null,2026-02-06,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,235bd597-22a1-f0f2-0d40-a0a2f59f41fd,null,2026-04-06 13:28:52.680673+00,false,guest_stay,null,null,false,null
6a516057-97b7-4778-adaf-aecb0b88c1ee,00000000-0000-0000-0000-000000000001,1422ace8-beea-6d1b-73fd-1d30597b40d5,cc479b4c-9ff2-4d88-8eff-9314403f6113,debit_note,2400,null,null,2026-02-09,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,235bd597-22a1-f0f2-0d40-a0a2f59f41fd,null,2026-04-06 13:29:09.41361+00,false,guest_stay,null,null,false,null
a9cd412e-2ce8-4621-a216-fb608abc1092,00000000-0000-0000-0000-000000000001,1422ace8-beea-6d1b-73fd-1d30597b40d5,cc479b4c-9ff2-4d88-8eff-9314403f6113,debit_note,2400,null,null,2026-03-10,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,235bd597-22a1-f0f2-0d40-a0a2f59f41fd,null,2026-04-06 13:29:26.083448+00,false,guest_stay,null,null,false,null
977c2a7d-5292-4e79-b32e-085a73433395,00000000-0000-0000-0000-000000000001,1422ace8-beea-6d1b-73fd-1d30597b40d5,cc479b4c-9ff2-4d88-8eff-9314403f6113,debit_note,2400,null,null,2026-03-14,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,9d5d0096-0b78-a663-1142-be871dfa2bda,235bd597-22a1-f0f2-0d40-a0a2f59f41fd,null,2026-04-06 13:29:39.548978+00,false,guest_stay,null,null,false,null
3ac96a3b-1fc3-4572-a8f4-2be1d08cbcd1,00000000-0000-0000-0000-000000000001,854c86e3-8b7f-0ca8-f4ac-c6a073699611,8db9e51a-5204-4143-a5a0-086b8cd03403,debit_note,1500,Key Missing Charges,null,2025-06-30,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,fd6cdb68-6242-d6f8-7bf2-78d3e2483220,null,2026-04-06 19:07:34.847723+00,false,others,null,null,false,null
a750b219-c72a-4285-af12-33b1b4bfb919,00000000-0000-0000-0000-000000000001,b0a6f0b5-9fd8-112e-2bfa-24fa8a25779b,f5dc7322-00ac-4867-a914-e2bddeac9a0f,debit_note,450,null,null,2025-04-03,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,8767525e-d22f-a295-bc29-ba104fdc589a,641e8720-4414-b77a-b383-2fdfb0d4afa8,null,2026-04-06 19:11:07.341964+00,false,others,null,null,false,null
32b0c472-a910-4868-abc2-f94203d94b42,00000000-0000-0000-0000-000000000001,11316c38-dc08-4983-3588-fcadd88bd5d2,597a1580-9401-42ce-a407-c9448d5017f6,debit_note,1000,null,null,2026-02-19,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,0a839c14-2a88-9896-c2f2-8d51fe610405,74002291-4d86-7717-21fc-0a504d1080b7,null,2026-04-06 19:28:46.381311+00,false,guest_stay,null,null,false,null
2501ac63-dceb-4d2f-ae32-43cf4234c431,00000000-0000-0000-0000-000000000001,4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,debit_note,800,null,null,2025-06-21,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,64332390-7c05-5954-cae9-ccf3ddc92a2f,null,2026-04-06 19:43:20.470876+00,false,guest_stay,null,null,false,null
f3fbaf76-7db3-4274-8a91-be64a8c454d8,00000000-0000-0000-0000-000000000001,4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,debit_note,1000,null,null,2025-10-22,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,64332390-7c05-5954-cae9-ccf3ddc92a2f,null,2026-04-06 19:43:42.768478+00,false,guest_stay,null,null,false,null
5f20abca-254a-4eeb-98cc-5d7feef76805,00000000-0000-0000-0000-000000000001,4c4ad4c9-59bf-f152-d0ff-6502ec564cc9,91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,debit_note,900,null,null,2025-05-25,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,64332390-7c05-5954-cae9-ccf3ddc92a2f,null,2026-04-06 19:44:03.155339+00,false,late_fees,null,null,false,null
29ee0fc1-a7d1-4f98-b795-ca9713ba4a65,00000000-0000-0000-0000-000000000001,c02eb961-2471-c285-9c28-fb9a12aaf70a,c1c258d3-0750-49fb-8d6a-a5a84de41974,debit_note,2000,null,null,2025-08-07,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,6e45aca0-18fa-334d-4711-4da7cc94e30f,null,2026-04-06 19:48:21.264572+00,false,guest_stay,null,null,false,null
10dd8b57-8f7e-46e9-8b17-e0ac6299f96f,00000000-0000-0000-0000-000000000001,b2f85d5d-acf9-7c53-dc5b-0d3b67b462c5,ca99fa52-1a9f-4d9c-809e-b7b9c30d2129,debit_note,27,null,null,2026-05-07,2026-05,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,10c6863d-07c3-4fc4-94f9-6adc29157ce1,84952c96-2043-cf2d-46cc-061e64428c28,null,2026-05-18 06:55:50.18485+00,false,rental_adjustment,null,null,false,null
195de573-293d-4012-a413-bf93405a6bbb,00000000-0000-0000-0000-000000000001,251051cf-e3b5-5d37-918f-bf22b4875790,05a7138b-3291-401c-b2bf-28981d85d111,debit_note,256,Rental adjustment,null,2025-01-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,233cca0e-efcf-e631-d2fc-9997a6ba5706,0b49669f-6579-fa2c-a871-13f7c9f46ae6,null,2026-04-11 09:47:02.707204+00,false,others,null,null,false,null
8dd67c9f-6950-4643-a70e-64919a753728,00000000-0000-0000-0000-000000000001,257579ca-bef0-99b8-f916-e518891ffdab,66d111c1-cc43-45d5-a2c0-be03b4449aeb,credit_note,1,null,null,2026-05-04,2026-05,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,fad74a92-8e64-787e-38c3-8ebdb9db6511,808fbd05-1708-47c3-a3ed-acb300c719aa,null,2026-05-26 11:19:07.952361+00,false,referral_bonus,null,null,false,null
c38a3538-7c32-4d3b-bc18-3dc53948fec5,00000000-0000-0000-0000-000000000001,61031b0a-ef18-26aa-64b7-d412d7b3d276,99eb3f32-d53e-4470-ab2a-09ed6e9b3872,credit_note,300,"Eb AC not working ",null,2026-04-01,2026-04,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,66aab816-d365-9068-e62c-3d82356d8021,null,2026-04-08 11:46:24.615901+00,false,eb_credit,null,null,false,null
b6e67761-95a2-4002-85ee-f73e67359542,00000000-0000-0000-0000-000000000001,950dd22f-78fa-d205-48b3-fe5a5cc7438e,62887698-aebf-475f-9c98-0a212110dd24,credit_note,13000,deposite form zolo,null,2021-12-17,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,5c31f9fd-7275-3511-295a-a2740dc3ff01,null,2026-04-10 07:14:28.035975+00,false,others,null,null,false,null
5f9708a6-d3ff-449f-b92e-b0cbb9913580,00000000-0000-0000-0000-000000000001,950dd22f-78fa-d205-48b3-fe5a5cc7438e,62887698-aebf-475f-9c98-0a212110dd24,credit_note,251,Card charges (customer paid with out Card Charges),null,2024-01-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,5c31f9fd-7275-3511-295a-a2740dc3ff01,null,2026-04-10 07:21:41.21175+00,false,others,null,null,false,null
01bb6ffd-7525-4767-8b91-85401f6b64b2,00000000-0000-0000-0000-000000000001,950dd22f-78fa-d205-48b3-fe5a5cc7438e,62887698-aebf-475f-9c98-0a212110dd24,credit_note,1890,"01-04-2025 to 01-02-2026 customer paid with our card charges ",null,2025-04-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,5c31f9fd-7275-3511-295a-a2740dc3ff01,null,2026-04-10 07:29:04.784086+00,false,others,null,null,false,null
507fe6c2-f697-4f81-9417-992282f4fb58,00000000-0000-0000-0000-000000000001,4628a4bf-d4c5-9e5d-471c-271b9f3e7d03,460261c6-c1c2-4654-81fa-19637f3602a8,credit_note,13000,Doposit from zolo,null,2021-12-17,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,a99a7569-c4ba-31c0-62a9-b5fdc33d6863,null,2026-04-10 07:41:46.926155+00,false,others,null,null,false,null
56b057e3-8981-4e82-9ede-8e6e97479fe5,00000000-0000-0000-0000-000000000001,4628a4bf-d4c5-9e5d-471c-271b9f3e7d03,460261c6-c1c2-4654-81fa-19637f3602a8,credit_note,1479,01-04-2025 to 01-02-2026 to  costomer paid with out CC Charges,null,2025-04-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,82b270bf-e567-2deb-5ef3-495baafd7645,a99a7569-c4ba-31c0-62a9-b5fdc33d6863,null,2026-04-10 07:45:03.687985+00,false,cc_charges,null,null,false,null
a38d5607-ec0e-4e42-9def-2f9da5c8b1bd,00000000-0000-0000-0000-000000000001,c675e97a-0958-0695-90b3-49311eec8fd7,f3d5faeb-a060-4d56-bb7c-559d3f157f51,debit_note,6000,3 days (2 Person),null,2025-11-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,574de174-c7bb-bc11-f282-cff2aa2501c5,6a9383e4-a0ac-1ecc-cbac-8ac4dfd10b7e,null,2026-04-10 08:36:32.347316+00,false,guest_stay,null,null,false,null
451a30ba-2b33-42dc-b6fc-812cb6dbb5ba,00000000-0000-0000-0000-000000000001,4f75b0ca-7bed-c37c-cfd4-1e361a1bb6d4,94474160-d37a-495d-a16f-f7280c3b7a29,debit_note,62,cared charges,null,2025-12-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,46708e4f-0f36-d317-bc46-7cc2bcfc59ea,null,2026-04-10 09:55:42.355793+00,false,cc_charges,null,null,false,null
8d063f6e-a59a-418b-990a-d7d24aed02e7,00000000-0000-0000-0000-000000000001,855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,9131c211-f95d-4213-9955-02879ced6aaf,credit_note,210,null,null,2023-11-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,e6304ffe-b79e-f679-5337-930246f0b5a5,null,2026-04-10 10:04:26.723735+00,false,eb_credit,null,null,false,null
8adbf29f-8067-4392-8444-a3bcc5247475,00000000-0000-0000-0000-000000000001,855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,9131c211-f95d-4213-9955-02879ced6aaf,debit_note,1000,null,null,2026-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,e6304ffe-b79e-f679-5337-930246f0b5a5,null,2026-04-10 10:05:57.610279+00,false,guest_stay,null,null,false,null
c4c72be8-80e2-42b4-9ebc-41998cd5a32f,00000000-0000-0000-0000-000000000001,c39e5b6a-5497-09b6-25cc-89f1ea8a608c,014f81be-2724-4302-8681-1c89fa734cce,debit_note,145,02-11-2025 to 01-03-2026 cared exta charges ....,null,2026-03-15,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,323c0dff-be56-f6ee-f053-ee37de806dea,cead0c81-cb47-a00d-6583-2032ac0d3b68,null,2026-04-10 10:24:08.487979+00,false,cc_charges,null,null,false,null
9297e675-f29d-4b7e-b2ee-60aeb5630914,00000000-0000-0000-0000-000000000001,e17238d1-34ce-0cbb-4dc0-f65e60ff52f7,5c6e4440-a7b7-4d5b-baec-a422ba050dcd,debit_note,11,Card exta charges,null,2025-02-08,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,aa73cade-c28c-dc5b-5980-55801ea0d415,22718a42-c413-2da1-bcc2-87755dd1e12b,null,2026-04-10 10:29:19.664397+00,false,others,null,null,false,null
1849d817-a77a-4585-a23d-4bf3d4bbd414,00000000-0000-0000-0000-000000000001,104a66bf-0d87-2acc-ec03-a73d1c1cfd53,4285ffb5-00b5-43ed-8956-07fcaeccb965,debit_note,1000,1 day,null,2026-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,9e254d9d-fe84-3236-eca3-7adff58dafa1,null,2026-04-10 11:59:21.610282+00,false,guest_stay,null,null,false,null
2308f08a-c261-4c9e-8f6d-e0dfccfe77ff,00000000-0000-0000-0000-000000000001,7e2a1e58-e10a-4352-ca15-59fd22f2c07e,0f7ffc2e-0a2e-4aff-92cd-c4f4478f694e,credit_note,518,Cash in hand (,null,2026-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,d896c15c-52be-8a4e-6bcf-b598f12b31af,null,2026-04-11 05:06:32.28109+00,false,others,null,null,false,null
8c4433d1-a300-45c5-bc9f-8f629eee92fc,00000000-0000-0000-0000-000000000001,2ac2da6e-0954-f906-32d7-a1f55477c590,7c23b4a5-63fa-47d1-8211-a565f6ed8ee9,credit_note,370,worgly add room no,null,2026-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dd96a329-ec95-e96a-1348-69d976f39cd4,421647d1-fa0d-7e8e-af7d-fa5dcd4ebe7b,null,2026-04-11 05:26:38.097929+00,false,eb_credit,null,null,false,null
ee46a822-e1fd-4750-b3a8-c8e80ccb1fe9,00000000-0000-0000-0000-000000000001,e426d68a-16d2-9097-ff7d-ae2521fb52e5,9c588654-a04c-4dad-9514-9aff226de468,debit_note,139,null,null,2026-01-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,77c3a6fd-4651-d880-29aa-abd19c8324df,2564984d-d7f3-5161-99d4-3d648f77f03e,null,2026-04-11 05:34:29.784466+00,false,cc_charges,null,null,false,null
b9f47f62-f3b7-4771-a70b-c842255bb30a,00000000-0000-0000-0000-000000000001,23f7ef5f-6b26-a104-b616-b438d7e9243c,8cada743-d341-4211-b2f2-094d551e9ef3,debit_note,1600,null,null,2025-11-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,fd583622-d483-7a0e-b288-a9d0d1e0807a,null,2026-04-11 05:36:53.54563+00,false,guest_stay,null,null,false,null
18b5a632-8e8e-4b1d-aab1-faa4203c4d21,00000000-0000-0000-0000-000000000001,23f7ef5f-6b26-a104-b616-b438d7e9243c,8cada743-d341-4211-b2f2-094d551e9ef3,debit_note,3547,"Previous Year Rent Feb Pending Due 
",null,2025-11-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,fd583622-d483-7a0e-b288-a9d0d1e0807a,null,2026-04-11 05:39:49.250153+00,false,rental_adjustment,null,null,false,null
047497c8-daa6-40f5-a8e4-b60a7a21e718,00000000-0000-0000-0000-000000000001,38069f8b-d44e-0b86-a0d1-dafac5ae1232,0bb006a6-102a-47c8-8091-3f3a4bc5731a,credit_note,14872,No recored,null,2025-03-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,c46d93e3-a810-2d16-e3f0-d30f9a288817,null,2026-04-11 05:57:26.243881+00,false,rental_adjustment,null,null,false,null
c1331e58-1052-4555-afb0-5e81ee2e0478,00000000-0000-0000-0000-000000000001,38069f8b-d44e-0b86-a0d1-dafac5ae1232,0bb006a6-102a-47c8-8091-3f3a4bc5731a,debit_note,1000,null,null,2025-08-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,c46d93e3-a810-2d16-e3f0-d30f9a288817,null,2026-04-11 06:06:44.442617+00,false,guest_stay,null,null,false,null
376f76d9-1839-4a3c-a7d1-421de8e405ff,00000000-0000-0000-0000-000000000001,38069f8b-d44e-0b86-a0d1-dafac5ae1232,0bb006a6-102a-47c8-8091-3f3a4bc5731a,debit_note,1000,null,null,2025-09-03,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,c46d93e3-a810-2d16-e3f0-d30f9a288817,null,2026-04-11 06:10:00.430572+00,false,guest_stay,null,null,false,null
084c21fa-e2e3-4a5e-8ad4-457d60f7479f,00000000-0000-0000-0000-000000000001,c09e703c-d287-38c8-d1c1-239145e17df9,d60bf084-22b7-4aeb-a8fd-b48b4786c6fd,credit_note,13000,Deposit from zolo,null,2022-09-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,10c6863d-07c3-4fc4-94f9-6adc29157ce1,bb071334-4646-5a4c-51c0-633d5b3db352,null,2026-04-11 06:16:35.942967+00,false,others,null,null,false,null
b7744054-c07a-4ed3-937e-dfa6f3778b6b,00000000-0000-0000-0000-000000000001,c09e703c-d287-38c8-d1c1-239145e17df9,d60bf084-22b7-4aeb-a8fd-b48b4786c6fd,debit_note,100,null,null,2023-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,10c6863d-07c3-4fc4-94f9-6adc29157ce1,bb071334-4646-5a4c-51c0-633d5b3db352,null,2026-04-11 06:24:24.021004+00,false,others,null,null,false,null
27f53afa-6234-4ff1-8a2d-674db9581f5b,00000000-0000-0000-0000-000000000001,93eb3d6a-d35b-ef1f-83b8-7430b6ad1674,c812ba7b-6318-4ce6-b0dd-78749fff30e5,debit_note,2800,null,null,2025-02-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,990e8a3e-a69c-7b31-f606-3eeb21e3d4c6,e5f8d124-710a-6c9f-2667-88950dcc7e60,null,2026-04-11 06:33:08.398159+00,false,others,null,null,false,null
55510069-73fd-4d60-8e8e-e6ffce48c2b9,00000000-0000-0000-0000-000000000001,e093abe2-fae5-a599-2ee8-ce612d47e63e,1dcbdc90-610b-4530-a9cb-a032f49707e3,debit_note,1000,null,null,2025-12-01,null,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,1b4d1066-8fe4-199b-7b3b-39e4bded9714,18323ac7-06c3-e126-fb43-8a9b6cbb53ba,null,2026-04-11 06:37:46.857182+00,false,guest_stay,null,null,false,null
cb6dac53-afb4-4fdd-aa4f-07981be6e394,00000000-0000-0000-0000-000000000001,be84008a-74d3-3cc1-6fd6-bcef998f7bff,4ab14a0f-9437-43ed-9504-94985a2312ab,debit_note,1500,Guest Stay,UPI/435643626382/CR/C T SA/HDFC/ramsai.ct/rent,2024-12-01,2024-12,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,74a79821-aacb-043c-db1e-2c704e457547,null,2026-04-10 06:25:54.694864+00,false,guest_stay,null,null,false,null
72466b1e-46d3-4fe5-8234-74f180b6a81e,00000000-0000-0000-0000-000000000001,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,debit_note,66,null,null,2025-11-01,2025-11,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,f9b73f69-33c8-b36d-daf6-c7078c00692c,null,2026-04-10 07:02:00.807322+00,false,others,null,null,false,null
23137215-62dd-472c-b5a2-76fb2e6567f0,00000000-0000-0000-0000-000000000001,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,credit_note,87,null,null,2025-07-01,2025-07,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,f9b73f69-33c8-b36d-daf6-c7078c00692c,null,2026-04-10 07:00:03.543114+00,false,others,null,null,false,null
514f283d-77d6-4a3f-a559-7abad7e71621,00000000-0000-0000-0000-000000000001,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,credit_note,59,null,null,2025-06-01,2025-06,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,f9b73f69-33c8-b36d-daf6-c7078c00692c,null,2026-04-10 06:58:44.216076+00,false,others,null,null,false,null
42a288d0-0e48-446b-9a0a-81eb69fbe9ad,00000000-0000-0000-0000-000000000001,03ce56c0-8798-b95d-7125-311b80363e74,90df3267-4239-48a4-89aa-4a61e24239bc,credit_note,197,null,null,2025-05-01,2025-05,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,417c9738-a0f7-5a00-1091-37a9fd083dd6,f9b73f69-33c8-b36d-daf6-c7078c00692c,null,2026-04-10 06:57:17.058373+00,false,others,null,null,false,null
1d1c4459-358d-444c-87f1-f622f3d2d12b,00000000-0000-0000-0000-000000000001,61031b0a-ef18-26aa-64b7-d412d7b3d276,99eb3f32-d53e-4470-ab2a-09ed6e9b3872,credit_note,1000,AC not working,null,2025-01-01,2025-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,66aab816-d365-9068-e62c-3d82356d8021,null,2026-04-08 11:42:05.894821+00,false,eb_credit,null,null,false,null
3b7fa9eb-d3b3-48ee-b253-94f80b38da1e,00000000-0000-0000-0000-000000000001,2ac2da6e-0954-f906-32d7-a1f55477c590,7c23b4a5-63fa-47d1-8211-a565f6ed8ee9,debit_note,2000,null,null,2026-02-02,2026-01,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,dd96a329-ec95-e96a-1348-69d976f39cd4,421647d1-fa0d-7e8e-af7d-fa5dcd4ebe7b,null,2026-04-11 05:25:42.815649+00,false,guest_stay,null,null,false,null
887a96fe-d077-4bd8-932d-8b5b4990ef31,00000000-0000-0000-0000-000000000001,61031b0a-ef18-26aa-64b7-d412d7b3d276,99eb3f32-d53e-4470-ab2a-09ed6e9b3872,credit_note,275,eb,null,2025-02-01,2025-02,5dda0b14-713b-46d0-a6ce-a7a33a2fb6f9,2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,66aab816-d365-9068-e62c-3d82356d8021,null,2026-04-08 11:45:05.352822+00,false,eb_credit,null,null,false,null
