id,expense_id,bed_id,organization_id,allocated_amount,created_at
6a1a53c6-68d9-4141-9626-d8aba44557a5,fe5db26b-e6cf-4ac0-ac51-25febfc23292,f5f9de92-380f-d57b-ad87-139022e4d27a,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
22be4199-bbdc-4d62-a1e8-8494a0df14de,fe5db26b-e6cf-4ac0-ac51-25febfc23292,b8451620-5c0d-e318-9cbf-5ecba152b866,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
c0060f32-0a80-4f54-b6bf-d1584b8f8506,a72f2110-396e-460e-874a-44960c005ed6,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
b564e2bf-36f6-44f7-bd5b-40a2d24a5826,a72f2110-396e-460e-874a-44960c005ed6,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
a1e690c6-834d-462d-8f6e-c6cb18cb776c,bb40b7c5-abfb-43b3-83fc-7ae7de18ab82,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,325.0,2026-04-11 00:09:03.571139+00
b6743d00-37b7-4213-a190-55f3d0aa5bef,bb40b7c5-abfb-43b3-83fc-7ae7de18ab82,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,325.0,2026-04-11 00:09:03.571139+00
a1209599-c4b1-4b26-8936-70f473f574a8,ba3495ed-15a1-4748-93fa-d3fb12b3d67c,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,750.0,2026-04-11 00:09:03.571139+00
002be171-4c91-4059-81b8-4ed7b6d862ef,ba3495ed-15a1-4748-93fa-d3fb12b3d67c,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,750.0,2026-04-11 00:09:03.571139+00
5c5cb035-79a5-47d7-9363-a54f3102c2f5,4a568d9e-810f-4d4b-814f-8ed2109bdb96,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,250.0,2026-04-11 00:09:03.571139+00
ec139713-1e14-49f8-ba8a-1a6d3d339ca3,4a568d9e-810f-4d4b-814f-8ed2109bdb96,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,250.0,2026-04-11 00:09:03.571139+00
2c8e1ed2-6b7d-4333-84f6-f3a8c26945e9,2ae15487-31ab-4358-9f86-5f5057d53025,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,1375.0,2026-04-11 00:09:03.571139+00
d7e14a2b-5e0d-4a58-b20d-561e88a439f4,2ae15487-31ab-4358-9f86-5f5057d53025,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,1375.0,2026-04-11 00:09:03.571139+00
eaac243a-88a1-4aac-bce8-7f2dc1fa14cc,074f980e-a316-470e-878f-0e69aa5d5eb9,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,750.0,2026-04-11 00:09:03.571139+00
90fb1f81-1678-414e-863e-7f9f040425a1,074f980e-a316-470e-878f-0e69aa5d5eb9,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,750.0,2026-04-11 00:09:03.571139+00
4414fe90-bbbc-4890-8160-775a7e1cce06,a50c9843-8201-4751-94b3-6f1dc3f57561,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
0ebed29b-cf0b-42fe-be66-04b845ca2a89,a50c9843-8201-4751-94b3-6f1dc3f57561,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
94cdca89-e683-41c5-8039-ee09ac8a3f14,3c90f539-d985-43fc-a714-0ef0513092cb,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,300.0,2026-04-11 00:09:03.571139+00
6a21f737-dfcd-47ca-86a8-2b2b6b7f73a6,3c90f539-d985-43fc-a714-0ef0513092cb,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,300.0,2026-04-11 00:09:03.571139+00
c4e0f834-3a40-4c29-b2c7-80d289e46fca,0a9775d5-e082-425c-9e94-b28bc9acf6b9,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,1400.0,2026-04-11 00:09:03.571139+00
cef15552-d610-44be-9987-1a324d1f42dc,0a9775d5-e082-425c-9e94-b28bc9acf6b9,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,1400.0,2026-04-11 00:09:03.571139+00
5aee18a4-294c-4de9-95b6-a1240e7a279c,05122d72-8312-4ad8-9ed6-b32d7870f558,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,475.0,2026-04-11 00:09:03.571139+00
6385faca-f0a3-4f7f-ae36-fe3e8b543ac8,05122d72-8312-4ad8-9ed6-b32d7870f558,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,475.0,2026-04-11 00:09:03.571139+00
f6cd82e9-3c0d-4c6b-80cb-543548f69f3d,b4f347e4-d932-4ae4-b7b3-fee7f72c6443,f9b73f69-33c8-b36d-daf6-c7078c00692c,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
16e14be3-c80a-47ec-b821-c743043ed8c0,b4f347e4-d932-4ae4-b7b3-fee7f72c6443,1a8e227a-8e7b-102b-4e40-33fadfcb8aee,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
bd975080-dcb0-41df-a93a-8daa0a94a9b1,ae908a6d-9563-46e9-83ec-b02feac47fff,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
6cbb0d61-38a1-496f-9d66-c7961f7603e1,ae908a6d-9563-46e9-83ec-b02feac47fff,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
1f48e5ec-87ac-4634-bb60-0f1be6cca20b,1ad73341-37c3-4810-80e3-2c8770a0a5a2,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,900.0,2026-04-11 00:09:03.571139+00
c9f19663-c604-417e-9896-8268398a2724,1ad73341-37c3-4810-80e3-2c8770a0a5a2,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,900.0,2026-04-11 00:09:03.571139+00
87d8c0de-90c3-41a7-9d5d-bd33f994c737,47cbe36b-0b92-4730-bce0-6fba848bf37a,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
c7e5516a-73e9-4395-bfad-4d7ed409016d,47cbe36b-0b92-4730-bce0-6fba848bf37a,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
51037391-21e7-45d7-9d2f-9b3d6fdb4b90,7f07f212-b060-4d1e-8d58-f4e8f31fb063,046c3e92-cd17-a1e9-aa97-733c3127f809,00000000-0000-0000-0000-000000000001,675.0,2026-04-11 00:09:03.571139+00
f8aff194-c202-4f6b-b0ec-71f3451571ac,7f07f212-b060-4d1e-8d58-f4e8f31fb063,5810da0c-60c8-5ffd-72cc-d74b1f3425e9,00000000-0000-0000-0000-000000000001,675.0,2026-04-11 00:09:03.571139+00
213988fa-339e-4c14-8271-26cab461b130,8d2ae5aa-3fd0-46a8-8fa3-42790e6803f5,f9b73f69-33c8-b36d-daf6-c7078c00692c,00000000-0000-0000-0000-000000000001,45.0,2026-04-11 00:09:03.571139+00
ba2c1ba9-8b53-4b81-8803-f74e672f6f99,8d2ae5aa-3fd0-46a8-8fa3-42790e6803f5,1a8e227a-8e7b-102b-4e40-33fadfcb8aee,00000000-0000-0000-0000-000000000001,45.0,2026-04-11 00:09:03.571139+00
0d77beff-4855-4b94-a6ff-8fa9c4b1f009,dcb65e7c-bb8f-4b7f-860e-aea9ae966e16,5c31f9fd-7275-3511-295a-a2740dc3ff01,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
2a4bf968-02f0-46d0-9403-1f9c6cdd9c2a,dcb65e7c-bb8f-4b7f-860e-aea9ae966e16,a99a7569-c4ba-31c0-62a9-b5fdc33d6863,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
3627bf0a-36eb-4fcc-b676-c126b27c02fc,72342bb7-61fd-4236-899a-50bfaaaa153c,5c31f9fd-7275-3511-295a-a2740dc3ff01,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
ecbe1884-e7fd-442e-a8df-ecc4c5d4f9b1,72342bb7-61fd-4236-899a-50bfaaaa153c,a99a7569-c4ba-31c0-62a9-b5fdc33d6863,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
74a109e7-1a2a-4932-b45c-92192b08a155,e2e4f967-551b-4968-8948-a6efdf9f48c3,5dad6c37-ac37-145e-cdc8-33bf5ef05497,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
a7bdd3d9-c24f-474a-86e6-8aa822e55594,e2e4f967-551b-4968-8948-a6efdf9f48c3,b9880845-d37b-c083-ffd7-adcaa279cb30,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
7f38cdb8-adb7-4e86-8ea0-b73b2b89e600,367d5f4d-89d6-4321-8b0f-68ae8c7d7378,5dad6c37-ac37-145e-cdc8-33bf5ef05497,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
147c9781-841e-4714-b755-d33c14c371d0,367d5f4d-89d6-4321-8b0f-68ae8c7d7378,b9880845-d37b-c083-ffd7-adcaa279cb30,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
f63cf348-b820-41bc-9114-8ff27a2049ee,2bdadad9-1228-488b-936d-97f3174424dd,5dad6c37-ac37-145e-cdc8-33bf5ef05497,00000000-0000-0000-0000-000000000001,225.0,2026-04-11 00:09:03.571139+00
baa7e131-f80d-41d6-873e-49f34ccc544c,2bdadad9-1228-488b-936d-97f3174424dd,b9880845-d37b-c083-ffd7-adcaa279cb30,00000000-0000-0000-0000-000000000001,225.0,2026-04-11 00:09:03.571139+00
c31e7ba4-f01a-42d0-96d4-51f65f8f57dd,d5b8da7f-947d-47bc-9997-74dd2049ad14,5dad6c37-ac37-145e-cdc8-33bf5ef05497,00000000-0000-0000-0000-000000000001,775.0,2026-04-11 00:09:03.571139+00
6d454020-9130-4674-b2a0-d6a0e6ec0159,d5b8da7f-947d-47bc-9997-74dd2049ad14,b9880845-d37b-c083-ffd7-adcaa279cb30,00000000-0000-0000-0000-000000000001,775.0,2026-04-11 00:09:03.571139+00
f6e134f1-030f-4d5a-ba7b-9fd3f6215f77,5dc15e15-fefd-43e2-acb4-545320545444,a97d74e9-7adc-a35d-5a71-2ed6aea432be,00000000-0000-0000-0000-000000000001,1200.0,2026-04-11 00:09:03.571139+00
47feb363-7433-453e-914a-4fe1902fb7ba,5dc15e15-fefd-43e2-acb4-545320545444,6a9383e4-a0ac-1ecc-cbac-8ac4dfd10b7e,00000000-0000-0000-0000-000000000001,1200.0,2026-04-11 00:09:03.571139+00
ed439078-ea68-4a9f-852a-532537063b45,37628159-4bda-4907-8853-6f30bca5a26c,ac9af09e-62c0-08f5-e71e-d14dc5f83e6d,00000000-0000-0000-0000-000000000001,1250.0,2026-04-11 00:09:03.571139+00
ed9d4bd7-b6f4-4c28-a20d-d69d7e033d71,37628159-4bda-4907-8853-6f30bca5a26c,a4def813-d3a1-fa98-de2f-18ad2a9699a7,00000000-0000-0000-0000-000000000001,1250.0,2026-04-11 00:09:03.571139+00
3d91257e-d6ae-4b12-9a9e-11121eba642a,c4c0ca73-c64f-4a47-a59c-168ac1cbcd35,ac9af09e-62c0-08f5-e71e-d14dc5f83e6d,00000000-0000-0000-0000-000000000001,1750.0,2026-04-11 00:09:03.571139+00
7486979d-83dc-42ca-8e27-b132acd85287,c4c0ca73-c64f-4a47-a59c-168ac1cbcd35,a4def813-d3a1-fa98-de2f-18ad2a9699a7,00000000-0000-0000-0000-000000000001,1750.0,2026-04-11 00:09:03.571139+00
1ba7c777-1a14-41cc-bad6-16ecc68dd839,255b166b-0a18-414a-8d8d-faaa0d025f28,ac9af09e-62c0-08f5-e71e-d14dc5f83e6d,00000000-0000-0000-0000-000000000001,350.0,2026-04-11 00:09:03.571139+00
92b2f2ba-295d-4b25-bdb9-87af3fa780d6,255b166b-0a18-414a-8d8d-faaa0d025f28,a4def813-d3a1-fa98-de2f-18ad2a9699a7,00000000-0000-0000-0000-000000000001,350.0,2026-04-11 00:09:03.571139+00
e325692e-9658-41a9-999b-24aaae8946a9,a1fc72ea-7610-4d63-9a16-d75db087270d,ac9af09e-62c0-08f5-e71e-d14dc5f83e6d,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
f026af02-8802-4e28-b4a3-ab569176c8b1,a1fc72ea-7610-4d63-9a16-d75db087270d,a4def813-d3a1-fa98-de2f-18ad2a9699a7,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
561fe9a7-0d1d-4c91-9147-6245704a334f,01ec90a9-342a-413d-9f93-121b2f16c135,ac9af09e-62c0-08f5-e71e-d14dc5f83e6d,00000000-0000-0000-0000-000000000001,2250.0,2026-04-11 00:09:03.571139+00
8b4bbf33-fb4c-4f60-8a04-575115edc4fb,01ec90a9-342a-413d-9f93-121b2f16c135,a4def813-d3a1-fa98-de2f-18ad2a9699a7,00000000-0000-0000-0000-000000000001,2250.0,2026-04-11 00:09:03.571139+00
ef41a8ac-ee3f-408b-88f5-71ac42c5c54c,be01bf44-4a49-40c5-a2d4-51c6d866d99d,e7642e66-b680-f2af-0035-0f1b6b2e4fc5,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
fa8b7ab2-33c8-49b1-8f8c-94ce0e2cf937,be01bf44-4a49-40c5-a2d4-51c6d866d99d,d3a51c07-b151-013a-a133-40382989bfdf,00000000-0000-0000-0000-000000000001,500.0,2026-04-11 00:09:03.571139+00
108532b3-fe5f-4ba9-9749-fbbe10ffc535,68b15edb-87b9-4c8e-9679-3d35b1ee9a89,e7642e66-b680-f2af-0035-0f1b6b2e4fc5,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
a5cf7dd9-936e-4d86-a7c3-e85bc7db3377,68b15edb-87b9-4c8e-9679-3d35b1ee9a89,d3a51c07-b151-013a-a133-40382989bfdf,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
90dc13f6-7f12-4679-a19f-49e42e96848e,2de747ef-9b3e-43f9-a06e-f6d91c7c5dbc,e6304ffe-b79e-f679-5337-930246f0b5a5,00000000-0000-0000-0000-000000000001,300.0,2026-04-11 00:09:03.571139+00
906829f5-fe01-4f9c-9e7a-edc0e1284b9d,2de747ef-9b3e-43f9-a06e-f6d91c7c5dbc,cead0c81-cb47-a00d-6583-2032ac0d3b68,00000000-0000-0000-0000-000000000001,300.0,2026-04-11 00:09:03.571139+00
9e9056d2-7718-4200-ba97-428b3f8cdd5f,447984cb-7143-4a5a-9f1c-37b367228a03,e6304ffe-b79e-f679-5337-930246f0b5a5,00000000-0000-0000-0000-000000000001,75.0,2026-04-11 00:09:03.571139+00
736e11c3-6a88-461f-9ea3-13c4e1dc7ecc,447984cb-7143-4a5a-9f1c-37b367228a03,cead0c81-cb47-a00d-6583-2032ac0d3b68,00000000-0000-0000-0000-000000000001,75.0,2026-04-11 00:09:03.571139+00
ea770ab0-4a9b-46b6-8e3b-fe9b4894b4a3,16e8b1d5-e98c-444a-8520-465d236ba029,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,975.0,2026-04-11 00:09:03.571139+00
8533ce22-78cf-48b7-b3ed-5c4622a3ea3f,16e8b1d5-e98c-444a-8520-465d236ba029,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,975.0,2026-04-11 00:09:03.571139+00
a452f7d7-d7be-47bf-9899-e8a752b6d8e0,654c66a3-5f2e-4620-8e98-390753ef6448,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,250.0,2026-04-11 00:09:03.571139+00
d1d5d7cc-ed1f-4706-bd3c-eb8d445faee1,654c66a3-5f2e-4620-8e98-390753ef6448,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,250.0,2026-04-11 00:09:03.571139+00
4ff6d9f5-d7a0-49d9-bfae-c55ce182410e,2ad1a084-b285-45a0-8c40-ae45299e1c4c,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,3250.0,2026-04-11 00:09:03.571139+00
40aa9322-0304-443a-b64b-0c1d817c8b8d,2ad1a084-b285-45a0-8c40-ae45299e1c4c,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,3250.0,2026-04-11 00:09:03.571139+00
ea3c3423-090b-4c0e-b9b5-868ab881a0f1,12e2cd2a-0071-435f-b835-8e97dc8f5016,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,1700.0,2026-04-11 00:09:03.571139+00
0cab1502-a1ec-4fd1-bb35-49a513c3d533,12e2cd2a-0071-435f-b835-8e97dc8f5016,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,1700.0,2026-04-11 00:09:03.571139+00
d52ac413-351a-4e7f-adcb-e6931f428bbb,1b7426e0-234a-4d73-809a-0b9fe13e5e6a,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,350.0,2026-04-11 00:09:03.571139+00
6fcf4652-1345-43e5-b7ba-3bc887ff6262,1b7426e0-234a-4d73-809a-0b9fe13e5e6a,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,350.0,2026-04-11 00:09:03.571139+00
b045358b-8233-4606-a8e6-4c954af10a65,7560ca5a-8f4d-4be0-838d-e424d9ee14ae,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,375.0,2026-04-11 00:09:03.571139+00
422542a9-d70b-4798-9166-b83950881088,7560ca5a-8f4d-4be0-838d-e424d9ee14ae,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,375.0,2026-04-11 00:09:03.571139+00
9faffbea-dc0c-4372-9cfe-ec74b01dbde3,a363dde9-5595-4ddf-8c89-75415839a513,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,1250.0,2026-04-11 00:09:03.571139+00
cf40e96b-a4d3-4c5c-94d7-e013820e7d4c,a363dde9-5595-4ddf-8c89-75415839a513,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,1250.0,2026-04-11 00:09:03.571139+00
481c8105-6f30-4199-8048-7d9468cd1651,8a365784-05cb-4303-9ab8-4bcaf27e299a,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
c2dcb7d4-30d0-4858-803b-7edabb3ad5ac,8a365784-05cb-4303-9ab8-4bcaf27e299a,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
1f0333ea-b23b-4d76-b09d-b6726ebea125,f92fa674-1494-4d17-94a7-d8a9d3c78b10,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,225.0,2026-04-11 00:09:03.571139+00
0a844f9a-2c2d-470d-a8a5-eea7df2d7320,f92fa674-1494-4d17-94a7-d8a9d3c78b10,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,225.0,2026-04-11 00:09:03.571139+00
b1238be0-ad90-454c-a563-d3b53c797531,610c7a3b-d8e2-4a9c-a044-9188243c26fd,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,75.0,2026-04-11 00:09:03.571139+00
438a710a-0824-45a5-9222-8a040e63793c,610c7a3b-d8e2-4a9c-a044-9188243c26fd,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,75.0,2026-04-11 00:09:03.571139+00
480e050f-7b30-4fe0-b6e9-c3bde6421e4d,ecc07bbb-0fd9-428b-a252-c4457ea54d39,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,975.0,2026-04-11 00:09:03.571139+00
d75c40c2-d6ea-4418-974b-9ae61a17846b,ecc07bbb-0fd9-428b-a252-c4457ea54d39,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,975.0,2026-04-11 00:09:03.571139+00
081b043e-b11b-4e2a-a9eb-d7614fd02283,e9791421-6b1b-4690-bad8-270a677d01d2,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,275.0,2026-04-11 00:09:03.571139+00
c1bce277-3ce1-42ed-b2d1-e3e03b542aab,e9791421-6b1b-4690-bad8-270a677d01d2,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,275.0,2026-04-11 00:09:03.571139+00
df707275-755a-4800-ad68-3b50d1be10a6,22eb24f8-ced4-4701-bb70-479dc0548ffa,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
eda9ddf3-08fb-4591-9c42-810e6ad0b1e3,22eb24f8-ced4-4701-bb70-479dc0548ffa,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
4cdeede1-325e-45db-832f-948948e5a576,3aacb25d-14a6-4484-9756-19647d4ca6a5,50d7a816-da06-6897-ffe0-cb694a257dec,00000000-0000-0000-0000-000000000001,1500.0,2026-04-11 00:09:03.571139+00
6184b1e1-9e3d-4af1-81c0-6584120df358,3aacb25d-14a6-4484-9756-19647d4ca6a5,e240e3e5-c69e-eb28-28a3-e88cb6561735,00000000-0000-0000-0000-000000000001,1500.0,2026-04-11 00:09:03.571139+00
77e5bd06-eb73-4a9b-b643-f8c267721a8b,122ed56f-284b-484c-ac61-a8efb2ccdaf5,fc9765ca-aee5-6f71-e441-e12679f0bb12,00000000-0000-0000-0000-000000000001,135.0,2026-04-11 00:09:03.571139+00
f2905ab5-0d4e-4d16-945c-5822b64f6377,122ed56f-284b-484c-ac61-a8efb2ccdaf5,ee1fb02c-fb9a-533e-3afc-8a9125d2a24c,00000000-0000-0000-0000-000000000001,135.0,2026-04-11 00:09:03.571139+00
e7a596a4-6d6c-452b-b817-a305d87d296b,d0bb4048-166e-45d2-acd7-6fc5ae1fd316,50d7a816-da06-6897-ffe0-cb694a257dec,00000000-0000-0000-0000-000000000001,1750.0,2026-04-11 00:09:03.571139+00
9159f2eb-a08e-46a2-bb92-eb3c485da38e,d0bb4048-166e-45d2-acd7-6fc5ae1fd316,e240e3e5-c69e-eb28-28a3-e88cb6561735,00000000-0000-0000-0000-000000000001,1750.0,2026-04-11 00:09:03.571139+00
39cdc16f-612e-423d-adcf-d3ec1cfb118e,e0ed5a60-aa17-422f-9c72-bbe0efa2eb3c,50d7a816-da06-6897-ffe0-cb694a257dec,00000000-0000-0000-0000-000000000001,1200.0,2026-04-11 00:09:03.571139+00
a9a9318c-b368-4463-a74c-51765e162341,e0ed5a60-aa17-422f-9c72-bbe0efa2eb3c,e240e3e5-c69e-eb28-28a3-e88cb6561735,00000000-0000-0000-0000-000000000001,1200.0,2026-04-11 00:09:03.571139+00
e2d25970-4170-44bb-940a-8e04eb46811c,b747517f-174d-41bd-8195-d2604a049894,50d7a816-da06-6897-ffe0-cb694a257dec,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
d752762c-782d-4ae3-b26a-613dc01ee4dc,b747517f-174d-41bd-8195-d2604a049894,e240e3e5-c69e-eb28-28a3-e88cb6561735,00000000-0000-0000-0000-000000000001,600.0,2026-04-11 00:09:03.571139+00
fe819bfc-7220-4c00-8f2b-4ef54e4b3f70,826e48be-2f38-402d-9879-811f4f2d1f14,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,00000000-0000-0000-0000-000000000001,325.0,2026-04-11 00:09:03.571139+00
07870119-5844-4211-ba0e-9abba39a49df,826e48be-2f38-402d-9879-811f4f2d1f14,c2468504-0b8f-0d2a-dded-dff98fde1028,00000000-0000-0000-0000-000000000001,325.0,2026-04-11 00:09:03.571139+00
71a9a8de-1cf0-44f8-92ac-ed177210136f,adfe46d4-532a-43aa-9f9a-23464c021783,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
d4727eea-cd6e-417a-8b73-e4c1747f363e,adfe46d4-532a-43aa-9f9a-23464c021783,c2468504-0b8f-0d2a-dded-dff98fde1028,00000000-0000-0000-0000-000000000001,400.0,2026-04-11 00:09:03.571139+00
c27e28a2-01b5-451f-bec6-02f4800578e4,45e85b3d-acae-4631-beb7-e26a0b44b2cf,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
a73379a6-2d75-4c15-b83b-0b14c3b6aa31,45e85b3d-acae-4631-beb7-e26a0b44b2cf,c2468504-0b8f-0d2a-dded-dff98fde1028,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
711c7c5a-eaad-4f2c-9148-4c7acf85ef69,f443ada6-1b4e-4e16-bfa4-4baf0ee7d4f7,f1cc5c44-ebb5-5f81-9dac-9887fb5bb58e,00000000-0000-0000-0000-000000000001,100.0,2026-04-11 00:09:03.571139+00
d3722e23-261d-4495-87c9-aa4e8fafe8c8,f443ada6-1b4e-4e16-bfa4-4baf0ee7d4f7,c2468504-0b8f-0d2a-dded-dff98fde1028,00000000-0000-0000-0000-000000000001,100.0,2026-04-11 00:09:03.571139+00
179a7d35-5b77-4d12-9ca4-efb1f0a225fa,093f57f5-fef8-4c13-88b5-2a57eb3c86bc,8e25f001-fe3b-3a8e-0754-b8a08d432526,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
05cb31e9-2beb-460b-bcca-cdb52e2d86c2,093f57f5-fef8-4c13-88b5-2a57eb3c86bc,4692433b-f9b8-9bdd-a2ff-4cd11d36de58,00000000-0000-0000-0000-000000000001,200.0,2026-04-11 00:09:03.571139+00
5083014b-94ad-4687-a081-41a226f91c90,48f926cd-e8e4-4822-a94c-80a756935b99,8e25f001-fe3b-3a8e-0754-b8a08d432526,00000000-0000-0000-0000-000000000001,900.0,2026-04-11 00:09:03.571139+00
