id,ticket_id,organization_id,resolution_type,service_type,vendor_id,vendor_name_manual,items_used,total_parts_cost,total_labour_cost,total_cost,closure_summary,resolved_at,resolved_by,created_at,bank_account_id,payment_date,payment_reference_no,proof_of_purchase_url,proof_of_payment_url,actual_items_used,actual_total_cost,diagnostic_estimated_cost,updated_at
294a88f9-39f0-4298-82a5-aadb4c75e057,610ea2c6-67f4-40c1-a0d2-df6fe5f536f6,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The primary issue is that garbage was not collected from the bathroom during today's cleaning, despite cleaning being performed. This appears to be a one-time oversight. Resolution performed: repair via inhouse.",2026-05-07 07:03:38.264646+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:03:38.264646+00,null,null,null,null,null,[],0,null,2026-05-07 07:03:38.264646+00
d32c4931-0d32-4799-8747-bcf89a7d1ebb,51dfc044-dc6f-4a50-af93-7e9e8d15e46d,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC water not coming,2026-05-15 10:51:31.125862+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-15 10:51:31.125862+00,null,null,null,null,null,[],0,null,2026-05-15 10:51:36.984895+00
c9a4502d-ac02-4a56-9701-14bc2bf618e9,5a1bcddb-2d8c-46b9-836e-c9260fac9645,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:08:22.909234+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:08:22.909234+00,null,null,null,null,null,[],0,null,2026-05-07 07:08:22.909234+00
b7c43310-4329-4837-8f83-b259d544c5c8,22eb3c39-c0bd-440d-b24b-ba80aa6cdb26,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,One new mat ginven,2026-05-07 07:12:27.306+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:12:27.306+00,null,null,null,null,null,[],0,null,2026-05-07 07:12:27.306+00
b857c6c2-e54f-4629-a315-50101e9c7925,f7a042a6-0da1-4ed0-8ec9-1df4485f0395,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:13:08.294205+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:13:08.294205+00,null,null,null,null,null,[],0,null,2026-05-07 07:13:08.294205+00
3d75f82b-c1ec-4850-82a9-2eff2905b65d,e4dde419-3a46-4d6e-b263-48266ba1c497,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:13:43.814433+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:13:43.814433+00,null,null,null,null,null,[],0,null,2026-05-07 07:13:43.814433+00
e1b2852f-3586-47a3-8949-bfc9611ac3c1,68542466-9525-4a7a-bad1-384981867a1a,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:14:19.4002+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:14:19.4002+00,null,null,null,null,null,[],0,null,2026-05-07 07:14:19.4002+00
f623db49-fee3-4bfd-9bac-981f33d21946,f43974a5-c1b8-4d39-9446-5bfe0f18fcd3,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:15:46.804532+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:15:46.804532+00,null,null,null,null,null,[],0,null,2026-06-15 10:11:48.530277+00
c5cdab85-9eb7-4d34-aa57-9a9a741ace6b,0c36c099-242f-4649-b3a0-3a16774d674f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-07 07:14:56.046364+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:14:56.046364+00,null,null,null,null,null,[],0,null,2026-05-07 07:14:59.974413+00
17b027e0-f54b-45fe-bf5b-81f05a69768a,cd9d1309-4a43-4af2-85c7-a8f6aa98cc45,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Housekeeping cleaning work done,2026-07-15 15:00:09.617787+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-07-15 15:00:09.617787+00,null,null,null,null,null,[],0,null,2026-07-15 15:00:16.696273+00
0a38f6d2-2237-45ef-b506-4a072ed2b5d5,25627ef2-0336-47f6-8a33-cf89a60ab7c7,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Work done,2026-06-18 07:29:25.567054+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-18 07:29:25.567054+00,null,null,null,null,null,[],0,null,2026-06-18 07:29:30.751441+00
3474898f-92e6-46f9-ae62-9f9c028b703b,195b33de-b770-4b0e-bd94-babf652a0704,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Reported issue class: Cleaning Issues. Resolution performed: repair via inhouse.,2026-05-07 10:53:58.57917+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-07 10:53:58.57917+00,null,null,null,null,null,[],0,null,2026-05-07 10:53:58.57917+00
30f24ff8-3b45-429a-b3e4-70c22e09b168,96ac38f2-88f0-4bad-b91f-7e63474cbd8a,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,New cupboard lock changed,2026-05-19 07:12:09.79543+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:12:09.79543+00,null,null,null,null,null,[],0,null,2026-05-19 07:12:13.909822+00
cd69edeb-a60b-4bd9-a3c3-0561b0a21bf6,ef8c3a1d-43af-4961-8357-cf070d80c051,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The Wi-Fi is connected but there is no internet access on your specific device, while other users in the same area are unaffected and the router lights are normal. This strongly suggests an issue with your device's netw… Resolution performed: repair via inhouse.",2026-05-07 11:07:07.104856+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-07 11:07:07.104856+00,null,null,null,null,null,[],0,null,2026-05-07 11:07:17.255489+00
276b96e3-1f15-47f5-b0c2-8356d7716dbf,563ac94b-7456-4248-8168-c966fdfc62e8,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The C21 router is showing a 'LOS' error, and there is no WiFi signal. All router lights are green, and restarting the device did not resolve the issue. Only your connection is affected. Resolution performed: repair via inhouse.",2026-05-07 11:13:06.934924+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-07 11:13:06.934924+00,null,null,null,null,null,[],0,null,2026-05-07 11:13:06.934924+00
5c024e15-6d58-449a-bd53-148bf9dad993,fb3b774d-c4e5-489d-8094-e94fab7628a7,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Fan motor and gas 32 refilling,2026-05-08 04:56:46.874742+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-08 04:56:46.874742+00,null,null,null,null,null,[],0,null,2026-05-08 04:56:46.874742+00
1ae243ea-75c3-44dc-9824-5d59f3517c03,d0bf3299-2a22-4fa7-afd0-0b9ffc93ad76,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,'AC indoor unit. PCB board sent to service.,2026-05-08 06:58:12.082759+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-08 06:58:12.082759+00,null,null,null,null,null,[],0,null,2026-05-08 06:58:12.082759+00
9b76b45b-8bed-4be5-9ebd-2c4d37fdaf10,469fe91b-3816-4adf-b5c6-7ba012838bc2,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,'AC indoor unit. PCB board sent to service.,2026-05-08 07:00:08.814354+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-08 07:00:08.814354+00,null,null,null,null,null,[],0,null,2026-05-08 07:00:08.814354+00
5225fd9d-ab45-4729-8ce6-3fb7444457ac,a9ad55bd-fdac-45ed-a18c-868bf93c9793,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,".B43 - C.The AC cooling that room , yet those staying there claim that it is not sufficient for them.",2026-05-09 04:47:30.253512+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-09 04:47:30.253512+00,null,null,null,null,null,[],0,null,2026-05-09 04:47:30.253512+00
352d7d5a-036c-4637-b969-a7f4341060ba,a50a8d0f-4ac8-43e0-87cb-ca92f4dffab0,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The AC in Room B44 is not cooling despite being set to 16 degrees Celsius, and the airflow is weak. This indicates a problem with the cooling system's ability to produce and distribute cold air. Resolution performed: condition service via inhouse.",2026-05-09 09:02:36.761291+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-09 09:02:36.761291+00,null,null,null,null,null,[],0,null,2026-05-09 09:02:42.788666+00
df59c265-855b-4cab-87f7-227268a63138,ff484b1a-5e85-4d57-8f3d-8e514b8f76ac,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Clening Done,2026-05-11 04:42:30.718513+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-11 04:42:30.718513+00,null,null,null,null,null,[],0,null,2026-05-11 04:42:39.467292+00
85596623-c32e-4d45-95a6-9d2a59f628ff,107a789d-01e3-48fc-a5fa-f82cba3dfbf8,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The primary issue is a termite infestation in the ceiling, leading to dirt particles falling onto the bed. This is compounded by a general lack of thorough cleaning, despite a recent attempt. The termite issue needs imm… Resolution performed: repair via inhouse.",2026-05-11 05:04:19.852234+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-11 05:04:19.852234+00,null,null,null,null,null,[],0,null,2026-05-11 05:04:24.360009+00
599b5b66-31da-407a-ab07-349d529b7d6d,d1a9b329-dee6-4993-be04-11fe8c8aca0f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The primary issue is a termite infestation in the corner of the wall. While poor cleaning might be a contributing factor, the presence of termites indicates a more significant problem that requires professional interven… Resolution performed: repair via inhouse.",2026-05-11 05:05:49.781739+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-11 05:05:49.781739+00,null,null,null,null,null,[],0,null,2026-05-11 05:05:49.781739+00
2395c6e0-16e1-42d6-ad44-b3f8f4bbc027,dda32688-cb21-4683-b49b-1b75f6b72771,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,New tube light changed,2026-05-11 06:30:22.804907+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-11 06:30:22.804907+00,null,null,null,null,null,[],0,null,2026-05-11 06:30:22.804907+00
73f7431d-9594-4ecb-bf18-860d48a2afb7,5eb5b237-34c0-4960-904f-f1aa99aa5a5c,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Cleaning Room floor work Done,2026-05-12 04:38:44.464458+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:38:44.464458+00,null,null,null,null,null,[],0,null,2026-05-12 04:38:44.464458+00
b20ef8d1-3b55-4d5e-a012-751c1c3a83a4,a20d3286-8cc7-4f31-84b3-1cb544e2756a,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,New tube light changed,2026-05-12 04:41:55.284633+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:41:55.284633+00,null,null,null,null,null,[],0,null,2026-05-12 04:41:55.284633+00
9c178e0d-0b81-4147-9ff3-0602f3aeb17e,b6942741-3835-40eb-9c00-66dd29bc7170,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,New tube light changed,2026-05-12 04:43:37.663587+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:43:37.663587+00,null,null,null,null,null,[],0,null,2026-05-12 04:43:37.663587+00
ea0023e9-afdb-466e-b1b7-334013843f56,e94fedc0-9209-4678-8a9d-4b3a6cd644f6,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,New tube light changed,2026-05-12 04:44:57.009761+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:44:57.009761+00,null,null,null,null,null,[],0,null,2026-05-12 04:44:57.009761+00
82b3b37e-50b6-44b0-a261-c8f0af7f8c21,da7414fa-6c44-4570-ab9e-7a4d39ccda5d,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"Ro water old machine spare taken changed 

WATER VALVE
PRESSURE:0.02-0.8mpa
POWER:5.0W
VOLTAGE:DC24V",2026-05-12 04:47:13.399949+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:47:13.399949+00,null,null,null,null,null,[],0,null,2026-05-12 04:47:13.399949+00
dd3370fb-4171-4b82-bb54-0ba631e08969,33131087-1090-40d4-9806-6c96010d12a8,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,I brought the old bed plywood and installed it in the C31-C1. room.,2026-05-12 04:49:04.965988+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:49:04.965988+00,null,null,null,null,null,[],0,null,2026-05-12 04:49:04.965988+00
1dc6e6f8-9d13-4597-b189-9a8602f4a320,b518acf6-04cd-4e30-90bb-ae78d57b50a0,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Work done,2026-05-12 04:51:10.362319+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:51:10.362319+00,null,null,null,null,null,[],0,null,2026-05-12 04:51:10.362319+00
cbd4d20a-e971-4eac-adff-2cf6bc3c8481,fc9e112d-5e63-4203-8b16-d7f1d68e10da,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Fan working,2026-05-12 04:59:46.977663+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 04:59:46.977663+00,null,null,null,null,null,[],0,null,2026-05-12 04:59:51.795433+00
d8e07b7f-4c28-48df-a723-16c6cb5785ce,5a4b0eb5-ffd2-4be2-aeea-8d02f0ac9d36,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Shower head install work Done,2026-05-12 07:09:43.172556+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 07:09:43.172556+00,null,null,null,null,null,[],0,null,2026-05-12 07:09:43.172556+00
cd0cfc3b-3c32-4854-b6b2-717344554a53,c34a5a2b-2e66-4e2a-9596-193484fbb757,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,"The sofa in the common area is infested with cockroaches and emitting a foul odor, indicating a severe hygiene issue. This is likely due to a combination of pest infestation and lack of thorough cleaning. Resolution performed: repair via inhouse.",2026-05-07 07:07:01.425901+00,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-05-07 07:07:01.425901+00,null,null,null,null,null,[],0,null,2026-05-12 07:31:36.042317+00
2d73c31b-2fb4-4f5e-8767-e52c9fd3d66d,cc8dabc0-557f-445d-9bf0-6297ded41835,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Tube light work Done,2026-05-12 07:47:08.956261+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 07:47:08.956261+00,null,null,null,null,null,[],0,null,2026-05-12 07:47:08.956261+00
56d5c0f1-3027-4049-a634-2d8b64efd02b,dc2e91e2-69aa-4915-a6dd-b84ead36f658,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The AC is turning on and air is coming out, but it's very weak and not cooling. The AC filter has not been cleaned or the cleaning history is unknown. Resolution performed: condition service via inhouse.",2026-05-12 08:22:18.756044+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-12 08:22:18.756044+00,null,null,null,null,null,[],0,null,2026-05-12 08:22:18.756044+00
c8a233a8-9bc1-460c-9a68-8d8fd8616e46,3c0f2d94-6e2b-4bdb-9426-6c887f11be91,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,B14-B.AC General service work done,2026-05-13 07:04:56.255921+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-13 07:04:56.255921+00,null,null,null,null,null,[],0,null,2026-05-13 07:05:19.895439+00
a1fa5b1f-67f1-4ba7-a80e-1861feb87db5,51d838ab-d34d-458d-8ba4-a58d1c010c5f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Work done,2026-06-18 07:31:17.059679+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-18 07:31:17.059679+00,null,null,null,null,null,[],0,null,2026-06-18 07:31:21.019577+00
22b0f08f-4c58-4d62-a910-50ee006faafd,a1c5eb64-147d-4345-bcf9-908919babb90,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Washing machine water coming work done,2026-05-13 07:06:52.547142+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-13 07:06:52.547142+00,null,null,null,null,null,[],0,null,2026-05-13 07:07:02.848229+00
1a1533a4-0749-49ca-8cdc-7ac0b712c3cc,9c3cf2fa-b5d4-46e0-b7a6-a3acfca2c674,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Shower head cleaning work done,2026-05-19 04:54:50.794807+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 04:54:50.794807+00,null,null,null,null,null,[],0,null,2026-05-19 04:54:53.401999+00
9a5a393e-83d8-4a26-a22e-dc0da524f9e6,ef1e06ce-5ac7-4ad8-a668-f0ebffab0a86,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,The restroom door will be repaired shortly.The restroom door will be repaired shortly. we will processing,2026-05-13 07:11:02.993598+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-13 07:11:02.993598+00,null,null,null,null,null,[],0,null,2026-05-13 07:11:06.11463+00
b095e1c9-0141-4635-8e86-d8ef4526a60b,696afd2a-6b96-4a16-91bd-92de7377802a,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The AC cools well, there are no problems with the AC.",2026-05-19 07:05:36.204492+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:05:36.204492+00,null,null,null,null,null,[],0,null,2026-05-19 07:05:41.435396+00
0784f2d0-f7ae-4bb5-b75a-6b759f4800f2,9c6f1860-b99a-4590-a537-7b0051409a06,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The AC cools well, there are no problems with the AC.",2026-05-19 07:10:27.804566+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:10:27.804566+00,null,null,null,null,null,[],0,null,2026-05-19 07:10:33.059607+00
9f9c8ba7-6894-4103-a2a0-887d956d51cd,64ee36db-ed0b-4fe8-bbfe-d5aa6e77423f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,No water leaking,2026-06-18 08:31:18.792189+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-18 08:31:18.792189+00,null,null,null,null,null,[],0,null,2026-06-18 08:31:26.888961+00
3e10a17f-0a2e-41c3-a1af-087ff7059a45,188b1fdb-205f-470f-b9f4-db6e18d74a41,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,HK fan cleaning work done,2026-06-03 06:09:33.189263+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-03 06:09:33.189263+00,null,null,null,null,null,[],0,null,2026-06-03 06:09:37.981014+00
ec834c4b-7123-4b62-b6be-38893e4a0033,11dcf269-8bc3-4127-94ad-49b9f248cbb2,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"There is electricity in your apartment now, no problem.",2026-05-19 07:14:30.958929+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:14:30.958929+00,null,null,null,null,null,[],0,null,2026-05-19 07:14:37.988152+00
a4940a9b-27dd-48b4-a442-dd6af6dc78f7,30f4d87a-751c-4266-ad46-975889178700,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Housekeeping cleaning work done,2026-06-04 10:25:52.416282+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-06-04 10:25:52.416282+00,null,null,null,null,null,[],0,null,2026-06-04 10:25:52.416282+00
6beb67fe-ff58-45b2-9dcb-359677ae7316,2c8244de-5eb7-4650-b53e-707875513366,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"There is electricity in your apartment now, no problem.",2026-05-19 07:19:03.789344+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:19:03.789344+00,null,null,null,null,null,[],0,null,2026-05-19 07:19:06.475353+00
b62d7c0e-4240-493e-933a-eef814561943,3be84f30-5349-486b-a4a2-d5e936abdba5,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,We have turned our attention to that specific cupboard. We will get it fixed for you.,2026-05-13 09:58:11.618819+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-13 09:58:11.618819+00,null,null,null,null,null,[],0,null,2026-05-13 09:58:17.539235+00
c20b44b4-dde7-4ea8-be35-078283f1c7cd,aac4f5a4-d8d3-4cc8-9292-e01278f8efc2,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,House keeping Balcony cleaning work done,2026-05-19 07:24:11.854781+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:24:11.854781+00,null,null,null,null,null,[],0,null,2026-05-19 07:24:15.778271+00
1666ac60-5f3d-4cad-bb9b-c76b44661200,35df53c4-12a2-4134-a0ae-df8575e49a09,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,New cupboard lock changed,2026-05-19 07:26:41.747124+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 07:26:41.747124+00,null,null,null,null,null,[],0,null,2026-05-19 07:26:44.760068+00
baee863d-c156-4530-acda-aae716837d85,4dc1661f-4f6f-480f-914b-c4c531a02740,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The AC cools well, there are no problems with the AC.",2026-05-19 08:18:00.344114+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 08:18:00.344114+00,null,null,null,null,null,[],0,null,2026-05-19 08:18:03.995514+00
c4f1029b-f9a1-4583-bede-cec732c2919b,2e126a23-8caf-4f95-8de0-b745519555c4,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,New regulator changed,2026-05-19 12:18:33.678706+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 12:18:33.678706+00,null,null,null,null,null,[],0,null,2026-05-19 12:18:51.935883+00
2e14d1b1-e55d-4614-8fbd-63aaaef42ff0,eed88ead-3973-4643-8814-412fdd2ad9be,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC working good cooling,2026-05-19 12:20:44.027457+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 12:20:44.027457+00,null,null,null,null,null,[],0,null,2026-05-19 12:20:46.371037+00
42bb6480-6ff1-4fa2-afe2-7ce8f18be1ab,c3120da0-ba49-4a90-872a-19d881add1e0,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC working good,2026-04-25 14:18:38.875523+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-25 14:18:38.875523+00,null,null,null,null,null,[],0,null,2026-05-19 12:24:28.18382+00
c0e8780b-a974-40a0-9c3e-48ec8705bc3a,3d7e8e75-3347-4c38-9518-8b60c3c5e3fd,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,AC water servicing work done,2026-05-15 07:16:09.528152+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-15 07:16:09.528152+00,null,2026-05-30,615001810044,null,null,[],0,null,2026-06-13 04:45:32.063212+00
606b91e7-d16d-4531-b204-1db6fa109835,98d1b7f5-3d99-479d-85a5-0bed2c1b5252,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Drain pipe cleaning with Caustic soda.work done,2026-05-19 12:44:52.202719+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-19 12:44:52.202719+00,null,null,null,null,null,[],0,null,2026-05-19 12:44:55.788258+00
efed27f1-24f0-4c33-b4a0-c63e48ce803c,a038450b-915e-4336-ab94-04b54c883858,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,"The entire room has no power, despite the MCB being on and other rooms having power. This indicates an issue specific to the room's electrical circuit. Resolution performed: condition service via inhouse.",2026-05-20 12:02:50.950343+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 12:02:50.950343+00,null,null,null,null,null,[],0,null,2026-05-20 12:02:53.503704+00
b14ace5e-a7b7-4d8d-95ec-71b97c771023,7c159bf0-6ac6-4788-984f-258e0cd2aa6f,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Work done,2026-05-20 13:46:20.382342+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 13:46:20.382342+00,null,null,null,null,null,[],0,null,2026-05-20 13:46:31.535911+00
ebe4e4a7-8476-4b03-86a1-9f2c22f76eac,1b950245-c697-47aa-a34d-c8c230097405,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Work done,2026-05-20 13:48:35.504938+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 13:48:35.504938+00,null,null,null,null,null,[],0,null,2026-05-20 13:48:44.598067+00
55164e86-675a-475f-8430-55caa5d9dfdd,c9127618-abb9-4756-bae1-5ac6e8ed51c6,00000000-0000-0000-0000-000000000001,inhouse,repair,null,null,[],0,0,0,Work done,2026-05-20 13:50:29.43384+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 13:50:29.43384+00,null,null,null,null,null,[],0,null,2026-05-20 13:50:50.227783+00
fe2dfb87-916c-47d5-a92a-bf133edb559e,65de8cca-e13c-44ee-8b37-0a8f33e93223,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Work done,2026-05-20 13:52:30.622217+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-20 13:52:30.622217+00,null,null,null,null,null,[],0,null,2026-05-20 13:52:41.292407+00
6eb8c8f6-b344-4013-90df-a59cdf385e76,6178a47c-c209-4050-bbd3-46234b2010e5,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,Work done,2026-05-22 05:45:08.493296+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-22 05:45:08.493296+00,null,null,null,null,null,[],0,null,2026-05-22 05:45:17.491832+00
9c900d81-8956-413f-900e-973be6942efb,e61d2cb9-3140-4ef0-b62a-d73a1c750756,00000000-0000-0000-0000-000000000001,inhouse,condition_service,null,null,[],0,0,0,mattressi changed,2026-05-13 09:53:36.965921+00,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-13 09:53:36.965921+00,null,null,null,null,null,[],0,null,2026-05-22 10:37:02.43132+00
