allotment_id,organization_id,stored_balance,computed_balance,drift
cfafc812-f1cb-4018-be15-ee702308c132,00000000-0000-0000-0000-000000000001,0,13770,-13770
d3acdb39-30e5-4ffe-8b9c-f4326c93be87,00000000-0000-0000-0000-000000000001,0,25000,-25000
9d68a15f-2c09-4d92-aafc-00500eb1cd66,00000000-0000-0000-0000-000000000001,0,34469,-34469
343122e8-7646-4085-b65d-8d77c7375f0f,00000000-0000-0000-0000-000000000001,0,4966,-4966
49ceafeb-c3e1-495b-b140-05315cfcbdbe,00000000-0000-0000-0000-000000000001,0,21750,-21750
2cd51fed-59b9-4e9e-9568-67fbc1f25c17,00000000-0000-0000-0000-000000000001,0,826,-826
75bda7a3-784c-45cf-afb7-4daa289288fb,00000000-0000-0000-0000-000000000001,0,1731.38,-1731.38
d8f25ff2-8197-4297-a749-cb539cb39cd1,00000000-0000-0000-0000-000000000001,0,365,-365
4fac063c-5430-4b03-984d-ddede60e9cee,00000000-0000-0000-0000-000000000001,0,8280,-8280
6475a997-0ace-47be-b0b2-03ed67dc3ca5,00000000-0000-0000-0000-000000000001,0,29975,-29975
92255795-d08a-477d-b997-687f071d6358,00000000-0000-0000-0000-000000000001,0,24000,-24000
b6f67fc7-f321-4090-b196-9e5cb080fade,00000000-0000-0000-0000-000000000001,0,19690,-19690
ea40fdca-3e27-466c-910c-99fef52b75d6,00000000-0000-0000-0000-000000000001,0,11950,-11950
a592d732-fe7f-4bfa-841d-7433e477f43e,00000000-0000-0000-0000-000000000001,8573,0,8573
442202f1-6d3b-40f8-8d01-e139bea86647,00000000-0000-0000-0000-000000000001,0,25000,-25000
cba9bb70-dcff-450b-b20d-b882c284baf4,00000000-0000-0000-0000-000000000001,0,9803,-9803
f312b2ae-7f10-492c-9287-54120aec2b40,00000000-0000-0000-0000-000000000001,20490,0,20490
54e65874-c807-40e4-b543-99e3473c7ace,00000000-0000-0000-0000-000000000001,0,7616,-7616
0ca7affa-fac9-4315-a252-9bd2f7975433,00000000-0000-0000-0000-000000000001,0,7259,-7259
2d8c54c4-e5ae-4759-9080-3b5b9def7d52,00000000-0000-0000-0000-000000000001,0,1990,-1990
6d27b7fa-9864-413d-81e2-6f298d2a12b3,00000000-0000-0000-0000-000000000001,0,8255,-8255
91ac3395-115d-464c-b811-f5b619028011,00000000-0000-0000-0000-000000000001,0,2250,-2250
339c2194-5128-4413-ab41-c6c8a8128434,00000000-0000-0000-0000-000000000001,0,1536,-1536
68d18f9b-4507-4666-ac72-584dab73def6,00000000-0000-0000-0000-000000000001,0,37178,-37178
6eda4f36-5ba8-4b93-b2de-022481039f46,00000000-0000-0000-0000-000000000001,0,26613,-26613
9ae6a01c-a37b-4aed-858c-91ea566d38ab,00000000-0000-0000-0000-000000000001,0,38238.25,-38238.25
58da70c4-f496-42cb-83ec-0c4bfa1fc472,00000000-0000-0000-0000-000000000001,0,1000,-1000
81207d06-2e2d-431b-95ed-5aaa0c6eb1b1,00000000-0000-0000-0000-000000000001,0,18250,-18250
f9922902-5337-46f5-bf1f-7d8982a685af,00000000-0000-0000-0000-000000000001,0,822,-822
8ecb6643-b643-4649-8b98-a49c1f7163af,00000000-0000-0000-0000-000000000001,0,56900,-56900
e4a9b466-0d37-4e62-b780-fa328de3d306,00000000-0000-0000-0000-000000000001,0,19731,-19731
e05d33b7-025d-4839-ae51-e6d528cf5d39,00000000-0000-0000-0000-000000000001,0,2250,-2250
de7fb388-9e42-4739-b4e0-0e31f93eb36d,00000000-0000-0000-0000-000000000001,0,7561,-7561
5e7f4785-c0cf-4dda-9ef1-443e494bb982,00000000-0000-0000-0000-000000000001,0,5189,-5189
58be17e4-d9ea-4d43-bf9e-e28c1fe5fec1,00000000-0000-0000-0000-000000000001,0,45700,-45700
1fbee6f2-3f66-44cf-b956-8e4f4fb8920d,00000000-0000-0000-0000-000000000001,0,32190,-32190
323f67cc-5fe8-4e19-89b1-838f908c4f0a,00000000-0000-0000-0000-000000000001,0,1871,-1871
e7b9082d-2b4d-44b2-bdf9-9b0c614e1101,00000000-0000-0000-0000-000000000001,0,2250,-2250
3866a820-2b57-4f77-8c55-3c6c7aed2eee,00000000-0000-0000-0000-000000000001,0,8456,-8456
42ec8bd7-528a-4997-a1e0-f1027504bc6c,00000000-0000-0000-0000-000000000001,0,936,-936
562cd310-3e1b-47bd-94f6-8a209b566931,00000000-0000-0000-0000-000000000001,0,26160,-26160
46f10580-1d5d-4bb1-9cef-e69ea1f0bd54,00000000-0000-0000-0000-000000000001,0,23235,-23235
b617d658-932d-4a8c-8eda-94e28f4bbdc7,00000000-0000-0000-0000-000000000001,798,0,798
b068372f-b741-47ab-b7ad-ce801583b68d,00000000-0000-0000-0000-000000000001,0,446,-446
5ea4709c-8062-4a64-8984-6ee517568b75,00000000-0000-0000-0000-000000000001,0,30512,-30512
f56bff0c-85b6-4ece-9597-a0712f4e6908,00000000-0000-0000-0000-000000000001,1618.8800000000047,0,1618.8800000000047
2b6cd2fd-4e9f-41ef-b220-9e5f57afda26,00000000-0000-0000-0000-000000000001,0,19125,-19125
990bff4a-f22f-491f-9a32-5aa2dd5b7fbb,00000000-0000-0000-0000-000000000001,0,1000,-1000
c76b2f0e-57c7-4e46-86fd-47c45e954450,00000000-0000-0000-0000-000000000001,0,28450,-28450
88d7f91b-4b17-432a-85d0-f0bdcdd44b99,00000000-0000-0000-0000-000000000001,0,12562,-12562
90db06be-f710-455c-91a5-b5e863bb2caf,00000000-0000-0000-0000-000000000001,0,19606.79,-19606.79
a55b21c2-e0cb-4c70-84fc-8a05ff0867a8,00000000-0000-0000-0000-000000000001,0,11250,-11250
d4864d31-0010-44b0-9978-a5492eed1380,00000000-0000-0000-0000-000000000001,0,9067,-9067
88123924-7cf3-4c60-b7ea-b90a9b780b9c,00000000-0000-0000-0000-000000000001,0,24388,-24388
8a9625a2-0250-4dbc-b8f9-a6309fa3b6a6,00000000-0000-0000-0000-000000000001,0,20346,-20346
28e5374d-15bb-4a81-a95a-08242c3b6323,00000000-0000-0000-0000-000000000001,0,13326,-13326
19205e3e-3255-4d77-b7d8-b932f3034c10,00000000-0000-0000-0000-000000000001,0,21400,-21400
7a3bcd81-bc55-44a9-95b9-eb58e4b9043a,00000000-0000-0000-0000-000000000001,0,21400,-21400
10e76d13-8eb6-450a-9558-ea32a374cd59,00000000-0000-0000-0000-000000000001,0,23413.75,-23413.75
126221ad-2008-407d-8cc4-588eafdfd19c,00000000-0000-0000-0000-000000000001,0,28450,-28450
f395ecb5-f67d-431c-8735-291f7a05d552,00000000-0000-0000-0000-000000000001,0,8018,-8018
4aedd180-2aa2-4eab-bade-c5f39e770c79,00000000-0000-0000-0000-000000000001,0,84,-84
15426bd8-7a9b-4489-a292-8977c3f995bd,00000000-0000-0000-0000-000000000001,0,29250,-29250
32647bde-5d58-4cec-b103-a5eeb0b73d60,00000000-0000-0000-0000-000000000001,0,3250,-3250
b5f8c289-f906-412c-9d97-0349acbc1fe2,00000000-0000-0000-0000-000000000001,0,29595,-29595
e4e949cb-e4e3-477d-a52d-ba35ecbdbd71,00000000-0000-0000-0000-000000000001,0,28450,-28450
9648904d-4b0b-4ce4-acc8-394f89e97388,00000000-0000-0000-0000-000000000001,0,2250,-2250
2ea9ab1e-4840-4daa-a94f-d1168cb43650,00000000-0000-0000-0000-000000000001,0,31382,-31382
b57cbdbf-37dd-45a3-96be-474d010f383b,00000000-0000-0000-0000-000000000001,0,1380,-1380
1f3827bb-860c-4240-bad5-714a89a798d7,00000000-0000-0000-0000-000000000001,0,3250,-3250
56c74c11-314a-4b83-b979-71ab776e8ae3,00000000-0000-0000-0000-000000000001,0,24000,-24000
1af31ba4-be02-41ab-80f7-31b0a6b8deaf,00000000-0000-0000-0000-000000000001,0,22500,-22500
7d4b2d93-5a67-4cab-9d04-109cf1b346b1,00000000-0000-0000-0000-000000000001,0,2250,-2250
732a5356-417e-41a8-ac97-a5e5be93e8f4,00000000-0000-0000-0000-000000000001,0,55114,-55114
d4f8dde5-9ced-44e6-8fb8-e972b465cc44,00000000-0000-0000-0000-000000000001,0,7265,-7265
447c43a0-e92a-46ea-8d81-d6ac82131b96,00000000-0000-0000-0000-000000000001,0,911,-911
8cb7b15b-afe2-4003-992c-b7a03d293f54,00000000-0000-0000-0000-000000000001,0,5958,-5958
6ce63b60-bffa-4279-b9e2-2e9817a487d6,00000000-0000-0000-0000-000000000001,0,16500,-16500
9a28f02e-b541-46d1-a5fe-5391359b82fe,00000000-0000-0000-0000-000000000001,0,1032,-1032
001e7f96-d222-478b-a502-dbcad1cc96b5,00000000-0000-0000-0000-000000000001,0,44258,-44258
0facc6aa-e905-4df8-9d5b-f98303e35831,00000000-0000-0000-0000-000000000001,0,37000,-37000
be99f7a0-c9f6-43b6-9cc5-04577043e0bb,00000000-0000-0000-0000-000000000001,0,17670.00,-17670.00
668a42a5-32bc-4a00-af80-c060fecaeb03,00000000-0000-0000-0000-000000000001,0,15741,-15741
045a391b-62c2-4e7d-9bf3-d0fadc5eb34c,00000000-0000-0000-0000-000000000001,0,19900,-19900
4a138cca-052e-4a80-8e9e-c9cfad6ee7ce,00000000-0000-0000-0000-000000000001,0,6429,-6429
d80df6b4-00fb-4bdb-b51d-1cc96fe68405,00000000-0000-0000-0000-000000000001,0,22870,-22870
baa51bf8-ec5a-4485-9bce-721b5f37edcb,00000000-0000-0000-0000-000000000001,0,35228,-35228
1819d24a-60cf-4222-b03b-b24e48607c5b,00000000-0000-0000-0000-000000000001,0,21499,-21499
3a6ab533-41aa-47dd-9f23-0674b58fb212,00000000-0000-0000-0000-000000000001,0,2250,-2250
956b4511-b9af-4036-85ca-b2fd208a7522,00000000-0000-0000-0000-000000000001,0,17889,-17889
d12e22c1-73c0-4f66-a36d-27637c672f3e,00000000-0000-0000-0000-000000000001,0,26425,-26425
63a0159c-e6c8-4788-b958-b1f31f575481,00000000-0000-0000-0000-000000000001,0,21364,-21364
4b303935-cf4d-4555-a274-6c5947063ef3,00000000-0000-0000-0000-000000000001,16943,0,16943
c1e933df-dfde-4636-884b-59ad37cb89db,00000000-0000-0000-0000-000000000001,0,2250,-2250
1cceb3e9-4204-46ae-8706-29ede7a6bcdb,00000000-0000-0000-0000-000000000001,0,2250,-2250
71d445e4-70bb-46a7-8236-da61ebb65617,00000000-0000-0000-0000-000000000001,0,9027,-9027
72a73808-8073-4ec5-9e91-6e4bdbe02c26,00000000-0000-0000-0000-000000000001,0,18250,-18250
2cf5adb8-1171-4eb4-b45b-825e324e1c58,00000000-0000-0000-0000-000000000001,0,13672,-13672
bfbe73c1-1d54-415e-a9b7-75ff12d9a5ef,00000000-0000-0000-0000-000000000001,0,6709,-6709
088a5e93-15c6-47aa-9e71-0f6c82d4ac38,00000000-0000-0000-0000-000000000001,0,11276,-11276
0ebed288-9916-4671-b6fd-cb84915c1ff7,00000000-0000-0000-0000-000000000001,0,20133.00,-20133.00
2fabdd34-e4fc-4649-9a0c-b4526792d157,00000000-0000-0000-0000-000000000001,0,22500,-22500
3b1a2c86-d73f-4573-8cf4-712db5199f67,00000000-0000-0000-0000-000000000001,0,2250,-2250
c60e7351-900f-4499-a207-99f3acb1ba49,00000000-0000-0000-0000-000000000001,0,4274,-4274
26ea5f2f-b2ed-4d34-96c4-ba829be1bb0c,00000000-0000-0000-0000-000000000001,0,4200,-4200
e3d6a9c5-9171-46b2-ae48-52ba071500a5,00000000-0000-0000-0000-000000000001,0,3587,-3587
cbc3ba06-d98c-40c2-9fe3-0713100e9d78,00000000-0000-0000-0000-000000000001,0,7071,-7071
05841c0e-7f6f-4c9f-8b0d-ad24c00cb036,00000000-0000-0000-0000-000000000001,0,5020,-5020
5c202072-a66c-4bc5-8908-03d82ac2718d,00000000-0000-0000-0000-000000000001,0,494,-494
918ecd2a-8085-4aa5-ab1e-fd1708761fc0,00000000-0000-0000-0000-000000000001,0,31495,-31495
d54a3478-2b40-42d1-b5c7-343f6f9a6e1c,00000000-0000-0000-0000-000000000001,0,22500,-22500
cb774f43-617a-4b73-9f13-526077201ee7,00000000-0000-0000-0000-000000000001,0,9771,-9771
802ace6f-47d3-4de4-ab64-6c90bb5f6212,00000000-0000-0000-0000-000000000001,0,9575,-9575
3ef2ede7-3e4d-4e6b-8c21-de508349b208,00000000-0000-0000-0000-000000000001,0,6653,-6653
20d5e9a6-73cd-4f5f-9b27-ba9a13e7864e,00000000-0000-0000-0000-000000000001,27930,0,27930
3258200d-d0ec-4ed7-b3da-c2ef66bdc07f,00000000-0000-0000-0000-000000000001,0,36520,-36520
1441a9f4-467e-4388-b211-567d85af8e05,00000000-0000-0000-0000-000000000001,0,33292,-33292
75f9c990-1b74-4429-8428-89d0ddab75ed,00000000-0000-0000-0000-000000000001,0,37430,-37430
9ffe9701-32ac-461a-b5a1-8bb653d34a4b,00000000-0000-0000-0000-000000000001,13199,100,13099
95cb46b6-3bcf-463a-b4bb-9043a2332f31,00000000-0000-0000-0000-000000000001,0,4380,-4380
db2c046b-1142-4ab0-888f-531b7a2f0966,00000000-0000-0000-0000-000000000001,0,11354,-11354
f80e0e3e-e4cb-479a-bcaa-e0be22cf3fba,00000000-0000-0000-0000-000000000001,0,1782,-1782
8419d24a-5624-4735-bd3c-af55612a12f8,00000000-0000-0000-0000-000000000001,0,6980,-6980
a28bb1f5-9704-48e7-beab-26353d29a960,00000000-0000-0000-0000-000000000001,0,2250,-2250
ab42acef-df0d-4f2b-9def-a961cdf6c003,00000000-0000-0000-0000-000000000001,0,3250,-3250
c2533594-7bef-485f-9c06-e515153c4d3b,00000000-0000-0000-0000-000000000001,0,23679,-23679
76907e36-77a4-4a95-a8cb-02e265eb29bf,00000000-0000-0000-0000-000000000001,0,245.98,-245.98
5f811af1-7d24-4112-8cad-e7245ea2634a,00000000-0000-0000-0000-000000000001,0,24007,-24007
efa0d66e-ad3e-4e99-b4ea-e5a7da61f354,00000000-0000-0000-0000-000000000001,0,39148,-39148
07c6f13f-7961-4f07-bd58-291ed6c7c6ac,00000000-0000-0000-0000-000000000001,0,30750,-30750
b1d3f1bb-62f0-4609-9680-14f590bd47d2,00000000-0000-0000-0000-000000000001,0,4266,-4266
ffc3777a-baa2-4d5a-bc63-e6ae4b76fce6,00000000-0000-0000-0000-000000000001,0,20716,-20716
fb2be2c1-503b-41f2-9ae7-238f157ffbd3,00000000-0000-0000-0000-000000000001,0,16348,-16348
5dccdbd9-0c56-4520-98f6-17d696beaea3,00000000-0000-0000-0000-000000000001,0,9047,-9047
53466569-020d-4b09-a63a-40197e9ac09c,00000000-0000-0000-0000-000000000001,0,19444,-19444
f3b12da2-fde0-498a-b9eb-624b7e5c5d22,00000000-0000-0000-0000-000000000001,0,3306,-3306
3792a205-356d-41de-b5b7-7e9358bdd1ae,00000000-0000-0000-0000-000000000001,0,28250,-28250
4f0effea-5b23-4cec-829d-13c7ba541fcf,00000000-0000-0000-0000-000000000001,0,52436,-52436
4dfe3fd6-1496-41bf-84f6-295089a69529,00000000-0000-0000-0000-000000000001,0,18850,-18850
8954e026-2f8f-4c54-96d8-8b5519d62928,00000000-0000-0000-0000-000000000001,0,9221,-9221
8a0ab625-5691-4394-82ef-44ef90833de2,00000000-0000-0000-0000-000000000001,0,1950,-1950
fafe913c-97b3-41f6-b828-d278cd6b473d,00000000-0000-0000-0000-000000000001,10837,0,10837
a2b40718-04d7-4dbb-9143-65a881e8a092,00000000-0000-0000-0000-000000000001,0,2000,-2000
07ba8f06-8bc9-4c96-94a6-f3a9a7a9a454,00000000-0000-0000-0000-000000000001,0,20139,-20139
d0d2708b-039b-4380-93ca-a0076ae20eb5,00000000-0000-0000-0000-000000000001,0,31500,-31500
5734d9ab-2692-44ed-8eff-cace015e0df7,00000000-0000-0000-0000-000000000001,0,10035,-10035
fe75f030-f6fc-47d3-906a-37e3c1b395be,00000000-0000-0000-0000-000000000001,0,4200,-4200
96de0901-00a4-4065-9724-f9c3d04d2014,00000000-0000-0000-0000-000000000001,0,15990,-15990
6bda26b6-4b11-41e5-b158-8456181770d3,00000000-0000-0000-0000-000000000001,0,3723,-3723
0854c3f1-d13b-4426-a1fb-087bf78070cb,00000000-0000-0000-0000-000000000001,0,21598,-21598
456cf34a-e5d6-46e0-aeb0-38eac990ae51,00000000-0000-0000-0000-000000000001,0,16117,-16117
cf161048-ad73-472e-9797-1b018565b309,00000000-0000-0000-0000-000000000001,0,2400,-2400
8db9e51a-5204-4143-a5a0-086b8cd03403,00000000-0000-0000-0000-000000000001,4229,0,4229
0f5abe32-07d1-4ae6-bb85-24da53827aab,00000000-0000-0000-0000-000000000001,0,23524,-23524
6e1472bb-6002-4892-99e0-a2cb506ec54c,00000000-0000-0000-0000-000000000001,0,22750,-22750
09848a8b-4b46-4fc9-85b8-9a46fecdd91c,00000000-0000-0000-0000-000000000001,0,1000,-1000
35ac770c-06ce-4222-99bd-09fa597e1cb6,00000000-0000-0000-0000-000000000001,0,38155,-38155
56f4a140-164c-4b44-9fd5-7343feb6a7ad,00000000-0000-0000-0000-000000000001,0,2250,-2250
cf05a718-2bd9-45df-af20-395f667f3c3b,00000000-0000-0000-0000-000000000001,0,8550,-8550
8e0f4391-a34e-4de7-8ee4-45c05963f9c5,00000000-0000-0000-0000-000000000001,0,25201.81,-25201.81
5e7af76f-8d15-47b9-b335-63f9479672fa,00000000-0000-0000-0000-000000000001,0,19076,-19076
78132c63-5404-438d-945f-f182c310acfb,00000000-0000-0000-0000-000000000001,0,21750,-21750
c4015ec4-a0e0-4017-a482-5294eff9604b,00000000-0000-0000-0000-000000000001,0,18250,-18250
eb5b501b-0051-40b4-b5e7-130a183d3934,00000000-0000-0000-0000-000000000001,0,11298,-11298
46a01983-9012-4cb2-b0d6-a9d1f573d3d0,00000000-0000-0000-0000-000000000001,0,45413,-45413
1039a56f-b966-42c7-af24-d9c93b6e6e3c,00000000-0000-0000-0000-000000000001,0,31579,-31579
2a75ba7a-e5ca-4409-ae0f-8efe8993c4ea,00000000-0000-0000-0000-000000000001,14605,0,14605
d2cd92f7-dd23-41a8-a665-1d8e656732e6,00000000-0000-0000-0000-000000000001,19620,0,19620
9e4aafe0-ac55-401f-9248-72b172150db8,00000000-0000-0000-0000-000000000001,0,14150,-14150
ae96d118-0440-4762-bcd4-9ab8177a9d04,00000000-0000-0000-0000-000000000001,0,18135,-18135
950d7f64-2cc1-4259-b271-47a4f667913f,00000000-0000-0000-0000-000000000001,0,17301,-17301
1ff33734-0856-4de7-969f-32a72e00dddf,00000000-0000-0000-0000-000000000001,0,19461,-19461
3b9f9edd-8bd5-416c-bf7f-9d0da8807d71,00000000-0000-0000-0000-000000000001,0,10162,-10162
87f857a9-de6f-45c8-8a79-2e660fa0c50d,00000000-0000-0000-0000-000000000001,0,18641,-18641
7ca523ea-866d-44bb-b2d2-2d375337d38c,00000000-0000-0000-0000-000000000001,0,20500,-20500
0312e73c-7ac3-4464-8c92-d3771d098413,00000000-0000-0000-0000-000000000001,0,20216,-20216
b918833a-50d7-4534-8f0b-31f1802134ee,00000000-0000-0000-0000-000000000001,0,15183,-15183
21504961-3916-4e68-b659-02411365893e,00000000-0000-0000-0000-000000000001,0,613.88,-613.88
9a794a01-a364-4e43-864a-7bf79f112458,00000000-0000-0000-0000-000000000001,0,11585,-11585
7a3b9b70-5ab2-46f2-9f96-d40563863bb9,00000000-0000-0000-0000-000000000001,0,13653,-13653
2a692520-8541-4a63-93c2-c357184d705c,00000000-0000-0000-0000-000000000001,0,29700,-29700
4eda8082-8d5d-4c98-9bb1-d2daeb9ad362,00000000-0000-0000-0000-000000000001,0,10583,-10583
848caf4f-f138-4018-bd9a-5af14f58bbc4,00000000-0000-0000-0000-000000000001,0,22150,-22150
591c74b4-49b1-40ec-b9aa-e68026a2c352,00000000-0000-0000-0000-000000000001,0,14319,-14319
ac016b96-0314-46a0-b0ee-97ee094b1268,00000000-0000-0000-0000-000000000001,0,19900,-19900
dc103d69-193e-4d8e-810d-fe4773d27224,00000000-0000-0000-0000-000000000001,0,28450,-28450
4149cf6f-ec53-43ab-8c10-30b59be2e67b,00000000-0000-0000-0000-000000000001,0,10441,-10441
f822df0d-358b-4c99-ad7d-cdcc6e375454,00000000-0000-0000-0000-000000000001,0,15181,-15181
f7118285-3f53-4468-90b5-cb0373f007ec,00000000-0000-0000-0000-000000000001,0,10351,-10351
db444fba-5aec-4862-a9c0-391c72ffc503,00000000-0000-0000-0000-000000000001,0,8511,-8511
9c9383b3-b322-473d-83e3-34d3507f55da,00000000-0000-0000-0000-000000000001,0,2250,-2250
2215f00d-635a-4e88-bde8-a00e2dbfc7aa,00000000-0000-0000-0000-000000000001,0,19287,-19287
52a9f4b4-9410-42d9-873d-42c29ff6af8d,00000000-0000-0000-0000-000000000001,0,6191,-6191
b4d5b0bf-2e96-4e9b-919a-b5a1d5f792ff,00000000-0000-0000-0000-000000000001,0,1205,-1205
9e0f8073-801f-474f-b49d-53dfad4ea567,00000000-0000-0000-0000-000000000001,0,11422,-11422
724f9e52-9cbe-4c63-889a-cff8851b9bf1,00000000-0000-0000-0000-000000000001,0,19889,-19889
f24ddb36-278f-4418-9814-af5c8a7d8159,00000000-0000-0000-0000-000000000001,0,2250,-2250
0ae4ab8e-9445-438d-928e-6268bd27380f,00000000-0000-0000-0000-000000000001,0,13424,-13424
e5980cb7-efa5-4b3a-aad0-aae5ad32fac6,00000000-0000-0000-0000-000000000001,0,2250,-2250
e2f21671-ff83-4e64-a392-1a594ea5073c,00000000-0000-0000-0000-000000000001,0,21597,-21597
66a2f50b-1a02-4134-99e1-3c38dffad558,00000000-0000-0000-0000-000000000001,0,28723,-28723
b9c14a34-14d0-4df0-bc57-3af231191a52,00000000-0000-0000-0000-000000000001,0,2250,-2250
eb09e1fa-a60c-47db-b729-0f89f0b65d61,00000000-0000-0000-0000-000000000001,0,1960,-1960
36282a6e-e613-4832-9dc9-77915feffc17,00000000-0000-0000-0000-000000000001,0,13770,-13770
4c3b1aca-4db5-4dbe-94c8-4acaa07739cc,00000000-0000-0000-0000-000000000001,0,1052,-1052
bd4e74fa-afbd-42f9-bf0e-26b018e644af,00000000-0000-0000-0000-000000000001,0,17590,-17590
d9d1d753-3cdc-4350-a425-b36a52b7df96,00000000-0000-0000-0000-000000000001,0,33750,-33750
6ebde561-2450-4a1b-b3f0-d59509c9c6d4,00000000-0000-0000-0000-000000000001,0,12624,-12624
1919494c-3aa8-4267-a2f2-0e5557ef654f,00000000-0000-0000-0000-000000000001,0,4122,-4122
dcf74cc9-cd3b-4604-8e6c-f880027dd244,00000000-0000-0000-0000-000000000001,0,552,-552
4cfa8225-aa4f-4f73-acf6-83dfd41c1b6a,00000000-0000-0000-0000-000000000001,0,21245,-21245
e053e915-af46-443c-ae72-9afc7fde4294,00000000-0000-0000-0000-000000000001,1955,0,1955
9de091ed-d2b1-4c1d-9d63-af7fe15eb2d3,00000000-0000-0000-0000-000000000001,0,21400,-21400
a6f435f9-998c-40ba-bf6f-582ceb29e4da,00000000-0000-0000-0000-000000000001,0,28450,-28450
91e9c4a4-cf9f-4ea2-bbce-8ca8d01150ff,00000000-0000-0000-0000-000000000001,476,0,476
3c5d7e2c-44b1-43ba-8ac1-f78ac7bf9a90,00000000-0000-0000-0000-000000000001,0,2250,-2250
f47c8784-9c25-4a18-8dea-138937ac4e63,00000000-0000-0000-0000-000000000001,0,6380,-6380
d96ffdbc-40d1-47d4-a226-d0935748ab15,00000000-0000-0000-0000-000000000001,0,608,-608
8407f632-d588-4d3e-ae96-bd55baafd4aa,00000000-0000-0000-0000-000000000001,0,18876,-18876
1d2dc2fc-8a25-4f35-890f-f00dca967995,00000000-0000-0000-0000-000000000001,0,22500,-22500
d64c4831-78e1-4363-a610-1ebbeb84019a,00000000-0000-0000-0000-000000000001,0,5088,-5088
bdcf1b4b-5e3a-489d-84e6-bf0f20996e0c,00000000-0000-0000-0000-000000000001,0,900,-900
6a7f31d4-8b7c-4873-a35e-a47903c0c2a7,00000000-0000-0000-0000-000000000001,0,27394,-27394
7790b900-db16-4855-bf52-32d929c70e45,00000000-0000-0000-0000-000000000001,0,1406,-1406
01e02e8d-bc3a-4ec2-ae58-c2dad05312aa,00000000-0000-0000-0000-000000000001,0,3841,-3841
e99c9ea9-09b4-462b-9ffc-9f6e4ae2b735,00000000-0000-0000-0000-000000000001,0,21750,-21750
035e811e-ae31-4a52-888b-e60bf432c0e1,00000000-0000-0000-0000-000000000001,0,9550,-9550
b3a06fbc-3747-4179-b345-2bac2d163812,00000000-0000-0000-0000-000000000001,0,10924,-10924
1483b85f-a6bb-4074-8d46-9618fc19a1bd,00000000-0000-0000-0000-000000000001,0,2250,-2250
81ba2f90-8814-4a61-8777-c2b150c5e234,00000000-0000-0000-0000-000000000001,0,16370,-16370
3ee6b4c7-33ea-450d-bc85-cd7bdfac9d9a,00000000-0000-0000-0000-000000000001,0,25333,-25333
54d84f2f-c9b8-4951-abec-4ae8d9b7786f,00000000-0000-0000-0000-000000000001,0,12141,-12141
111beea8-cbd4-4349-9ebf-f82cada7ec05,00000000-0000-0000-0000-000000000001,0,31429,-31429
246c3458-f41d-4862-a1ea-7154091f73c3,00000000-0000-0000-0000-000000000001,0,17105,-17105
16d3b10d-5534-47ea-9d58-6bf28dccc8ad,00000000-0000-0000-0000-000000000001,0,9346,-9346
3d9062ff-4eaf-4049-b19c-313968ac6125,00000000-0000-0000-0000-000000000001,0,2484,-2484
40c41229-cb7b-45da-8818-3433d1c20604,00000000-0000-0000-0000-000000000001,0,33569,-33569
6a62bcb7-2838-4247-9556-3de6988f214f,00000000-0000-0000-0000-000000000001,0,19589,-19589
697ad8b8-5795-40f2-9d6e-f9e1287c13c8,00000000-0000-0000-0000-000000000001,0,6217,-6217
89a2e9a1-acaf-4bfd-996a-8a996e3d3f9a,00000000-0000-0000-0000-000000000001,0,39619,-39619
8d1541fa-8ce0-467b-90c0-527766d7c703,00000000-0000-0000-0000-000000000001,0,2160,-2160
e800e656-3fc2-4383-895e-5190e4ec2049,00000000-0000-0000-0000-000000000001,0,11296,-11296
937ee80d-f705-4af9-95be-9f301627032b,00000000-0000-0000-0000-000000000001,0,2479,-2479
fff67381-c4cf-4cea-bd9c-cf44f593c9ca,00000000-0000-0000-0000-000000000001,0,10809,-10809
9f4616fa-a5b3-4973-b0e8-fe9dc42e5706,00000000-0000-0000-0000-000000000001,0,2250,-2250
9775d9bc-9ec9-4ce1-9956-df9fb745df70,00000000-0000-0000-0000-000000000001,0,7088,-7088
4cfcf95b-ab56-42e7-8b21-f2ccd356600a,00000000-0000-0000-0000-000000000001,0,3250,-3250
b50b4404-b828-481b-8796-d331731a6961,00000000-0000-0000-0000-000000000001,0,3537,-3537
64768794-73a9-4562-af3d-29ad4599476a,00000000-0000-0000-0000-000000000001,0,2024,-2024
4cfd84c6-f37a-4253-8ebf-67f925718505,00000000-0000-0000-0000-000000000001,0,3750,-3750
183c2ab7-dcbf-4046-837b-dc15eb7cd1c2,00000000-0000-0000-0000-000000000001,0,21003,-21003
4933134e-7b7f-4653-9897-243b6ffb0ec5,00000000-0000-0000-0000-000000000001,0,2250,-2250
b8971625-3f48-4616-9465-67417c2f2dad,00000000-0000-0000-0000-000000000001,0,5448,-5448
c4b70566-f30c-4ebf-b0bd-f5ae0f27d3b9,00000000-0000-0000-0000-000000000001,0,4668,-4668
ea8e99b3-089f-4cbc-9dfa-e8e2ef00b3df,00000000-0000-0000-0000-000000000001,0,488,-488
0c2a6fee-350f-4f38-9514-2da36a652a15,00000000-0000-0000-0000-000000000001,0,2250,-2250
c60e8f31-ee0d-41e6-9f44-0eaffbc5072c,00000000-0000-0000-0000-000000000001,0,3750,-3750
