apartment_id,issue_type_id,ticket_count,repeat_count,recur_le90,recur_le180,last_occurrence,days_since_last,prev_gap_days,hotspot,priority,date_confidence,reason,recommended_action
d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,5,4,3,3,2026-03-03,162,293.0,True,High,low,3 recurrences <=90d (5 tickets),Inspect recurring apartment/issue; review technician history
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,5,4,3,4,2026-06-01,72,38.0,True,High,low,recurred within 38d (5 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
77c3a6fd-4651-d880-29aa-abd19c8324df,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,4,3,3,3,2026-07-09,34,13.0,True,High,high,recurred within 13d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
aa73cade-c28c-dc5b-5980-55801ea0d415,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,4,3,3,3,2025-11-16,269,4.0,True,High,low,recurred within 4d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0875d50-a469-821b-57c3-03ac62809198,47389994-b201-4bb1-bf91-8bce4dbde510,4,3,3,3,2025-08-05,372,36.0,True,High,low,recurred within 36d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0875d50-a469-821b-57c3-03ac62809198,abc84f5b-a950-406e-ab46-cefbe11df925,4,3,3,3,2026-07-27,16,13.0,True,High,high,recurred within 13d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
bc7f358d-0d6d-f95f-ff80-9089eefdef69,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,4,3,3,3,2026-04-23,111,64.0,True,High,low,recurred within 64d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dd96a329-ec95-e96a-1348-69d976f39cd4,7917cc13-aaca-4558-a2c2-8be5cd8fc159,4,3,3,3,2026-01-31,193,13.0,True,High,low,recurred within 13d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dd96a329-ec95-e96a-1348-69d976f39cd4,abc84f5b-a950-406e-ab46-cefbe11df925,4,3,3,3,2026-05-06,98,14.0,True,High,high,recurred within 14d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,7917cc13-aaca-4558-a2c2-8be5cd8fc159,4,3,3,3,2026-07-29,14,0.0,True,High,high,recurred within 0d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
bc7f358d-0d6d-f95f-ff80-9089eefdef69,01208ba1-4225-4a61-be39-3afe03dad690,6,5,2,5,2026-04-24,110,95.0,True,High,low,2 recurrences <=90d (6 tickets),Inspect recurring apartment/issue; review technician history
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,47389994-b201-4bb1-bf91-8bce4dbde510,6,5,2,4,2026-08-11,1,41.0,True,High,low,recurred within 41d (6 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
1b4d1066-8fe4-199b-7b3b-39e4bded9714,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,5,4,2,4,2026-07-23,20,109.0,True,High,low,2 recurrences <=90d (5 tickets),Inspect recurring apartment/issue; review technician history
233cca0e-efcf-e631-d2fc-9997a6ba5706,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,5,4,2,4,2026-06-30,43,166.0,True,High,low,2 recurrences <=90d (5 tickets),Inspect recurring apartment/issue; review technician history
574de174-c7bb-bc11-f282-cff2aa2501c5,a5831922-eaeb-48c2-941c-fd96fae8813d,5,4,2,4,2026-04-22,112,31.0,True,High,low,recurred within 31d (5 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
85292340-826d-52c1-65c7-7f2a9eb2c2c4,abc84f5b-a950-406e-ab46-cefbe11df925,5,4,2,4,2026-02-22,171,0.0,True,High,low,recurred within 0d (5 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
c17c5093-48b7-139f-ebfc-1cd33ef5179c,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,5,4,2,3,2026-06-12,61,113.0,True,High,low,2 recurrences <=90d (5 tickets),Inspect recurring apartment/issue; review technician history
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,a5831922-eaeb-48c2-941c-fd96fae8813d,5,4,2,3,2026-04-19,115,9.0,True,High,low,recurred within 9d (5 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,47389994-b201-4bb1-bf91-8bce4dbde510,5,4,2,3,2026-05-29,75,212.0,True,High,low,2 recurrences <=90d (5 tickets),Inspect recurring apartment/issue; review technician history
10c6863d-07c3-4fc4-94f9-6adc29157ce1,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,4,3,2,2,2026-06-20,53,40.0,True,High,high,recurred within 40d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
188aee4d-68e0-1ddb-38e6-a946bc75072d,47389994-b201-4bb1-bf91-8bce4dbde510,4,3,2,2,2026-06-06,67,212.0,True,High,low,2 recurrences <=90d (4 tickets),Inspect recurring apartment/issue; review technician history
5d204545-2f72-b89b-3190-a826b5ab6512,abc84f5b-a950-406e-ab46-cefbe11df925,4,3,2,2,2026-07-15,28,18.0,True,High,high,recurred within 18d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
5d204545-2f72-b89b-3190-a826b5ab6512,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,4,3,2,3,2025-09-23,323,4.0,True,High,low,recurred within 4d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
77c3a6fd-4651-d880-29aa-abd19c8324df,01208ba1-4225-4a61-be39-3afe03dad690,4,3,2,2,2026-04-28,106,8.0,True,High,high,recurred within 8d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
77c3a6fd-4651-d880-29aa-abd19c8324df,7917cc13-aaca-4558-a2c2-8be5cd8fc159,4,3,2,2,2026-05-03,101,0.0,True,High,high,recurred within 0d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
79853a4a-cb02-508c-e041-7e23378aec9c,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,4,3,2,3,2026-01-20,204,136.0,True,High,low,2 recurrences <=90d (4 tickets),Inspect recurring apartment/issue; review technician history
82b270bf-e567-2deb-5ef3-495baafd7645,01208ba1-4225-4a61-be39-3afe03dad690,4,3,2,2,2026-07-15,28,0.0,True,High,high,recurred within 0d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
85292340-826d-52c1-65c7-7f2a9eb2c2c4,01208ba1-4225-4a61-be39-3afe03dad690,4,3,2,3,2026-05-10,94,76.0,True,High,low,recurred within 76d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
86ad1ceb-8d81-a926-d998-3a2f1cafba06,abc84f5b-a950-406e-ab46-cefbe11df925,4,3,2,3,2026-06-23,50,124.0,True,High,low,2 recurrences <=90d (4 tickets),Inspect recurring apartment/issue; review technician history
a361bd0d-c2c1-2aee-6303-d65de004edd0,7917cc13-aaca-4558-a2c2-8be5cd8fc159,4,3,2,3,2026-03-14,151,11.0,True,High,low,recurred within 11d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0875d50-a469-821b-57c3-03ac62809198,a5831922-eaeb-48c2-941c-fd96fae8813d,4,3,2,2,2026-07-23,20,62.0,True,High,high,recurred within 62d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,7917cc13-aaca-4558-a2c2-8be5cd8fc159,4,3,2,3,2026-06-27,46,12.0,True,High,high,recurred within 12d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
233cca0e-efcf-e631-d2fc-9997a6ba5706,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,3,2,2,2,2026-01-13,211,30.0,True,High,low,recurred within 30d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
323c0dff-be56-f6ee-f053-ee37de806dea,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,3,2,2,2,2025-02-17,541,3.0,True,High,low,recurred within 3d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
417c9738-a0f7-5a00-1091-37a9fd083dd6,7917cc13-aaca-4558-a2c2-8be5cd8fc159,3,2,2,2,2026-03-27,138,29.0,True,High,low,recurred within 29d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
417c9738-a0f7-5a00-1091-37a9fd083dd6,a25aca1b-211b-41d3-ab08-78bd2b9541e8,3,2,2,2,2026-06-18,55,1.0,True,High,high,recurred within 1d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
417c9738-a0f7-5a00-1091-37a9fd083dd6,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,2,2,2025-09-29,317,0.0,True,High,low,recurred within 0d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
49ed1c8e-3653-c89b-ec74-16d8e20bb923,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,3,2,2,2,2026-04-28,106,1.0,True,High,high,recurred within 1d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
4d1dd99b-b75a-70b5-406b-f5e869954002,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,2,2,2026-03-19,146,19.0,True,High,low,recurred within 19d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
86ad1ceb-8d81-a926-d998-3a2f1cafba06,28158382-d5c1-436c-927b-3e3d9855c2af,3,2,2,2,2026-07-25,18,84.0,True,High,high,recurred within 84d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fad74a92-8e64-787e-38c3-8ebdb9db6511,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,3,2,2,2,2026-07-16,27,0.0,True,High,high,recurred within 0d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,01208ba1-4225-4a61-be39-3afe03dad690,3,2,2,2,2025-02-22,536,0.0,True,High,low,recurred within 0d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
03edc7c5-4c46-b55e-523d-9fb7be29910b,01208ba1-4225-4a61-be39-3afe03dad690,4,3,1,3,2026-02-16,177,66.0,True,High,low,recurred within 66d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
10c6863d-07c3-4fc4-94f9-6adc29157ce1,01208ba1-4225-4a61-be39-3afe03dad690,4,3,1,2,2026-06-20,53,12.0,True,High,high,recurred within 12d (4 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
10c6863d-07c3-4fc4-94f9-6adc29157ce1,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,1,2,2025-11-17,268,10.0,True,High,low,recurred within 10d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
233cca0e-efcf-e631-d2fc-9997a6ba5706,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,1,2,2025-10-04,312,4.0,True,High,low,recurred within 4d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
49ed1c8e-3653-c89b-ec74-16d8e20bb923,a5831922-eaeb-48c2-941c-fd96fae8813d,3,2,1,1,2026-06-29,44,59.0,True,High,high,recurred within 59d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
82b270bf-e567-2deb-5ef3-495baafd7645,47389994-b201-4bb1-bf91-8bce4dbde510,3,2,1,2,2025-10-30,286,85.0,True,High,low,recurred within 85d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
990e8a3e-a69c-7b31-f606-3eeb21e3d4c6,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,1,2,2025-12-29,226,86.0,True,High,low,recurred within 86d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
bde00681-ebfc-ef38-4f6e-4906a012de6b,28158382-d5c1-436c-927b-3e3d9855c2af,3,2,1,2,2026-03-20,145,9.0,True,High,low,recurred within 9d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,3,2,1,1,2026-04-13,121,5.0,True,High,high,recurred within 5d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,01208ba1-4225-4a61-be39-3afe03dad690,3,2,1,1,2026-04-10,124,21.0,True,High,low,recurred within 21d (3 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
0a839c14-2a88-9896-c2f2-8d51fe610405,f3614e6e-8394-40cd-bbb3-b1f78e9f17c2,2,1,1,1,2025-10-04,312,0.0,True,High,low,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
1183b300-b9ae-5e28-acb2-304cb2fd36db,47389994-b201-4bb1-bf91-8bce4dbde510,2,1,1,1,2026-04-28,106,5.0,True,High,high,recurred within 5d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
1183b300-b9ae-5e28-acb2-304cb2fd36db,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,2,1,1,1,2026-04-28,106,0.0,True,High,high,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
188aee4d-68e0-1ddb-38e6-a946bc75072d,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-07-20,23,4.0,True,High,high,recurred within 4d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
188aee4d-68e0-1ddb-38e6-a946bc75072d,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,2,1,1,1,2026-08-03,9,5.0,True,High,high,recurred within 5d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
323c0dff-be56-f6ee-f053-ee37de806dea,47389994-b201-4bb1-bf91-8bce4dbde510,2,1,1,1,2025-05-16,453,81.0,True,High,low,recurred within 81d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
4d1dd99b-b75a-70b5-406b-f5e869954002,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,2,1,1,1,2026-03-14,151,29.0,True,High,low,recurred within 29d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
5d204545-2f72-b89b-3190-a826b5ab6512,7917cc13-aaca-4558-a2c2-8be5cd8fc159,2,1,1,1,2025-04-17,482,2.0,True,High,low,recurred within 2d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
5d204545-2f72-b89b-3190-a826b5ab6512,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-05-28,76,7.0,True,High,high,recurred within 7d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
82b270bf-e567-2deb-5ef3-495baafd7645,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-04-09,125,0.0,True,High,high,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
82b270bf-e567-2deb-5ef3-495baafd7645,abc84f5b-a950-406e-ab46-cefbe11df925,2,1,1,1,2026-06-30,43,18.0,True,High,high,recurred within 18d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
86ad1ceb-8d81-a926-d998-3a2f1cafba06,01208ba1-4225-4a61-be39-3afe03dad690,2,1,1,1,2026-01-29,195,9.0,True,High,low,recurred within 9d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
8767525e-d22f-a295-bc29-ba104fdc589a,01208ba1-4225-4a61-be39-3afe03dad690,2,1,1,1,2025-06-19,419,21.0,True,High,low,recurred within 21d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
9d5d0096-0b78-a663-1142-be871dfa2bda,7917cc13-aaca-4558-a2c2-8be5cd8fc159,2,1,1,1,2026-05-24,80,71.0,True,High,high,recurred within 71d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
9d5d0096-0b78-a663-1142-be871dfa2bda,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-07-21,22,62.0,True,High,high,recurred within 62d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
aa73cade-c28c-dc5b-5980-55801ea0d415,7917cc13-aaca-4558-a2c2-8be5cd8fc159,2,1,1,1,2025-10-18,298,89.0,True,High,low,recurred within 89d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
aa73cade-c28c-dc5b-5980-55801ea0d415,c5f1c3c0-af88-4c54-9730-ebffed128bc9,2,1,1,1,2026-06-14,59,21.0,True,High,high,recurred within 21d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0875d50-a469-821b-57c3-03ac62809198,01208ba1-4225-4a61-be39-3afe03dad690,2,1,1,1,2026-07-02,41,85.0,True,High,high,recurred within 85d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0875d50-a469-821b-57c3-03ac62809198,28158382-d5c1-436c-927b-3e3d9855c2af,2,1,1,1,2026-07-30,13,81.0,True,High,high,recurred within 81d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
b0d4d2c8-f6ee-bc16-ffd7-fc33c8db8571,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-07-14,29,22.0,True,High,high,recurred within 22d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
c17c5093-48b7-139f-ebfc-1cd33ef5179c,abc84f5b-a950-406e-ab46-cefbe11df925,2,1,1,1,2026-05-17,87,0.0,True,High,high,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
c2ff0c11-4d1b-7b9b-b93c-aa37c9b6c40b,54bc37a9-ef71-4e18-b896-593f71b161fa,2,1,1,1,2026-08-04,8,16.0,True,High,high,recurred within 16d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,c5f1c3c0-af88-4c54-9730-ebffed128bc9,2,1,1,1,2026-05-22,82,12.0,True,High,high,recurred within 12d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,2,1,1,1,2025-04-18,481,0.0,True,High,low,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dd96a329-ec95-e96a-1348-69d976f39cd4,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,1,1,2026-07-05,38,8.0,True,High,high,recurred within 8d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
dd96a329-ec95-e96a-1348-69d976f39cd4,c5f1c3c0-af88-4c54-9730-ebffed128bc9,2,1,1,1,2026-08-08,4,32.0,True,High,high,recurred within 32d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fad74a92-8e64-787e-38c3-8ebdb9db6511,a5831922-eaeb-48c2-941c-fd96fae8813d,2,1,1,1,2026-06-01,72,22.0,True,High,high,recurred within 22d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
fb5cedd6-2992-1c62-7fba-4a7a6b43b2ff,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,2,1,1,1,2026-06-15,58,0.0,True,High,high,recurred within 0d (2 tickets),Inspect recurring apartment/issue; check if equipment needs repair/replacement
574de174-c7bb-bc11-f282-cff2aa2501c5,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,5,4,1,4,2026-07-05,38,95.0,False,Medium,low,recurred within 95d (5 tickets),Monitor; inspect if it recurs again
82b270bf-e567-2deb-5ef3-495baafd7645,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,5,4,1,3,2026-07-21,22,138.0,False,Medium,low,recurred within 138d (5 tickets),Monitor; inspect if it recurs again
bde00681-ebfc-ef38-4f6e-4906a012de6b,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,5,4,1,3,2026-08-02,10,109.0,False,Medium,low,recurred within 109d (5 tickets),Monitor; inspect if it recurs again
0a839c14-2a88-9896-c2f2-8d51fe610405,a5831922-eaeb-48c2-941c-fd96fae8813d,4,3,1,2,2026-07-28,15,161.0,False,Medium,low,recurred within 161d (4 tickets),Monitor; inspect if it recurs again
0a839c14-2a88-9896-c2f2-8d51fe610405,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,4,3,1,3,2026-01-20,204,101.0,False,Medium,low,recurred within 101d (4 tickets),Monitor; inspect if it recurs again
2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,4,3,1,2,2026-02-08,185,154.0,False,Medium,low,recurred within 154d (4 tickets),Monitor; inspect if it recurs again
49ed1c8e-3653-c89b-ec74-16d8e20bb923,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,4,3,1,3,2026-04-04,130,152.0,False,Medium,low,recurred within 152d (4 tickets),Monitor; inspect if it recurs again
77c3a6fd-4651-d880-29aa-abd19c8324df,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,4,3,1,2,2026-08-10,2,105.0,False,Medium,high,recurred within 105d (4 tickets),Monitor; inspect if it recurs again
bc7f358d-0d6d-f95f-ff80-9089eefdef69,28158382-d5c1-436c-927b-3e3d9855c2af,4,3,1,3,2026-08-12,0,94.0,False,Medium,high,recurred within 94d (4 tickets),Monitor; inspect if it recurs again
323c0dff-be56-f6ee-f053-ee37de806dea,a5831922-eaeb-48c2-941c-fd96fae8813d,3,2,1,2,2025-06-21,417,104.0,False,Medium,low,recurred within 104d (3 tickets),Monitor; inspect if it recurs again
86ad1ceb-8d81-a926-d998-3a2f1cafba06,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,3,2,1,2,2026-07-24,19,132.0,False,Medium,low,recurred within 132d (3 tickets),Monitor; inspect if it recurs again
dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,01208ba1-4225-4a61-be39-3afe03dad690,3,2,1,2,2026-02-24,169,176.0,False,Medium,low,recurred within 176d (3 tickets),Monitor; inspect if it recurs again
bc7f358d-0d6d-f95f-ff80-9089eefdef69,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,4,3,0,3,2026-06-09,64,112.0,False,Medium,low,recurred within 112d (4 tickets),Monitor; inspect if it recurs again
79853a4a-cb02-508c-e041-7e23378aec9c,01208ba1-4225-4a61-be39-3afe03dad690,3,2,0,1,2026-07-18,25,133.0,False,Medium,low,recurred within 133d (3 tickets),Monitor; inspect if it recurs again
85292340-826d-52c1-65c7-7f2a9eb2c2c4,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,0,1,2026-07-13,30,122.0,False,Medium,low,recurred within 122d (3 tickets),Monitor; inspect if it recurs again
bc7f358d-0d6d-f95f-ff80-9089eefdef69,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,3,2,0,2,2026-07-22,21,164.0,False,Medium,low,recurred within 164d (3 tickets),Monitor; inspect if it recurs again
c17c5093-48b7-139f-ebfc-1cd33ef5179c,a5831922-eaeb-48c2-941c-fd96fae8813d,3,2,0,1,2026-05-05,99,135.0,False,Medium,low,recurred within 135d (3 tickets),Monitor; inspect if it recurs again
d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,28158382-d5c1-436c-927b-3e3d9855c2af,3,2,0,1,2026-07-28,15,146.0,False,Medium,low,recurred within 146d (3 tickets),Monitor; inspect if it recurs again
d2298bb8-a5e5-735a-c8ca-9b18c7daacd6,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,3,2,0,2,2026-06-25,48,111.0,False,Medium,low,recurred within 111d (3 tickets),Monitor; inspect if it recurs again
0a839c14-2a88-9896-c2f2-8d51fe610405,01208ba1-4225-4a61-be39-3afe03dad690,2,1,0,1,2025-09-06,340,131.0,False,Medium,low,recurred within 131d (2 tickets),Monitor; inspect if it recurs again
10c6863d-07c3-4fc4-94f9-6adc29157ce1,47389994-b201-4bb1-bf91-8bce4dbde510,2,1,0,1,2026-03-08,157,168.0,False,Medium,low,recurred within 168d (2 tickets),Monitor; inspect if it recurs again
1b4d1066-8fe4-199b-7b3b-39e4bded9714,ec405235-70e9-407e-9aa2-b877f8f36af8,2,1,0,1,2026-02-23,170,159.0,False,Medium,low,recurred within 159d (2 tickets),Monitor; inspect if it recurs again
233cca0e-efcf-e631-d2fc-9997a6ba5706,01208ba1-4225-4a61-be39-3afe03dad690,2,1,0,1,2026-04-27,107,166.0,False,Medium,high,recurred within 166d (2 tickets),Monitor; inspect if it recurs again
2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,47389994-b201-4bb1-bf91-8bce4dbde510,2,1,0,1,2026-05-26,78,106.0,False,Medium,high,recurred within 106d (2 tickets),Monitor; inspect if it recurs again
2fc42a4f-fe5a-ae08-0e4e-2c89ca71db85,a25aca1b-211b-41d3-ab08-78bd2b9541e8,2,1,0,1,2026-07-28,15,97.0,False,Medium,high,recurred within 97d (2 tickets),Monitor; inspect if it recurs again
574de174-c7bb-bc11-f282-cff2aa2501c5,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,2,1,0,1,2025-07-16,392,153.0,False,Medium,low,recurred within 153d (2 tickets),Monitor; inspect if it recurs again
8767525e-d22f-a295-bc29-ba104fdc589a,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,2,1,0,1,2026-07-23,20,110.0,False,Medium,high,recurred within 110d (2 tickets),Monitor; inspect if it recurs again
a361bd0d-c2c1-2aee-6303-d65de004edd0,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,2,1,0,1,2026-06-10,63,155.0,False,Medium,high,recurred within 155d (2 tickets),Monitor; inspect if it recurs again
b0875d50-a469-821b-57c3-03ac62809198,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,2,1,0,1,2026-08-02,10,105.0,False,Medium,high,recurred within 105d (2 tickets),Monitor; inspect if it recurs again
bc7f358d-0d6d-f95f-ff80-9089eefdef69,7917cc13-aaca-4558-a2c2-8be5cd8fc159,2,1,0,1,2026-01-18,206,101.0,False,Medium,low,recurred within 101d (2 tickets),Monitor; inspect if it recurs again
c17c5093-48b7-139f-ebfc-1cd33ef5179c,01208ba1-4225-4a61-be39-3afe03dad690,2,1,0,1,2025-12-20,235,142.0,False,Medium,low,recurred within 142d (2 tickets),Monitor; inspect if it recurs again
dc4adc21-f501-0573-2e9a-d7bbbc89e5d6,ec405235-70e9-407e-9aa2-b877f8f36af8,2,1,0,1,2026-05-10,94,99.0,False,Medium,high,recurred within 99d (2 tickets),Monitor; inspect if it recurs again
dd96a329-ec95-e96a-1348-69d976f39cd4,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,2,1,0,1,2026-01-14,210,100.0,False,Medium,low,recurred within 100d (2 tickets),Monitor; inspect if it recurs again
