invoice_id,tenant_id,allotment_id,bmonth,amount,risk,reasons,recommended_action
f6159f33-3c42-42f7-832a-bd6074e55618,4f75b0ca-7bed-c37c-cfd4-1e361a1bb6d4,94474160-d37a-495d-a16f-f7280c3b7a29,2026-08,21763.0,0.8783145394134071,"high amount ₹21,763",Priority reminder + call
86e2d1e5-0487-4ee5-aa8e-7b1a805182ed,696a4512-7d08-4e23-a774-91ee1afc42d1,5a78509d-339f-4045-a024-d2fe14b0f8b6,2026-08,6290.0,0.8747843072653293,prior overdue rate 75%,Priority reminder + call
463196f3-615d-4d2b-bc60-ab6b559a83a6,edee54e5-b970-ea10-551f-b156c26d8f0a,ddc84784-c683-4996-b4e4-d17137b9a82d,2026-08,4478.0,0.7937664101425452,prior overdue rate 89%; 2 prior unpaid; avg 24d late historically,Priority reminder + call
7817ae50-d5c3-4e91-b853-925d1fdbd363,61492721-611b-479f-9815-e09e0d7c95fd,a7aee36f-3d41-45fa-b6f5-99d3affc290c,2026-08,17538.0,0.7732749394417594,prior overdue rate 100%; avg 14d late historically,Priority reminder + call
316eecd0-c28f-4453-a545-b4f715e432f7,3b27dc97-dafa-0480-7b61-5549a3ea7eee,be99f7a0-c9f6-43b6-9cc5-04577043e0bb,2026-08,4492.0,0.7653163532077457,prior overdue rate 100%; avg 50d late historically,Priority reminder + call
09ed32a8-649f-49d2-96ad-b98110b2e3d2,9653a402-ff75-bbdf-8cc6-1cb0ca01f233,81f71080-dac7-40e9-bb6b-3526cdd47015,2026-08,16639.0,0.7456285979650408,baseline risk,Priority reminder + call
fe0d7474-dff6-4aaa-a402-178a1642ae88,d77b5c1e-605d-6795-5eee-1e2f9b83e069,ae68c045-42d5-44b9-877b-34c32d98fdbf,2026-08,17639.0,0.6556853561965834,prior overdue rate 64%; avg 10d late historically,Pre-emptive reminder
4544c17c-5b52-4717-9c80-be432a807d28,890b32d9-f754-8150-5a18-8a21fcdf3828,badc4f52-9209-4008-bcff-ed3cf3a3726f,2026-08,27015.0,0.6444807617301367,"prior overdue rate 53%; high amount ₹27,015; avg 10d late historically",Pre-emptive reminder
0ef36ab3-87d7-443b-be1d-aa08439f014d,d4890451-59e6-45f4-a75f-b2199aa5a3a7,dad1b29f-8aff-47de-904a-221021ab7353,2026-08,21360.0,0.6210630645382061,"high amount ₹21,360",Pre-emptive reminder
789b74e5-31d9-4254-9bf7-6a29a2d2a781,9fd15f79-3f68-411c-a282-24af6ade0fdb,4fbf07dd-60c4-4e20-a04f-3714c378ffec,2026-08,15765.0,0.5973385149263278,baseline risk,Pre-emptive reminder
eb4d04f2-ed87-4f26-b968-b0afaf4ce1b8,41a311d7-b970-4e78-a30e-a633fc4e5f2f,323a69fe-46d3-4b0d-b2ea-a768741e7f3e,2026-08,17360.0,0.5919413623387012,baseline risk,Pre-emptive reminder
ea31a70a-12b4-4cd0-a415-2930c2c46f62,30f37c32-22c8-495f-9468-246790e56559,f45d9f5f-f04f-4a35-88cd-5579e5341445,2026-08,17360.0,0.5919413623387012,baseline risk,Pre-emptive reminder
7b90a2a8-fb82-4dd1-a5ac-5ce4f4af433b,854c86e3-8b7f-0ca8-f4ac-c6a073699611,8db9e51a-5204-4143-a5a0-086b8cd03403,2026-08,4229.0,0.5787291577506622,prior overdue rate 100%; 3 prior unpaid; avg 80d late historically,Pre-emptive reminder
f0c8e4ea-c3eb-47cc-bd1f-49a8b10185c3,2a00764b-10fd-4f2c-84a8-b611cf9b893a,bd43bb0e-75cc-46d3-9bb3-0970271f685b,2026-08,16825.0,0.5608195363682804,prior overdue rate 50%,Pre-emptive reminder
7ef14e53-b173-4d1a-bb3f-10e03dd8f680,1932ea80-c6eb-874e-eca8-12410fa7a608,7ce79ba5-79fe-49c0-9e0a-2ace149ffbd0,2026-08,15515.0,0.5596361817453579,baseline risk,Pre-emptive reminder
190a75a0-b650-434b-aa10-47dea7d1c619,417cb75b-9992-4df9-28ae-ad4d2313621f,bb51f6f8-2b1a-4e9f-b3e3-16a942773d8e,2026-08,16337.0,0.5461086633808344,avg 11d late historically,Pre-emptive reminder
4f9dbbfe-3580-43b0-bb94-d2ba7a52bd09,be2214d4-f4b5-4c51-825a-83cddbfb06f8,45f06c81-d7ff-4111-a873-a9531d7c18b2,2026-08,3023.0,0.5435952448189808,baseline risk,Pre-emptive reminder
77c53fa8-8e5a-417a-a73d-f62d0225f52f,be2214d4-f4b5-4c51-825a-83cddbfb06f8,d90be848-529b-49b3-ad05-997993e57c0a,2026-08,18242.0,0.5335914797203737,baseline risk,Pre-emptive reminder
673851cb-eaa2-411c-9acf-f261f010ab25,9defe9e8-4059-ba6b-5abd-0d1304e73008,944f619a-6c14-4de8-8dae-91a253cabb83,2026-08,12162.0,0.5198482391584961,prior overdue rate 100%; avg 33d late historically,Pre-emptive reminder
6bd12adc-34ff-4ce5-9be1-63ef8e9e0532,8709ca2e-a8a6-48a4-b8ce-e813c4796ab9,a6efc369-3910-43e4-b870-b5daf647ecd8,2026-08,16298.0,0.5146183632322926,prior overdue rate 67%; avg 13d late historically,Pre-emptive reminder
08921217-7532-401a-a55c-1cac4e325d16,0366c854-a2dd-42cd-b83a-7a0affb3fa85,c0fa4ec4-61f4-4502-afd0-f819dff3ab5b,2026-08,15914.0,0.5144708723439453,baseline risk,Pre-emptive reminder
cc009640-75b1-4eba-94da-dcfcb2922128,5eb9cf08-d888-4c7c-b6da-0b773bb39bba,4eff7b9c-84b9-48f9-b546-e0556106f1e8,2026-08,16104.0,0.5108223462052294,prior overdue rate 50%,Pre-emptive reminder
c04a91cd-5104-47db-951e-f6328b8ae1df,1b1e4294-4ed3-42e4-b820-7c443e8ddfcf,d92acb4f-8c3f-48ac-8e6b-e7e693fef3d9,2026-08,17143.0,0.4975176732393368,baseline risk,Pre-emptive reminder
8296aa87-3968-41d0-bcea-acbfa9978e17,3191d29c-7cc3-4be1-8972-df4076747878,3cefa430-cbfb-4bcc-be8e-442a4a193045,2026-08,16124.0,0.48394647991646017,baseline risk,Pre-emptive reminder
bc06e34d-1148-441a-873a-eeef83328e74,c2329858-525d-2f70-5e31-bf9a8358eb3e,956b173b-5f08-4c46-999e-d04c26cb3609,2026-08,16337.0,0.4774678507214423,baseline risk,Pre-emptive reminder
77d514a1-60a1-4fda-9cd8-2d8284637c1a,6e52de53-d0e1-4fff-871f-36aa18ac4720,1a8854ae-648e-4d46-afb7-3ddbf102976d,2026-08,16319.0,0.47520837213158956,baseline risk,Pre-emptive reminder
b8bae329-57c5-4f46-83ce-de6999d8288b,7976ec26-6b18-471f-96d3-aa39a03abac8,81960dab-ecf9-49d3-af4d-cae4502c1e9e,2026-08,17646.0,0.4626348438258694,baseline risk,Pre-emptive reminder
06fb2812-95e0-47c9-b077-2b43add28db7,1604768e-85d5-4c44-882a-b748eddc1f37,17bf7a07-4e73-4ce5-8aa7-b66cd8363946,2026-08,16825.0,0.4426218449402339,prior overdue rate 50%,Pre-emptive reminder
00b1c9e6-5a39-443e-9070-7e37c3ee20c0,01af6f97-6cb1-4799-9476-493b8af42437,65441d96-c57b-4b05-b65b-a7ff2a0b9127,2026-08,15577.0,0.4423869414205512,baseline risk,Pre-emptive reminder
d97d641d-900a-4f34-b9d9-7aa810734ef5,43774f3c-9ce6-fc78-7857-b8607c3e1966,db615118-b5d5-48fb-aa2b-90a5dc340c0f,2026-08,15019.0,0.4347658558065943,prior overdue rate 50%; avg 11d late historically,Pre-emptive reminder
e368be74-8564-42c9-97cf-bffc5396c201,6e29f80e-ffb7-4c7e-9f39-a7980c00926b,cb8517a4-2c13-42bf-b7c0-95130bfd7275,2026-08,15160.0,0.3979617940091327,baseline risk,Monitor
28e403ee-cbdf-4b7c-b1c7-46079e4deb54,7949646a-1455-41bc-9b8a-d19f84772bbb,f08f0b98-4740-41e3-9fb3-cdc9d4e943cc,2026-08,15073.0,0.38881334882640234,baseline risk,Monitor
0eada564-2538-4c74-b279-45375a147280,e0174322-3fb7-483f-91a0-61b903ae3e49,e8538798-34a4-4d14-b1a1-7bf0f633ccee,2026-08,17577.0,0.3816810536223396,baseline risk,Monitor
c21ab206-217e-4181-9082-b98bf85f5fd4,c511ac63-cb7e-1453-92d5-ea4ffba1c360,53bd63b6-67b1-4de6-94a4-66b940e4e20a,2026-08,16856.0,0.3670623780158713,baseline risk,Monitor
a5b19abd-025c-41be-9680-a1ca999cb501,38069f8b-d44e-0b86-a0d1-dafac5ae1232,0bb006a6-102a-47c8-8091-3f3a4bc5731a,2026-08,17104.0,0.3516856073301046,baseline risk,Monitor
406883b3-4c81-434e-bf3e-55d26d001904,d2de48e8-0097-4d6d-8e3d-62ee7c8f2fcd,c27e2530-59cb-4fcf-9950-ddbc7703f3ee,2026-08,16360.0,0.3448670253605464,baseline risk,Monitor
d7d90c84-fbc0-4abf-a6fd-aab10aff10d2,11316c38-dc08-4983-3588-fcadd88bd5d2,597a1580-9401-42ce-a407-c9448d5017f6,2026-08,15577.0,0.3358024572696049,baseline risk,Monitor
1e53a483-0db9-4f6c-96ee-4703f9df0684,8971261e-a813-477f-94c0-0a9661dc4c34,4f2cdcfa-282c-461d-84f8-aefe0567d4f0,2026-08,20733.0,0.3338268696696949,"high amount ₹20,733",Monitor
3ade7b7d-2ede-4bdf-8bf7-e8980121c098,71492154-2bd6-41d1-b8b8-3acec9cedd1f,2c97d0a2-8c5a-49ab-a12c-e9aeaa347808,2026-08,15887.0,0.3304045113434666,baseline risk,Monitor
5154b116-6105-45dc-be0d-afcb9d9a9ce9,8996897f-e383-4fca-87f9-654e1b14b3c2,31c9b57f-ed29-48c0-8c4e-e04fee5d8436,2026-08,17918.0,0.3244992662750655,baseline risk,Monitor
3832fc96-fc13-477c-8382-81d6e7e1ff0b,06061874-ce68-4008-82f6-50ace2ba4bf4,f0913317-e6dc-4581-b4bc-db324957bb05,2026-08,19034.0,0.3181314124020446,baseline risk,Monitor
1624416e-5fb3-408f-88d6-db2d5642f8f3,25ef6338-6197-45a8-82d9-ddd0a846f1b2,7e0d9e6f-f4ea-425d-9869-e4649eabffab,2026-08,16104.0,0.3179545007874668,baseline risk,Monitor
431e1298-0f3e-4105-91e0-05bf8d46c547,5527e05d-475b-45ed-a6f4-284340eed262,76f856ea-75bf-4a65-b822-9265eb344968,2026-08,19701.0,0.3165629673849108,baseline risk,Monitor
85c6ba63-0f90-4667-9eba-23933470bf94,f91c2854-a88b-4630-b2a6-c48401e4dd14,5d25f43a-c0a9-4111-b201-e334553b2899,2026-08,22228.0,0.30108236663048876,"high amount ₹22,228",Monitor
815bdc85-91a0-4df9-a218-1a6c75483b06,961c950e-debe-4dd2-8e5f-08bf92bda977,9494194d-43c9-47ad-8402-0c22cde7b00f,2026-08,15706.0,0.29399378949928817,baseline risk,Monitor
07e264f2-91ea-433c-9f96-790c4ac4e64b,a467df39-5ec5-465e-a471-e2b54be7bc71,b158eb96-519d-492e-9c1c-6a34701ba7e6,2026-08,16525.0,0.28532278560905505,baseline risk,Monitor
370aa89a-90c3-4ee1-afd6-ae60e718cff2,cd2c3f97-4df7-b32f-d0c0-12031beae516,1265235c-5696-491b-925f-044ee29ba97e,2026-08,17577.0,0.26635269461103056,baseline risk,Monitor
a9ee45d3-8ae3-4d29-a70f-1e577ad3e06f,07734943-434c-4c8b-b1fa-49d7c4e8a7fe,d08cab43-6304-4be3-8531-9f4066c2c461,2026-08,16825.0,0.2621907802993487,prior overdue rate 50%,Monitor
9e2b8c99-3fda-4486-bdad-495546144e75,f59fa4ad-6dca-c7e7-d459-5326609a6412,22fa5986-8a5e-46e5-8860-bcd0d2050e7e,2026-08,17019.0,0.2563594516752266,baseline risk,Monitor
15217236-2634-42e2-85bb-fb018d523a9b,733dd472-3b1e-dd43-76e5-082ddfe66c5b,43058d1d-6ce8-4ad0-9f04-48ad2efa67c4,2026-08,17515.0,0.24947424211186825,baseline risk,Monitor
09796461-342a-40c3-8474-77118a4a7256,510cd475-6538-7d02-413c-1a0f553ba4e6,26a0a5ca-7623-4406-8776-15d57ccb11fc,2026-08,16918.0,0.2416987505123013,baseline risk,Monitor
147c5a80-2f2d-4935-8c07-af04f426ea61,a4709d2c-85e2-3d68-7467-1eaf879ba2c9,a38411a4-41ea-4525-b071-7072a55c3975,2026-08,17360.0,0.24062204100946905,baseline risk,Monitor
03f96498-e716-43c5-abb7-49c80310e53d,55ca6f7c-112a-ec33-7c1c-987508bc9e41,3820ef49-8442-45ed-aeee-6a7a0cec9205,2026-08,17763.0,0.23939189932237692,baseline risk,Monitor
e884c8e6-1a7b-48f8-808a-39fff5ae3c5c,11e59c65-004e-4eea-a733-d3a6a7c65fb1,44b14c26-5b84-4a81-912c-9b0e2c7b5ab2,2026-08,17856.0,0.23261682722507465,baseline risk,Monitor
5261f66b-df99-4c90-9b7c-5607e75cb162,6d60a9d5-34ce-4336-9c23-231057dffa71,6658b5f8-6798-48ed-9e21-3fe4df3c32c4,2026-08,17918.0,0.23261682722507465,baseline risk,Monitor
3a4b8f63-3afb-4711-be9d-081e65c68feb,1218c50c-4da4-4f61-baec-5182a25958e3,2acd9f1d-5e5c-475b-b951-24e908d2fd9a,2026-08,15918.0,0.23148562210207912,baseline risk,Monitor
ec5e2a73-8ffb-4e0a-8d5e-cb3ef7c3e72e,855f3f6a-72ae-46f4-4cc2-a9a0d5df5b70,9131c211-f95d-4213-9955-02879ced6aaf,2026-08,16763.0,0.22752373701437403,baseline risk,Monitor
3a1fd8b9-37d6-498c-b263-0a7146b357b7,9e188cc2-9f75-4d15-8fa3-9348236cae71,30bf7a47-8033-40e6-9b42-8c799808df57,2026-08,17290.0,0.220817879790468,baseline risk,Monitor
af81c712-61e5-4033-9558-1bdc8cdd6e01,2ba81159-3fd3-401a-b806-4cf09e7dce86,c6035e5d-f32d-44de-a23b-055e75dcfa6b,2026-08,20926.0,0.2117689325604716,"high amount ₹20,926",Monitor
8dfed249-dd5f-461f-abb5-d1d519428ed3,c3c77367-5f51-f7a7-e667-0e3480f53751,1d2dab29-e24f-4dd8-adeb-4c7b2bd792e0,2026-08,16019.0,0.2007538289207538,baseline risk,Monitor
6d452c2e-ff91-472e-8398-397fd4f7e683,1bc75090-ac1a-44a6-bb22-f211aca7c760,9a5c2a4d-3f8a-401f-b8aa-d0410e196176,2026-08,21077.0,0.19160903350793843,"high amount ₹21,077",Monitor
baf70654-1d26-478d-8f0f-4f509cc8747c,22b0be2d-52c5-1127-642d-4f1083b404ca,073645a4-3ce2-4cc7-96cf-54d0f49f2353,2026-08,21143.0,0.18762248132405654,"high amount ₹21,143",Monitor
7d139418-f9db-44d1-9be1-c2989ec2222c,e8530c57-faad-4ff7-aec4-fb01b6118ece,e365af46-795b-4530-ae58-60e0e516d232,2026-08,19500.0,0.17833107283085314,prior overdue rate 64%; new tenant (no history),Monitor
d909531d-49bd-4adb-b21b-fd55f96b377c,2631ddfd-660e-8719-1876-82cf88e13a60,0c8b2433-3b52-4a31-973c-d1049e2367ce,2026-08,15926.0,0.16992177877853396,baseline risk,Monitor
97a1bd8f-f8b5-4ec6-9083-1b31000c657c,51c3d3a9-bfa0-4a8e-a687-3ef46bc022cc,6b4279c2-88e5-42c6-84c1-71f20002952b,2026-08,16856.0,0.16650873008455203,baseline risk,Monitor
0b44f982-2850-441f-a2ff-5418c536025e,d6d33436-345a-e39c-9f8d-91c76dca514e,1bb08655-ecc9-4795-8186-bb34f130a593,2026-08,15577.0,0.1557901929877185,baseline risk,Monitor
31162868-5769-409d-a653-e5b95d0fc1b9,72ac33cc-b9b2-9cc4-47fd-d37096c8f30d,c7f06da4-2365-433f-adc3-9f9169263644,2026-08,16926.0,0.15560144644451082,baseline risk,Monitor
a5653c5b-ce94-46d2-bffd-7aeda41f6258,c49181cd-07c5-4c6a-a996-4146d002c886,d01b8836-44a2-4310-a6f9-2f87d399cc4a,2026-08,16525.0,0.14771894802113358,baseline risk,Monitor
b8f7c5d7-1ef4-483a-b68c-9302613f09a4,257579ca-bef0-99b8-f916-e518891ffdab,66d111c1-cc43-45d5-a2c0-be03b4449aeb,2026-08,34418.0,0.143757128302076,"high amount ₹34,418",Monitor
c4d2132c-2906-4243-9ff5-82dab3a04c5c,062b56c4-c469-4ef7-b4e6-9615dd770ec9,3a99b199-56c3-415c-bebd-c2d8b28f0972,2026-08,18042.0,0.14006446343202397,baseline risk,Monitor
7fb8302a-6d32-485f-ba29-20f4361b1c98,bcf8ffc1-fd5c-f6ab-0453-7a73c73786dd,d1981985-ab9a-4777-b85f-46da934e391c,2026-08,17515.0,0.13978166719082777,baseline risk,Monitor
574bdf90-bc5f-420f-8e19-e6506d7a79d1,2e7429df-04ff-40b8-8b77-da551c9573fa,21d670a9-7003-48a3-9542-b7615c12760f,2026-08,13839.0,0.13626117854136047,prior overdue rate 64%; new tenant (no history),Monitor
62559f7d-e441-4fbf-b403-70bfcfdd59a1,b3002707-86e9-43d5-956d-cf108fb6a23f,0775dc45-b49a-4b77-ac42-878673bade62,2026-08,16577.0,0.1342053851676241,baseline risk,Monitor
98d34fbc-6e00-4325-887a-990ab2f96a2c,0f9eb102-09ca-440e-adfa-ded3e743f533,508c8a41-f86d-4b1c-877c-32061f4f7bcb,2026-08,10759.0,0.12899816203494072,prior overdue rate 64%; new tenant (no history),Monitor
374ad8fd-b7b2-49f6-babb-74111255e089,49355947-7605-ec5f-7d81-a6597f38d76b,0318d74f-95a7-4ced-92bb-ded9eb88d273,2026-08,15926.0,0.12423049079101205,baseline risk,Monitor
6b61be68-e4bf-4aa5-a41b-c29934c9050d,66fbcb59-3d06-d8cc-b1d5-53f38a599207,b6b48bf2-25a2-4810-9338-b1847a53c5ed,2026-08,15515.0,0.09727297766032598,baseline risk,Monitor
e75e65e2-8dcf-45b8-a2db-e2b54c4cb137,146a8458-f956-54ed-317f-b99f7d16fff8,9698da1c-596f-48ae-8618-16b9c409f192,2026-08,17050.0,0.09424270087250797,baseline risk,Monitor
dbcc2c7f-6b26-4dc1-8a02-eae1d3c683c3,65dd3a53-9f8a-4d86-8de1-c52a46dcb5cf,34b068b8-ff44-4f19-bc55-ff1ccc2bcad5,2026-08,15500.0,0.09317816105337848,prior overdue rate 64%; new tenant (no history),Monitor
cf0c5a13-e581-4413-915f-6337a666b23b,e9138531-774b-4761-92b5-ba28b517d0dd,30d902fd-ac49-49ee-9adc-50287807f836,2026-08,12194.0,0.06930631990516241,prior overdue rate 64%; new tenant (no history),Monitor
7d69306a-b593-42ed-a324-08d65baf014b,8d6ebc38-e2c1-4d2b-9366-4a456a82a6e2,86bbf62d-82b7-4d2d-85bc-ff008b7dc293,2026-08,15000.0,0.06599316294277822,prior overdue rate 64%; new tenant (no history),Monitor
517cb68f-d2b2-482a-8e83-2d24a5af60ba,6dd50e39-9843-4442-cc09-3b49fbe97fb9,874b3b50-b801-4e30-a0a9-808746433886,2026-08,16453.0,0.06379432975186225,baseline risk,Monitor
d5b32fe5-c3e7-42df-b35f-dd5d5d61e1c4,3a22eac5-cd9d-4b21-9d6b-20e9106fdcff,fd43045b-00f1-45a8-9961-b318b8081c9f,2026-08,14500.0,0.059436340106407616,prior overdue rate 64%; new tenant (no history),Monitor
6f6db963-c4ba-4a5d-8b1d-df901a4edd64,23bfb4c1-7bea-4ace-a564-9ae166eb6d35,403fd948-6055-496f-bf65-b5f1c7f8ab55,2026-08,14033.0,0.05823939149490807,prior overdue rate 64%; new tenant (no history),Monitor
35639fa7-9ae0-4b59-85d8-d0058dd2a66f,5b45a840-9d6c-242e-0e2f-2e2c972c2eec,1b8d196c-a429-4d7f-823b-82a43769d60d,2026-08,27542.0,0.054701112677951164,"high amount ₹27,542",Monitor
8ab9317c-43ee-4119-80bf-c812068f41c6,d5ef5788-b130-4329-b2e7-5e0112badb3b,537d7700-2397-448d-a0b5-3579e13e2964,2026-08,13097.0,0.052810648557698917,prior overdue rate 64%; new tenant (no history),Monitor
611e6801-fd61-44c5-b582-06f948dd5b93,77dd12b8-a20b-05c8-2372-79ba1b1624a9,3ca315cc-b9c4-4379-be8c-c2df8c0e42d6,2026-08,16701.0,0.043774132533961674,baseline risk,Monitor
