ticket_id,apartment_id,issue_type_id,issue_type_name,assigned_to,created_ts,resolved_ts,resolution_hours,sla_hours,sla_remaining_hours,sla_breached,sla_status,lifecycle_quality,reason,recommended_action,method
69c81b2b-edb9-f6b2-751a-223d282840df,a361bd0d-c2c1-2aee-6303-d65de004edd0,47389994-b201-4bb1-bf91-8bce4dbde510,Other,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
621220cf-d586-225a-2015-4c269cdcce23,a361bd0d-c2c1-2aee-6303-d65de004edd0,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
d5372a25-6e83-df83-ddec-2223d3361967,a361bd0d-c2c1-2aee-6303-d65de004edd0,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
76d4e83a-f486-5e8c-e50a-fae0a7740d4b,a361bd0d-c2c1-2aee-6303-d65de004edd0,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
03dd5932-a744-d556-f6df-d587ca1d1a8f,a361bd0d-c2c1-2aee-6303-d65de004edd0,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
7f38453a-97e7-d781-41c6-ae3e648a45c7,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,ec405235-70e9-407e-9aa2-b877f8f36af8,Fridge Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
614e6ff4-beb4-bf82-cda2-ad9fd855eaf4,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
9f554f6d-697f-0963-d5c1-2d14d15be9ce,86ad1ceb-8d81-a926-d998-3a2f1cafba06,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
1edfb329-5f3a-1274-ed2d-d13041a43352,86ad1ceb-8d81-a926-d998-3a2f1cafba06,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
e02ffcaf-5ebc-8c38-d6f8-b784d77ec015,86ad1ceb-8d81-a926-d998-3a2f1cafba06,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
b63d6c63-ac9e-04e3-8068-387d8a2604ac,86ad1ceb-8d81-a926-d998-3a2f1cafba06,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
47460e2a-6de5-9f3c-e85d-26a87e88b9f9,86ad1ceb-8d81-a926-d998-3a2f1cafba06,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
91b192c9-411f-105d-d6ec-927d7c2dee6b,86ad1ceb-8d81-a926-d998-3a2f1cafba06,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
356c677e-db70-f33b-f02f-ce37c899ca6e,86ad1ceb-8d81-a926-d998-3a2f1cafba06,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
6ad64ebc-fb2d-1b48-26e8-7981913864c5,86ad1ceb-8d81-a926-d998-3a2f1cafba06,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
e78bc5cf-1343-a638-4a87-8217095ae1d3,86ad1ceb-8d81-a926-d998-3a2f1cafba06,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
80eb03c0-513c-da92-e47b-dd2f93a5f84b,0a839c14-2a88-9896-c2f2-8d51fe610405,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
ebd37461-93f5-9c36-a2fb-878d4d81fd60,0a839c14-2a88-9896-c2f2-8d51fe610405,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
6467266a-fc62-74a4-2746-da4c889a1cb8,a361bd0d-c2c1-2aee-6303-d65de004edd0,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
1e804873-1f01-2439-a1b2-e24dface96d9,a361bd0d-c2c1-2aee-6303-d65de004edd0,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
57584f0a-35f3-99af-bc46-f728d7ce662b,9d5d0096-0b78-a663-1142-be871dfa2bda,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
a110dcd6-57ff-f65e-a9f4-ad68d52f5ed7,9d5d0096-0b78-a663-1142-be871dfa2bda,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
a0fd9654-eb9e-da53-7b73-6db617b432e2,10c6863d-07c3-4fc4-94f9-6adc29157ce1,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
53a8bb41-b03a-6d85-efe4-aed7c835660c,10c6863d-07c3-4fc4-94f9-6adc29157ce1,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
014cb7c7-f017-ac40-2dae-689e423794d2,10c6863d-07c3-4fc4-94f9-6adc29157ce1,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
ae693564-6289-cfb1-cead-e6d8e4e9ba2c,10c6863d-07c3-4fc4-94f9-6adc29157ce1,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
97beeab7-5ad1-8122-7784-1c690ab3e70b,10c6863d-07c3-4fc4-94f9-6adc29157ce1,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
f7eef293-0543-ae3f-98e3-6366264442e5,10c6863d-07c3-4fc4-94f9-6adc29157ce1,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
e1b17952-5bbe-3339-31a2-20244c2c0f99,c17c5093-48b7-139f-ebfc-1cd33ef5179c,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
9110e092-c877-fb73-70df-be1c73151790,ffbd5fe0-d9b3-cb55-cfd7-2d72a3498109,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
47b2b55c-b767-6e9a-26cb-5622dc4edd18,9d5d0096-0b78-a663-1142-be871dfa2bda,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
49b58c99-5f2f-43ea-aa8e-87a305d018af,dd96a329-ec95-e96a-1348-69d976f39cd4,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-27 08:29:33.572957,2026-05-28 04:50:02.503770,20.34136967027778,24,3.6586303297222216,False,Within SLA,measurable,reconstructed resolution 20.3h vs 24h SLA,OK,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
524eeb41-a60a-79da-43ac-8bc88c3c896d,9d5d0096-0b78-a663-1142-be871dfa2bda,47389994-b201-4bb1-bf91-8bce4dbde510,Other,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
1df9b841-b039-6bcd-9e05-d24b1c3734f6,9d5d0096-0b78-a663-1142-be871dfa2bda,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
e54040bc-7aed-d0df-3aa7-bed6b9f9f947,9d5d0096-0b78-a663-1142-be871dfa2bda,47389994-b201-4bb1-bf91-8bce4dbde510,Other,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
498461fa-8dd5-2b1e-cda5-8f1433301f13,a361bd0d-c2c1-2aee-6303-d65de004edd0,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
f207d573-6afe-b507-8793-1d3c151d84ef,a361bd0d-c2c1-2aee-6303-d65de004edd0,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
68bd2885-5f97-208d-4f8a-dc5e09d6afde,a361bd0d-c2c1-2aee-6303-d65de004edd0,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
09cae616-8152-3e63-adc9-7e7a2e6095b0,a361bd0d-c2c1-2aee-6303-d65de004edd0,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:09.877871,,,4,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
784240b2-b503-0cee-4a69-b79ff2613149,211a2b33-4e94-3da1-7d97-406bc26036f5,47389994-b201-4bb1-bf91-8bce4dbde510,Other,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
afb8cf37-0927-b4d3-8281-30726617bf6a,bde00681-ebfc-ef38-4f6e-4906a012de6b,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:09.877871,,,12,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
fb1f6a8e-4b6d-2eb3-ed71-10704003ca93,990e8a3e-a69c-7b31-f606-3eeb21e3d4c6,47389994-b201-4bb1-bf91-8bce4dbde510,Other,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
9a513701-4c62-424e-9aa7-c38eff6c017b,990e8a3e-a69c-7b31-f606-3eeb21e3d4c6,47389994-b201-4bb1-bf91-8bce4dbde510,Other,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:09.877871,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
cc8dabc0-557f-445d-9bf0-6297ded41835,fad74a92-8e64-787e-38c3-8ebdb9db6511,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-05-11 15:50:40.311763,2026-05-12 07:47:10.136657,15.94161802611111,6,-9.94161802611111,True,SLA Breached,measurable,reconstructed resolution 15.9h vs 6h SLA,Review breach — slow resolution for this issue type,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
0a249101-dd5f-4a12-9c3a-07a92226137a,b0d4d2c8-f6ee-bc16-ffd7-fc33c8db8571,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,8c42685b-f2df-4dec-96bd-0e77b715e33e,2026-04-21 14:01:19.909610,2026-04-22 07:50:45.663880,17.823820630555556,4,-13.823820630555556,True,SLA Breached,measurable,reconstructed resolution 17.8h vs 4h SLA,Review breach — slow resolution for this issue type,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
c1b52572-c0ee-4d6f-8b4b-19e97105217b,77c3a6fd-4651-d880-29aa-abd19c8324df,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,Washing machine Issue,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-27 09:03:26.184497,2026-04-28 04:38:01.016722,19.576342284722223,24,4.423657715277777,False,Within SLA,measurable,reconstructed resolution 19.6h vs 24h SLA,OK,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
ad083df7-9c0d-12d8-d880-224050e43b60,9d5d0096-0b78-a663-1142-be871dfa2bda,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
e80fac36-7f85-ed6e-9b77-6ebc94fbad08,bde00681-ebfc-ef38-4f6e-4906a012de6b,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
482b850c-7344-192d-6f61-7c2f30322ece,bde00681-ebfc-ef38-4f6e-4906a012de6b,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
d081735b-45d5-6930-7ecc-9ba290d94909,bde00681-ebfc-ef38-4f6e-4906a012de6b,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
63b7cc7b-7577-a332-84d8-3363422b089a,bde00681-ebfc-ef38-4f6e-4906a012de6b,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
b3e1c5b7-dadf-5ebd-3b5e-8e9da2466dc7,bde00681-ebfc-ef38-4f6e-4906a012de6b,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
610c6ef8-9e8e-ad7d-53c5-259a0e43c9cb,bde00681-ebfc-ef38-4f6e-4906a012de6b,47389994-b201-4bb1-bf91-8bce4dbde510,Other,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
c7fbe84d-8e28-db31-8a39-da887d69982c,bde00681-ebfc-ef38-4f6e-4906a012de6b,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
c817bd3e-161f-a005-b447-e0679be1418c,bde00681-ebfc-ef38-4f6e-4906a012de6b,47389994-b201-4bb1-bf91-8bce4dbde510,Other,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
b0f62c52-692f-b276-0bbd-50005572c3ef,bde00681-ebfc-ef38-4f6e-4906a012de6b,47389994-b201-4bb1-bf91-8bce4dbde510,Other,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
6689d353-c81c-120f-019c-b088c521dafb,bde00681-ebfc-ef38-4f6e-4906a012de6b,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
b87825e2-0121-09f6-274d-8d5148be80f7,bde00681-ebfc-ef38-4f6e-4906a012de6b,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
2219302c-fd07-0f43-2d78-9271b8c38dae,bde00681-ebfc-ef38-4f6e-4906a012de6b,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:05.376739,,,6,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
9201790b-de85-739c-a3bd-a8185eb484fc,bde00681-ebfc-ef38-4f6e-4906a012de6b,f3614e6e-8394-40cd-bbb3-b1f78e9f17c2,Billing Issues,a55e7168-b152-4072-8b01-0cd4b7e299ca,2026-04-20 07:40:05.376739,,,24,,,Insufficient lifecycle data,insufficient_lifecycle_data,insufficient_lifecycle_data,No resolved event yet / open,Reconstructed created->resolved SLA from ticket_logs + issue_types.sla_hours (NOT verified app formula)
