asset_id,asset_type,purchase_date,allocation_date,asset_start_date,date_source,asset_age_days,asset_age_years
a0c47948-5824-4651-a0ed-6fbdafcdea5b,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
d7e0423d-69a3-4804-b098-61231594d6d1,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
da67e176-0e39-4bc3-98f9-0592785ee4f8,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
051dee8a-d6c7-4b65-adb5-c8f44fb27385,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
28c5b709-194b-4f15-9b4c-8bca14f22046,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
461d3c53-89ac-42ae-8b31-b070850b49a1,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
a8255c6f-911e-4742-95bf-87d19cb30f5b,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
6e92f808-dbc1-473d-8960-fc705c6b5289,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
d25fbf4d-158f-4669-a6af-85515d8e50b0,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
1d636b41-0f27-48db-b70c-63414832c405,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
5bb9b47e-a660-44c7-9326-48c7c02030cc,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
df403c47-8fb4-41ba-8971-7055935e1336,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
75dfb265-445d-4ed2-8356-ff0e899d20f5,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
2d64cbe9-9c34-495b-9ed7-f45de219c086,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
5759ded5-06b1-412e-b2f3-8c94605c0c14,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
9d1e311a-cb0a-4ed0-a1a5-54bafa0ca837,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
7f864296-4fea-4704-9363-c0bdd3dcfc31,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
04bbff44-9abe-4204-b8be-b60d07778c68,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
f719feff-9bd6-4a58-88c9-7f4829b0ab09,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
45be4a5a-8a7e-4ce7-bb25-c3021d5d3c8f,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
b9d6b81f-65a1-4273-b510-0dea90aca2dd,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
617eb4e9-4860-4511-82a5-2c9a482cd7dc,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
d8f0cc0c-26be-46da-b0e3-0f285eb2d59c,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
f2b91526-bd0b-4b38-80b4-7390ea35c445,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
9e26b5fd-92ba-4ba4-844b-3a547d867fec,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
23ae6899-3a8a-4250-ba94-7d0bd2277ab0,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
ca0121b1-e44e-480b-a144-725e7ba7850e,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
52abe4ce-6090-4c82-9b77-fd11f5ed36d1,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
ca68dd62-68a5-4a63-a016-b7e64f51fba0,RO Water Purifier,2024-04-02,2024-04-02,2024-04-02,purchase_date,863,2.36
0c6a45fa-eea8-4b3e-925c-9e22848928f0,RO Water Purifier,2026-03-23,2026-03-23,2026-03-23,purchase_date,143,0.39
d87bd485-05f2-4617-a9ad-bdb8a5769a19,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
a511b23c-c734-4e7f-84f5-5b6fafd92e2e,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
03f68b83-e328-485a-bfe0-d419e564b2b8,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
6bc38871-25d9-457f-a31d-3e8eefc1a3ef,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
71429d80-5d20-47b1-a840-ace2c86722c8,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
adb3400d-f02f-4df4-9edb-1ae6e142d858,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
64ffae91-ff30-488f-96fb-24e14f1bef3d,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
9cf723ca-4abf-4b62-ba49-d7a155d6b83a,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
42f85d91-3372-483f-9f1d-0a3f1face037,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
221a8e8b-1f99-42dc-a890-e819e526999e,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
f1b25cdd-e630-44ef-a054-2f57d7add09c,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
732451e8-2061-4534-9b47-f94f0f301982,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
e9d5977f-a772-4983-b0c9-01e119da732e,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
4bca902d-8716-446e-b3b2-e01da0999fba,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
89609263-4d65-4695-b979-4f6629798d05,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
e1f40eb2-985c-446d-a7e8-2f45fa676414,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
c023db5a-992e-436b-90b5-9f0b421b7ffc,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
bf55eb73-e861-4c1a-9ccb-46dc975c604f,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
ada1208e-4951-4c73-b4ef-1468ea582cb3,Bedside Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
80438cfd-b937-4560-af65-fe67fdaeb93e,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
a40a14d3-8c32-4380-a976-c8e56f7b5e0c,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
1abc4639-3965-40fb-b399-0342401a409a,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
c42a326e-7158-4f8a-968a-a39158a76b24,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
faf79926-ad6d-4683-9998-c086601d369f,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
baf57145-6eae-4df6-bc64-c097aafd7abb,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
f8f9e614-3686-4821-af16-5ffd6c86cfa1,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
5c3cc2a5-1fb3-414e-9e6e-373f83a8fe51,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
c32730f7-1da1-41f6-b046-96605ee27ab7,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
33111449-c948-48fa-88db-f2c428f08590,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
85bff95a-36d4-4788-bb27-cdbb588024e9,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
741e7d2f-2820-4743-bbc7-d3b76c50437e,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
a36dcf6f-52d0-48df-9db0-a7204ab4abfe,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
a5b5e719-bbd1-4d13-aa4d-c8a2e7b326ac,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
72f9d14b-12cf-4083-b8c7-f59c7a9f9105,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
bbe816a2-8227-41be-8837-581ee0465969,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
97392733-b421-419e-8358-b6b86ba59e3e,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
86cfe969-a250-4233-ae88-b25e85bfd41e,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
8e4a1a7b-c87d-40fc-b80c-181f621c7e4a,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
5adc0dfb-3390-4e17-bed7-ebeb8b8e571f,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
563f1f66-9d2f-4054-b25b-775b06211ce1,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
f2fa781a-a6f2-46ab-a15a-af374aeb289c,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
198ff132-5758-4103-8b96-b9c76ef3efdb,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
cca3f510-0800-4f99-93c2-034559cc9afe,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
33b4dded-ea9a-498b-b4f7-b0b178c74c9a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
21629850-ff3c-4c3d-a886-ae1456c4e98e,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
c9aefe22-624e-4434-9034-0d0dc0b66083,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
62cccc82-f9cc-45db-8c9c-7fa6994bc264,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
eb3b3eb1-2453-45df-b8ba-a54590737d19,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
018c7b79-0a17-4196-be3f-ae620bc2be6b,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
e3a5c95c-3543-4dea-937b-939e61086ed3,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
36e8fa1c-4cd7-478b-9e8b-53b1c9cbc79a,RO Water Purifier,2024-02-28,2024-02-28,2024-02-28,purchase_date,897,2.46
c149597a-44ff-49b6-9fb5-06d8182ec253,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
8c09af37-8d4b-4120-ae8e-95bedc8a75d7,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
a0299a3c-344b-41e5-bd48-3ca430b3c322,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
61588e29-a459-4f80-a880-ec76d8edc197,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
b2edd28c-6c62-4fb1-a069-7539dfff9859,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
66b2a845-6f63-4241-b7b6-3e0115ae0bc9,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
5ef57748-430e-402c-b0dc-399b6d36295f,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
f727ec7c-4591-4eae-9836-6c1a05777196,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
48c964f1-235e-4646-a73a-b8984a021c35,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
1f2db2a4-13ef-405c-970f-d5f7838c73fa,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
3f41cc65-e037-4c1e-863a-cc49813984d6,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
d3504816-bcb3-46f3-82a1-c7a13e7d5bc3,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
40273ebc-52da-4130-82f8-a28b466d4adc,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
bc7caf2c-ad7b-403a-9681-01e3c22c291f,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
a6867600-f7df-4fd1-842d-688046a99f1b,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
aebd7047-b4ff-439d-a82a-3e9a93b9f6a0,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
d8990484-d2bf-4880-82ca-f9ac4e64170c,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
000544bc-948e-4bf2-8468-a3384971f1e6,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
7644d4a6-c397-43a9-8ff2-48269f97734e,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
f6f42966-c39d-4201-aa55-164b01430395,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
97074196-6c9c-47bc-8245-df6504c48758,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
a070f7ce-5472-4fb8-a1f8-c0b4d9e63f1f,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
ece9641f-402b-4419-99d5-f37cecdb9139,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
2bbe28a7-9d1b-4ef1-b24c-9b2efd828a68,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
e9415abf-638c-4216-b7e6-0faec06b36b5,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
0764fb38-4356-4c1d-8420-8af99c7c9bc6,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
91c93b4b-6062-4db7-a8e7-0364d02303b2,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
258d48fb-9fcd-4500-8724-3d5f900e042a,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
3b2afdd0-3a5f-498d-a58d-bb6f7dfca6f2,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
777a2250-f699-429c-a636-bc862e16b82e,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
80fb5d2c-47e2-49df-8c39-2d45b01c281a,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
c717188d-45f2-4640-8950-23e09e37eb64,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
1508b088-449a-4e1b-923a-43b3776cefbc,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
eae0d1da-f93a-4885-a271-13367955be13,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
abf1c24b-7e06-4b8d-b523-57b81c7a54aa,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
439ae075-64e7-4c7e-b777-9673d95831ad,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
e508d231-df58-4a4a-ad56-5300ed69aaee,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
228fef1d-e37e-4738-b26a-cae6c84a797a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
8d4d1dc5-77c6-4936-9b0b-f49bd3e6e51a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
cf29d69d-f8ee-4a65-ac6a-248a197f33fe,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
60e408c2-009b-454d-9ded-f057c8534a95,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
3a3fe8ca-89ff-4ee3-b964-cc7d37010f6a,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
4f818090-d059-4e11-836f-d90d0116bce2,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
ae6f48ff-2dbb-4507-b71a-31e396f32239,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
3e17194b-d4bf-44f1-92ff-8095282e0288,RO Water Purifier,,2026-04-10,2026-04-10,allocation_date,125,0.34
4d7d29f4-9e25-4586-815b-513e73307a26,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
9e06e001-3ffa-4dfa-90ce-9bcddfe790db,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
4a548767-8170-4f83-ab5a-2573fc199b78,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
ea17ab4c-5899-4189-a0a2-9c716c3d8393,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
d2bf306d-87f2-4546-9339-64ff19252560,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
d8959eba-efa7-4e73-8f95-147b4f6aa5b6,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
7a151cec-a73d-494f-a736-f3ba7d48d8ae,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
97ff054f-ebe0-4cfe-8f03-dba72342180a,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
640176e1-0f60-49d0-bdae-a2a1de9c46ed,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
d774147a-a1c4-4b48-bb72-65ed32615ba6,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
d6d1e730-b764-4dfc-aeda-759b7c2ab0a9,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
0861776d-2243-4e50-815b-7d79e5acdd51,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
b40ecc8b-216d-40e6-93a8-ca852ecd0b88,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
fb1c1923-92bc-48e7-b4ed-1af5b64ba221,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
5d3e349d-1996-4560-ae53-8deea6ef9984,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
ee813154-77a0-40c1-b762-e2cea63a35bf,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
c995bc7c-0719-43bc-a980-13d678075b1d,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
c9715ff6-e06a-4a35-8915-1a712e51d81f,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
e55fe0a4-6d40-493e-b9af-af55243403f7,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
f2d29075-ee7d-4af7-afd3-3f1d7775d2e6,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
18de1186-ae6c-4ce6-a4b2-4c26de696f57,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
ccd1f944-e336-4746-bd7c-b49224658fb8,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
0c596fbc-1bfe-4e0b-ac77-17b130652f2d,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
527b09ae-5e2e-4296-8c7a-f6a1d50d9cba,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
91441c91-6ca6-4489-9af6-eeccdaf615a5,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
317172ac-c2bb-40a2-bf74-b4770912b83a,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
84c91482-47ca-432e-9a59-4fbd9edbc142,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
899acae1-5416-4de3-9e84-34cf923c0a57,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
1e89902f-536e-4657-8a2a-d218478c6cd3,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
797e7972-72a1-4785-895a-38ea0e45a330,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
f1f8b383-aa8d-4f9d-b51d-b4e8816bf9db,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
3cbd4e3f-c83a-4694-901c-adab177847a6,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
0e80ba4d-b402-4b8f-ad64-848d39c7a440,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
dd2aa8ed-5426-4766-bdfc-5a6311cdd993,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
85d47c27-2713-49ce-b476-ed1dcddc0a93,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
20cce6d9-a4dd-48c8-b924-b4e39a9db297,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
48e94177-4a93-4e9b-8ee2-b4e43db36d56,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
faa2ad38-cfce-4914-943b-1a566a3c3b88,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
14699c05-eea1-41c1-b94c-cfe64ff7354c,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
2e788324-b0a6-4615-b32b-8fc2e1c3e17a,Microwave Oven,,2026-04-10,2026-04-10,allocation_date,125,0.34
8953e4c8-88d0-4842-aae7-356974031efe,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
6d6df3d5-fc6b-417d-bdba-9b0ef9c1425c,RO Water Purifier,,2026-04-10,2026-04-10,allocation_date,125,0.34
88fbc7aa-c091-47f8-b1e1-ec561ff05cf3,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
cef54185-0af8-4777-afb1-4e11d9b9add4,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
9064dd75-05b4-42ca-8199-474bd5e69116,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
7179b437-4868-4645-8629-61b16ea84e89,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
91be87a5-9260-434d-a46b-0359a024d56a,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
87f1cde5-cc89-4a84-83a1-d3f92094f0f8,Washing Machine,,2026-04-10,2026-04-10,allocation_date,125,0.34
9c87e2e9-08dd-4d4e-b6e2-54eeeb4dce20,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
326a9803-4ecf-4a90-9ad6-dc039042ff6c,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
d4f2ff34-b56c-4fa6-bdb2-fabb4d39c447,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
77767257-fb83-446b-a520-e59bef8e1d49,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
0c03377f-8496-488b-9c08-ac6fddf873e8,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
0061abd2-efb8-4d07-8d5b-995af0480d78,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
104eaaef-3446-4465-8ae4-d4178cc46d4e,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
0a82c0bd-3d31-4978-aadf-dfc279d8059a,Cloth Dryer Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
c94425dd-961d-45ff-af5e-384592e643e7,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
bfc07faf-f30c-469e-8f5e-d52b3f302d8b,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
d79e58e5-0cfb-4928-aca0-d4ea5a49fa78,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
652d71c4-9693-4722-aa70-2defec183568,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
78a2ac0f-0e30-464f-ba3b-634e84e7d46e,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
a6f01342-1719-4b20-9357-3ea01bd11473,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
b1a9ee2b-3c75-4a23-ad28-3a27c7d93e41,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
0f4400ab-3ba3-43be-8501-a740652f62aa,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
b045b49c-8572-4178-b157-bbcbc229f437,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
660492a2-aeb0-43ec-8d4d-c018b239bc99,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
0c8064f6-def9-4ce0-99e2-58cc93476a3e,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
a55ae9b6-311f-4722-ac9f-eee9b5bf3dbc,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
aa5e8c85-ee50-4ed7-ac41-9891f57151fc,Dining Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
14d27fc6-b43f-420e-9cc7-29bec3989775,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
58cb2e24-2d02-4c94-acad-fe4c2afaa878,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
6d139e37-b2c9-41ce-ab61-761b58c50881,Fan,,2026-04-10,2026-04-10,allocation_date,125,0.34
4948239d-c0c6-418e-866b-0369e7ffe393,Induction Stove,,2026-04-10,2026-04-10,allocation_date,125,0.34
1b664f06-fb9b-4b4a-917e-499b86f5d1d8,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
533491a7-0d69-4639-bbe7-d3583abf1ef7,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
8df6b261-ef18-468e-aab3-96cab19b4ffa,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
1bc21ebb-ed96-4d21-8263-264ce05329b1,Mattress,,2026-04-10,2026-04-10,allocation_date,125,0.34
1616f4f3-38d2-4758-b116-0b1cef502fa5,Microwave Oven,2025-07-29,2025-07-29,2025-07-29,purchase_date,380,1.04
27ee160b-3897-471a-a0cb-9599fe8fdfaa,Refrigerator,,2026-04-10,2026-04-10,allocation_date,125,0.34
9c517620-7cbf-45ba-b969-fa3728bf2957,RO Water Purifier,2025-01-18,2025-01-18,2025-01-18,purchase_date,572,1.57
1ae4f454-cdb2-49de-af78-00efe5419ec6,Shoe Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
af693946-26a9-495a-837e-82a0d7189fae,Sofa,,2026-04-10,2026-04-10,allocation_date,125,0.34
ad38cbbf-3655-4b59-91a9-ebfc678177fd,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
53bc6aa1-4d9f-4cc7-8db1-4e9a8e36c50b,Study Table,,2026-04-10,2026-04-10,allocation_date,125,0.34
b24527ab-8027-47a9-9313-31ad7ab0aa00,TV,,2026-04-10,2026-04-10,allocation_date,125,0.34
bf92b299-c37b-4834-926b-100eb409047c,Washing Machine,2025-07-29,2025-07-29,2025-07-29,purchase_date,380,1.04
6b3439e1-ce82-479e-9781-e9a2b893b664,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
7a01a904-0541-42d0-9ea7-581c93367b35,Water Heater,,2026-04-10,2026-04-10,allocation_date,125,0.34
f4f592b5-47aa-4c47-ae37-5299306ddb56,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
bb16fb18-3977-45db-9072-c93a4fbb46c5,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
9d364a68-c955-4fe7-8a91-9ed05f2a64a8,Air Conditioner,,2026-04-10,2026-04-10,allocation_date,125,0.34
b43448f8-08f8-4bcc-aa58-9d7517191ffc,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
027f3f55-ff33-4f42-80c7-3057a240005c,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
fa43dba3-20f8-4ca7-b8b5-2a2b7e999e40,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
27511d3b-4d75-46b0-ace6-ab0a808722cd,Chair,,2026-04-10,2026-04-10,allocation_date,125,0.34
f8fe2cb5-1fe9-4d48-b8cb-1f4819eed235,Cloth Dryer Stand,,2026-04-10,2026-04-10,allocation_date,125,0.34
4f41137c-adb3-4668-b87a-609c7cbe34ba,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
1b74d82c-0c6e-489d-b7bb-95ccf07e22a0,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
ba532fbf-5f15-446a-9c1e-8b34b5f0adba,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
841939c0-bc80-4188-8ec7-7f8401b90c21,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
d2c7b03e-13e6-4038-b13c-095b7a07b8d2,Cot (Bed Frame),,2026-04-10,2026-04-10,allocation_date,125,0.34
69d9c8cf-57c5-475e-a120-c23829948970,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
d8d662fd-0f62-42d0-bcf2-4f22a9ab23ea,Cupboard,,2026-04-10,2026-04-10,allocation_date,125,0.34
