ticket_id,apartment_id,issue_type_id,issue_type_name,assigned_to,created_ts,closed_ts,created_source,actual_resolution_hours,sla_hours,sla_remaining_hours,sla_breached,sla_status,lifecycle_quality,reason,recommended_action,method
df177e35-34fa-282b-99e3-d357ab89c159,86ad1ceb-8d81-a926-d998-3a2f1cafba06,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
62d4d454-72a1-4a9c-bf74-5e76d38d73a1,86ad1ceb-8d81-a926-d998-3a2f1cafba06,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
1dbdc9f9-607f-b4cc-0686-3b37b5ff8e2f,86ad1ceb-8d81-a926-d998-3a2f1cafba06,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
2e931b7a-d306-ca07-b025-a6de8424a0ef,86ad1ceb-8d81-a926-d998-3a2f1cafba06,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
4847fed3-1b82-6638-f5a1-7a9693648c96,79853a4a-cb02-508c-e041-7e23378aec9c,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
5a925b9c-d1f8-0566-47d4-8ed4dd46dbb8,79853a4a-cb02-508c-e041-7e23378aec9c,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
24b7914b-5e48-2a00-b1ea-b8902ec62020,79853a4a-cb02-508c-e041-7e23378aec9c,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
0a4cd8f2-2db8-9935-1b30-54c32fcbc537,aa73cade-c28c-dc5b-5980-55801ea0d415,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
203ce1fb-f4ef-1b37-08de-ac71a6646312,aa73cade-c28c-dc5b-5980-55801ea0d415,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
0e58e701-d08d-a59c-2ad8-3f1a8c69219c,aa73cade-c28c-dc5b-5980-55801ea0d415,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
23404ee7-bf50-01a4-3fac-ca1189241380,aa73cade-c28c-dc5b-5980-55801ea0d415,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
e3104f55-5184-c89b-8fdd-b79b306522b5,aa73cade-c28c-dc5b-5980-55801ea0d415,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
447d278c-ec24-ea0d-d97e-612c035047aa,aa73cade-c28c-dc5b-5980-55801ea0d415,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
a6ec186d-73a9-1f62-04cf-cc99bb49e59b,aa73cade-c28c-dc5b-5980-55801ea0d415,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
a0b9da19-2d75-f36c-381c-cc12226c6796,aa73cade-c28c-dc5b-5980-55801ea0d415,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,bd081ad6-5fe3-4c1d-a919-81b1055efa19,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
8a8311f9-e077-c1eb-9d82-bf29c1cb8760,bc7f358d-0d6d-f95f-ff80-9089eefdef69,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
dad411af-d52f-f78c-9f02-9e68d034ff23,bc7f358d-0d6d-f95f-ff80-9089eefdef69,01208ba1-4225-4a61-be39-3afe03dad690,RO Water Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
ac3b2089-fd17-8405-c0da-36694478e99a,bc7f358d-0d6d-f95f-ff80-9089eefdef69,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
e3380041-43a8-3990-0d7e-afbde37b3059,bc7f358d-0d6d-f95f-ff80-9089eefdef69,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
4127a382-8952-99ca-1643-4cdf2ad23be1,bc7f358d-0d6d-f95f-ff80-9089eefdef69,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
c0b69336-c6f6-d65a-f712-53e612261f9e,bc7f358d-0d6d-f95f-ff80-9089eefdef69,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
5eca8d51-c2b6-ec11-b6e6-89dd2897b075,bc7f358d-0d6d-f95f-ff80-9089eefdef69,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,Washing machine Issue,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
bc76ebbc-cb82-bdd7-d9c6-de4748cd0326,bc7f358d-0d6d-f95f-ff80-9089eefdef69,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
981261d4-3c5b-8adc-db69-ae84bcc1dba3,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
1a1395c3-f76b-19bf-1d27-c52cc4711aa6,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
05d64e3b-69dd-31cc-8145-43d4e66a50f4,5d204545-2f72-b89b-3190-a826b5ab6512,7917cc13-aaca-4558-a2c2-8be5cd8fc159,Internet Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
d9460800-359b-4052-f607-37cbccea4f3e,5d204545-2f72-b89b-3190-a826b5ab6512,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
f9dad515-1c6b-4b4f-4de5-8520cd2993b5,5d204545-2f72-b89b-3190-a826b5ab6512,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
fb51ea4d-9db5-2145-4d51-c0cc488c77cc,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
51eaca41-c28a-29b0-99c6-ab86a1ece54b,5d204545-2f72-b89b-3190-a826b5ab6512,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
39be7a6d-dc55-7d43-7ebc-b1224b409f99,5d204545-2f72-b89b-3190-a826b5ab6512,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,Washing machine Issue,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
426a131a-c589-9ad6-e71c-7850a464b002,5d204545-2f72-b89b-3190-a826b5ab6512,47389994-b201-4bb1-bf91-8bce4dbde510,Other,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
2f805829-2fb8-7a88-3d1c-2e6f3078d664,5d204545-2f72-b89b-3190-a826b5ab6512,47389994-b201-4bb1-bf91-8bce4dbde510,Other,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
426fd85d-0eae-4e36-2d0a-74ee0148d9b4,b0d4d2c8-f6ee-bc16-ffd7-fc33c8db8571,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
912e14a6-6b54-baf4-5eaf-c485f59e5529,b0d4d2c8-f6ee-bc16-ffd7-fc33c8db8571,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
1dc17326-126e-c888-59c5-f65ba7f151b3,b0d4d2c8-f6ee-bc16-ffd7-fc33c8db8571,47389994-b201-4bb1-bf91-8bce4dbde510,Other,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
f3acbb18-9cf1-6150-3522-83ecf16cc409,82b270bf-e567-2deb-5ef3-495baafd7645,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
ea46b250-7c89-56bc-6da1-73cddb149d51,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
16824e25-1f75-89a0-9bc8-1d0749eccfa8,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
3bc479ca-6d81-09b6-6ecb-30ec2cf68781,5d204545-2f72-b89b-3190-a826b5ab6512,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
0ccf2132-aaa6-a3d2-640d-87700fd8d69c,5d204545-2f72-b89b-3190-a826b5ab6512,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
61d44faa-d7f1-67a8-b8fe-8dda77dcc66c,5d204545-2f72-b89b-3190-a826b5ab6512,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,Washing machine Issue,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
fb2a8321-828e-f0b6-2f8e-4edc9a9f8bc0,5d204545-2f72-b89b-3190-a826b5ab6512,caf6381e-5189-4c1f-bf0a-4dfd99d9b9e7,Washing machine Issue,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
41b155ae-0f70-9866-7ebd-1596f05e95c4,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
645aeafa-c16f-4cfc-0e99-6cf755a10311,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
8e402122-6b6b-6fc7-cace-ed00f0853c59,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
41d3cf70-f318-b786-4010-902e3fd05280,5d204545-2f72-b89b-3190-a826b5ab6512,a5831922-eaeb-48c2-941c-fd96fae8813d,AC Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,12,12.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
46bb75e7-11af-198c-0abf-9e1bffda7010,5d204545-2f72-b89b-3190-a826b5ab6512,e2aa2aaa-8af6-4807-9a4e-7665c5421eed,Furniture,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
f88b2c3f-8ae0-b291-402a-962c760dfe06,5d204545-2f72-b89b-3190-a826b5ab6512,abc84f5b-a950-406e-ab46-cefbe11df925,Cleaning Issues,d2b6ece0-395c-4c27-9667-6d7ce50b417c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,4,4.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
09c5b0a5-24b7-28fb-288c-8469809c38fe,5d204545-2f72-b89b-3190-a826b5ab6512,d76dd3bd-ccb7-4991-a01f-ce158dfe908e,Plumbing,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,24,24.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
54541597-831f-7957-88dd-62cedd74b747,5d204545-2f72-b89b-3190-a826b5ab6512,28158382-d5c1-436c-927b-3e3d9855c2af,Electrical Issues,e213d0c5-7de3-4f91-b5d4-cda0cd2ade6c,2026-04-20 07:40:05.376739,2026-04-20 07:40:05.376739,logs+mt_match,0.0,6,6.0,,Collapsed timestamp,collapsed_timestamp,collapsed_timestamp,Excluded from genuine SLA KPI (migration-collapsed timestamps),Reconstructed SLA from ticket_logs lifecycle + issue_types.sla_hours (NOT verified app formula)
